# in Mpc/h Units 
# D1 = 0.0203234 
# k P N P(z=0)
1.5708 0.00449466 6 10.8818
2.22144 0.00544072 12 13.1723
2.7207 0.00684941 8 16.5828
3.14159 0.00101202 6 2.45017
3.51241 0.00126652 24 3.06633
3.84765 0.000905197 24 2.19154
4.44288 0.00071636 12 1.73435
4.71239 0.368649 30 892.523
4.96729 0.000371448 24 0.899299
5.20974 0.000876581 24 2.12226
5.4414 0.00116487 8 2.82022
5.66359 0.000375189 24 0.908356
5.87738 0.000851715 48 2.06205
6.28319 0.00055504 6 1.34379
6.55703 0.00054301 84 1.31466
6.84694 0.000719382 24 1.74167
7.02481 0.000270822 24 0.655676
7.25476 0.000311779 72 0.754836
7.6953 0.000232917 24 0.563907
7.96377 0.000320511 102 0.775977
8.1621 0.000164607 32 0.398523
8.51684 0.000192213 120 0.46536
8.88577 0.00011155 12 0.270069
9.15858 0.000160266 144 0.388014
9.48256 0.0888717 54 215.164
9.74593 0.000163865 96 0.396728
10.1275 0.000198425 168 0.480398
10.5564 0.000266697 144 0.645691
11.0536 0.000228518 146 0.553256
11.4241 0.000151938 240 0.367851
11.9234 0.000114811 192 0.277964
12.3255 0.000123122 168 0.298087
12.7651 0.000117754 270 0.28509
13.1907 8.24927e-05 228 0.19972
13.6659 9.07854e-05 344 0.219797
14.2646 0.00755446 342 18.2898
14.7875 7.37061e-05 456 0.178447
15.4187 0.000132859 396 0.32166
15.942 8.22052e-05 486 0.199024
16.5482 7.70197e-05 560 0.186469
17.1639 7.98889e-05 558 0.193416
17.8011 4.59378e-05 708 0.111218
18.4303 4.78178e-05 672 0.11577
19.1824 0.00152628 998 3.69523
19.9469 6.89951e-05 924 0.167041
20.6808 5.51498e-05 1014 0.133521
21.3842 3.88171e-05 1064 0.0939785
22.2186 4.10159e-05 1434 0.0993021
23.0657 2.7828e-05 1440 0.0673734
23.935 0.000572242 1662 1.38543
24.8633 4.50481e-05 1898 0.109064
25.7971 2.80579e-05 2040 0.0679299
26.7938 3.90581e-05 2378 0.0945621
27.7886 0.000251376 2430 0.608596
28.8178 0.000241278 2964 0.58415
29.9415 2.82254e-05 3278 0.0683353
31.0801 2.42984e-05 3618 0.058828
32.231 1.80086e-05 3896 0.0435998
33.4697 9.24903e-05 4770 0.223925
34.7575 1.50719e-05 4902 0.0364901
36.0407 1.52534e-05 5522 0.0369295
37.3988 4.71805e-05 6402 0.114227
38.8321 1.41909e-05 7118 0.034357
40.2872 1.19481e-05 7634 0.0289272
41.8167 2.62289e-05 9090 0.0635018
43.399 1.12399e-05 9566 0.0272125
45.0279 9.32206e-06 11034 0.0225693
46.7308 1.63792e-05 12290 0.0396551
48.5017 9.73467e-06 13706 0.0235682
50.3097 8.34687e-06 14970 0.0202083
52.197 1.20008e-05 17198 0.0290548
54.1738 8.09472e-06 19016 0.0195978
56.2203 9.53871e-06 21458 0.0230938
58.3613 1.11277e-05 24186 0.0269409
60.5794 9.55252e-06 26624 0.0231272
62.8515 9.48153e-06 29594 0.0229554
65.2265 1.14783e-05 33536 0.0277896
67.6932 1.44202e-05 37166 0.0349121
70.2489 2.87322e-05 41720 0.0695625
72.8971 7.94379e-05 46280 0.192324
75.6319 0.00015353 51536 0.371705
78.4853 0.000132549 58466 0.32091
81.4754 0.000119219 65564 0.288636
84.5539 0.000112707 72080 0.27287
87.7413 0.0001706 81380 0.413033
91.0485 0.000224282 90070 0.543002
94.4801 0.000520226 101516 1.2595
98.0438 0.00123872 112736 2.99901
101.721 0.000292608 122371 0.708422
105.563 0.000100946 120908 0.244396
109.542 0.000128846 118888 0.311944
113.676 0.000139779 115424 0.338413
117.973 0.000181203 110068 0.438705
122.414 0.000204403 101516 0.494873
127.021 0.000281559 92536 0.681671
131.796 0.000530292 78532 1.28387
136.72 0.0015342 62872 3.7144
141.817 0.00173915 43009 4.21059
147.18 0.00023561 27262 0.570427
152.694 0.000394801 16264 0.955838
158.385 0.00087342 8614 2.1146
164.073 0.00288749 3046 6.9908
169.186 0.010344 550 25.0435
174.125 0.00639547 1 15.4838
