# in Mpc/h Units 
# D1 = 0.0334576 
# k P N P(z=0)
1.5708 0.0113572 6 10.1457
2.22144 0.0135274 12 12.0844
2.7207 0.0162718 8 14.5361
3.14159 0.00273875 6 2.44661
3.51241 0.0029178 24 2.60656
3.84765 0.00207111 24 1.85018
4.44288 0.00154302 12 1.37842
4.71239 1.09445 30 977.707
4.96729 0.00124978 24 1.11646
5.20974 0.00301745 24 2.69558
5.4414 0.00688487 8 6.15046
5.66359 0.00077703 24 0.694144
5.87738 0.00354655 48 3.16824
6.28319 0.000893732 6 0.798397
6.55703 0.00225262 84 2.01233
6.84694 0.002882 24 2.57457
7.02481 0.000669221 24 0.597835
7.25476 0.00117056 72 1.04569
7.6953 0.000475992 24 0.425217
7.96377 0.00105163 102 0.939448
8.1621 0.000613406 32 0.547973
8.51684 0.000753975 120 0.673548
8.88577 0.000164131 12 0.146623
9.15858 0.000423705 144 0.378508
9.48256 0.457518 54 408.714
9.74593 0.000671325 96 0.599715
10.1275 0.00109505 168 0.978243
10.5564 0.0013575 144 1.2127
11.0536 0.00176796 146 1.57937
11.4241 0.000811248 240 0.724712
11.9234 0.000707957 192 0.632439
12.3255 0.000232154 168 0.20739
12.7651 0.000752299 270 0.672051
13.1907 0.000556738 228 0.49735
13.6659 0.000220174 344 0.196688
14.2646 0.0535258 342 47.8161
14.7875 0.000522321 456 0.466604
15.4187 0.000719915 396 0.643122
15.942 0.000799934 486 0.714605
16.5482 0.000646856 560 0.577855
17.1639 0.000487467 558 0.435469
17.8011 0.000310913 708 0.277748
18.4303 0.000129301 672 0.115508
19.1824 0.0125435 998 11.2055
19.9469 0.00037109 924 0.331506
20.6808 0.00061133 1014 0.546119
21.3842 0.000239506 1064 0.213958
22.2186 0.000343005 1434 0.306417
23.0657 7.94794e-05 1440 0.0710013
23.935 0.00453636 1662 4.05246
24.8633 0.000334003 1898 0.298375
25.7971 0.000239218 2040 0.2137
26.7938 0.000254463 2378 0.22732
27.7886 0.00152633 2430 1.36351
28.8178 0.000433462 2964 0.387224
29.9415 0.000201096 3278 0.179645
31.0801 0.000192273 3618 0.171763
32.231 8.60739e-05 3896 0.0768923
33.4697 0.000367611 4770 0.328398
34.7575 9.72683e-05 4902 0.0868926
36.0407 6.93914e-05 5522 0.0619894
37.3988 9.22706e-05 6402 0.082428
38.8321 5.33268e-05 7118 0.0476384
40.2872 5.64779e-05 7634 0.0504534
41.8167 3.73126e-05 9090 0.0333324
43.399 4.14182e-05 9566 0.0370001
45.0279 3.57388e-05 11034 0.0319265
46.7308 4.28883e-05 12290 0.0383134
48.5017 4.21914e-05 13706 0.0376908
50.3097 3.77418e-05 14970 0.0337159
52.197 5.92153e-05 17198 0.0528988
54.1738 4.28141e-05 19016 0.0382471
56.2203 5.90413e-05 21458 0.0527433
58.3613 5.74779e-05 24186 0.0513467
60.5794 7.73033e-05 26624 0.0690573
62.8515 0.000105804 29594 0.094518
65.2265 0.00015186 33536 0.135661
67.6932 0.000124265 37166 0.11101
70.2489 0.000142754 41720 0.127526
72.8971 0.000184581 46280 0.164892
75.6319 0.000199057 51536 0.177824
78.4853 0.000209463 58466 0.18712
81.4754 0.000199503 65564 0.178222
84.5539 0.000202491 72080 0.180891
87.7413 0.00023624 81380 0.211041
91.0485 0.000327426 90070 0.2925
94.4801 0.000473762 101516 0.423226
98.0438 0.000498209 112736 0.445065
101.721 0.00031451 122371 0.280961
105.563 0.000237588 120908 0.212245
109.542 0.000231269 118888 0.2066
113.676 0.000223225 115424 0.199414
117.973 0.000232711 110068 0.207887
122.414 0.000279143 101516 0.249367
127.021 0.000373331 92536 0.333508
131.796 0.000507117 78532 0.453022
136.72 0.000756737 62872 0.676015
141.817 0.00056329 43009 0.503204
147.18 0.000517835 27262 0.462598
152.694 0.000494134 16264 0.441424
158.385 0.000704703 8614 0.629532
164.073 0.00131321 3046 1.17313
169.186 0.00257032 550 2.29614
174.125 0.00265014 1 2.36745
