# in Mpc/h Units 
# D1 = 0.165807 
# k P N P(z=0)
1.5708 0.236789 6 8.61299
2.22144 0.260504 12 9.47557
2.7207 0.342792 8 12.4687
3.14159 0.070007 6 2.54644
3.51241 0.0595371 24 2.16561
3.84765 0.0580783 24 2.11254
4.44288 0.0347793 12 1.26506
4.71239 2.4979 30 90.8588
4.96729 0.0855914 24 3.11331
5.20974 0.140978 24 5.12795
5.4414 0.387956 8 14.1115
5.66359 0.0316711 24 1.15201
5.87738 0.124676 48 4.53499
6.28319 0.0464097 6 1.68811
6.55703 0.0736917 84 2.68047
6.84694 0.102722 24 3.73641
7.02481 0.0407494 24 1.48222
7.25476 0.0407092 72 1.48076
7.6953 0.0591186 24 2.15038
7.96377 0.0326992 102 1.1894
8.1621 0.0217396 32 0.790756
8.51684 0.0265697 120 0.966449
8.88577 0.0412179 12 1.49926
9.15858 0.0302822 144 1.10148
9.48256 0.685546 54 24.9361
9.74593 0.048808 96 1.77534
10.1275 0.0474913 168 1.72745
10.5564 0.0369756 144 1.34495
11.0536 0.0414174 146 1.50652
11.4241 0.0262688 240 0.955503
11.9234 0.0214293 192 0.779472
12.3255 0.0165966 168 0.603685
12.7651 0.0154381 270 0.561545
13.1907 0.0146945 228 0.534498
13.6659 0.0156554 344 0.569449
14.2646 0.0505664 342 1.8393
14.7875 0.0166387 456 0.605218
15.4187 0.0161764 396 0.5884
15.942 0.0142382 486 0.5179
16.5482 0.0118472 560 0.430929
17.1639 0.00969989 558 0.352824
17.8011 0.00808721 708 0.294164
18.4303 0.00795193 672 0.289244
19.1824 0.0112281 998 0.408412
19.9469 0.00702867 924 0.255661
20.6808 0.00677007 1014 0.246255
21.3842 0.00647658 1064 0.23558
22.2186 0.00475743 1434 0.173047
23.0657 0.00496087 1440 0.180447
23.935 0.00513305 1662 0.18671
24.8633 0.00404989 1898 0.147311
25.7971 0.00421625 2040 0.153362
26.7938 0.0033432 2378 0.121606
27.7886 0.00318273 2430 0.115769
28.8178 0.00291861 2964 0.106162
29.9415 0.0027635 3278 0.10052
31.0801 0.00281728 3618 0.102476
32.231 0.00248632 3896 0.0904376
33.4697 0.00257675 4770 0.0937267
34.7575 0.00227741 4902 0.0828385
36.0407 0.00222054 5522 0.08077
37.3988 0.00207322 6402 0.0754115
38.8321 0.00184717 7118 0.0671889
40.2872 0.00194829 7634 0.0708673
41.8167 0.00164592 9090 0.0598686
43.399 0.00151487 9566 0.0551018
45.0279 0.00143488 11034 0.0521923
46.7308 0.00126529 12290 0.0460236
48.5017 0.00113196 13706 0.0411741
50.3097 0.00104584 14970 0.0380415
52.197 0.000963285 17198 0.0350386
54.1738 0.000867589 19016 0.0315577
56.2203 0.000806286 21458 0.0293279
58.3613 0.000743586 24186 0.0270472
60.5794 0.000704983 26624 0.0256431
62.8515 0.000668524 29594 0.0243169
65.2265 0.0006407 33536 0.0233048
67.6932 0.000620037 37166 0.0225533
70.2489 0.000582866 41720 0.0212012
72.8971 0.000563286 46280 0.020489
75.6319 0.000534545 51536 0.0194435
78.4853 0.000517758 58466 0.0188329
81.4754 0.000503567 65564 0.0183168
84.5539 0.000494233 72080 0.0179773
87.7413 0.00048041 81380 0.0174745
91.0485 0.000485356 90070 0.0176544
94.4801 0.000489321 101516 0.0177986
98.0438 0.000500835 112736 0.0182174
101.721 0.000508791 122371 0.0185068
105.563 0.000504737 120908 0.0183593
109.542 0.000511581 118888 0.0186083
113.676 0.000519514 115424 0.0188968
117.973 0.000528826 110068 0.0192355
122.414 0.000540511 101516 0.0196606
127.021 0.000571209 92536 0.0207772
131.796 0.000613938 78532 0.0223314
136.72 0.000669844 62872 0.0243649
141.817 0.000706955 43009 0.0257148
147.18 0.0007413 27262 0.0269641
152.694 0.000830954 16264 0.0302251
158.385 0.000986344 8614 0.0358773
164.073 0.00127915 3046 0.0465279
169.186 0.00180613 550 0.0656964
174.125 0.00814526 1 0.296276
