# in Mpc/h Units 
# D1 = 0.115071 
# k P N P(z=0)
1.5708 0.118377 6 8.93994
2.22144 0.132951 12 10.0406
2.7207 0.16859 8 12.7321
3.14159 0.0351264 6 2.65278
3.51241 0.0289368 24 2.18533
3.84765 0.0256 24 1.93333
4.44288 0.0157998 12 1.19322
4.71239 2.15153 30 162.486
4.96729 0.0384267 24 2.90202
5.20974 0.0649822 24 4.90752
5.4414 0.166071 8 12.5418
5.66359 0.0127791 24 0.965091
5.87738 0.0526901 48 3.9792
6.28319 0.0190341 6 1.43747
6.55703 0.0351331 84 2.65329
6.84694 0.03973 24 3.00044
7.02481 0.0164329 24 1.24103
7.25476 0.0188362 72 1.42253
7.6953 0.0187635 24 1.41704
7.96377 0.0126192 102 0.953013
8.1621 0.0084717 32 0.63979
8.51684 0.0106371 120 0.803323
8.88577 0.0105311 12 0.79532
9.15858 0.0117784 144 0.889512
9.48256 0.514767 54 38.8757
9.74593 0.0217694 96 1.64405
10.1275 0.0181662 168 1.37193
10.5564 0.0129521 144 0.978155
11.0536 0.0193525 146 1.46152
11.4241 0.00918657 240 0.693778
11.9234 0.00754104 192 0.569506
12.3255 0.00527137 168 0.398098
12.7651 0.00551615 270 0.416585
13.1907 0.00460255 228 0.347588
13.6659 0.00557599 344 0.421103
14.2646 0.025407 342 1.91876
14.7875 0.00529747 456 0.400069
15.4187 0.00451963 396 0.341327
15.942 0.00464894 486 0.351092
16.5482 0.0031398 560 0.237121
17.1639 0.00268439 558 0.202728
17.8011 0.00236043 708 0.178262
18.4303 0.00231448 672 0.174792
19.1824 0.00342247 998 0.258468
19.9469 0.00178246 924 0.134613
20.6808 0.00202118 1014 0.152641
21.3842 0.00158575 1064 0.119758
22.2186 0.00120414 1434 0.0909376
23.0657 0.00130718 1440 0.0987191
23.935 0.00151106 1662 0.114116
24.8633 0.00115233 1898 0.0870251
25.7971 0.0011172 2040 0.0843721
26.7938 0.00100865 2378 0.076174
27.7886 0.00119128 2430 0.0899667
28.8178 0.00128784 2964 0.0972587
29.9415 0.00115869 3278 0.0875051
31.0801 0.00100424 3618 0.075841
32.231 0.00110601 3896 0.0835267
33.4697 0.00139621 4770 0.105443
34.7575 0.00125727 4902 0.0949502
36.0407 0.00105768 5522 0.0798769
37.3988 0.00107064 6402 0.0808554
38.8321 0.00110385 7118 0.0833634
40.2872 0.00106912 7634 0.0807407
41.8167 0.000984046 9090 0.074316
43.399 0.00082263 9566 0.0621258
45.0279 0.000780742 11034 0.0589624
46.7308 0.000713624 12290 0.0538935
48.5017 0.000615357 13706 0.0464723
50.3097 0.000565263 14970 0.0426892
52.197 0.000502145 17198 0.0379225
54.1738 0.00045406 19016 0.034291
56.2203 0.000428136 21458 0.0323332
58.3613 0.00040892 24186 0.030882
60.5794 0.000387141 26624 0.0292373
62.8515 0.000389487 29594 0.0294144
65.2265 0.000378757 33536 0.028604
67.6932 0.000380443 37166 0.0287314
70.2489 0.000368176 41720 0.027805
72.8971 0.000370891 46280 0.02801
75.6319 0.000365439 51536 0.0275983
78.4853 0.000357126 58466 0.0269705
81.4754 0.000350451 65564 0.0264664
84.5539 0.000345924 72080 0.0261245
87.7413 0.000343641 81380 0.0259521
91.0485 0.000344908 90070 0.0260478
94.4801 0.00035199 101516 0.0265826
98.0438 0.000362973 112736 0.027412
101.721 0.000374102 122371 0.0282525
105.563 0.000377467 120908 0.0285067
109.542 0.000383293 118888 0.0289466
113.676 0.000393919 115424 0.0297491
117.973 0.000408218 110068 0.030829
122.414 0.000424769 101516 0.0320789
127.021 0.000450527 92536 0.0340242
131.796 0.00049413 78532 0.0373171
136.72 0.000545703 62872 0.041212
141.817 0.000586773 43009 0.0443136
147.18 0.000635966 27262 0.0480287
152.694 0.000710802 16264 0.0536804
158.385 0.000862373 8614 0.0651272
164.073 0.00105068 3046 0.079348
169.186 0.001502 550 0.113432
174.125 0.00224083 1 0.16923
