# in Mpc/h Units 
# D1 = 0.0513778 
# k P N P(z=0)
1.5708 0.0253149 6 9.59015
2.22144 0.0296636 12 11.2376
2.7207 0.0353366 8 13.3867
3.14159 0.00667029 6 2.52693
3.51241 0.00613168 24 2.32289
3.84765 0.00452018 24 1.71239
4.44288 0.0031031 12 1.17556
4.71239 1.46779 30 556.048
4.96729 0.00406725 24 1.54081
5.20974 0.00855015 24 3.23908
5.4414 0.0215672 8 8.17039
5.66359 0.00184125 24 0.697526
5.87738 0.00800794 48 3.03368
6.28319 0.00229297 6 0.868652
6.55703 0.00581157 84 2.20162
6.84694 0.00630793 24 2.38966
7.02481 0.00188595 24 0.71446
7.25476 0.00294479 72 1.11558
7.6953 0.00123701 24 0.468621
7.96377 0.00194892 102 0.738317
8.1621 0.00135474 32 0.513222
8.51684 0.00177305 120 0.67169
8.88577 0.000253424 12 0.0960054
9.15858 0.0010139 144 0.384099
9.48256 0.415751 54 157.501
9.74593 0.00211573 96 0.801511
10.1275 0.00225684 168 0.854969
10.5564 0.0020194 144 0.765017
11.0536 0.00361883 146 1.37094
11.4241 0.00128787 240 0.487889
11.9234 0.00120504 192 0.456508
12.3255 0.00042911 168 0.162561
12.7651 0.000867755 270 0.328735
13.1907 0.000743121 228 0.281519
13.6659 0.000408938 344 0.154919
14.2646 0.0190072 342 7.20057
14.7875 0.000617358 456 0.233876
15.4187 0.000576367 396 0.218347
15.942 0.000730412 486 0.276705
16.5482 0.000472072 560 0.178837
17.1639 0.000261071 558 0.0989025
17.8011 0.000247248 708 0.0936659
18.4303 0.000175074 672 0.0663238
19.1824 0.000538532 998 0.204014
19.9469 0.000195774 924 0.0741658
20.6808 0.000181961 1014 0.068933
21.3842 0.000128733 1064 0.0487683
22.2186 0.000140927 1434 0.0533878
23.0657 0.00011516 1440 0.0436263
23.935 0.000332952 1662 0.126133
24.8633 0.000154111 1898 0.0583824
25.7971 0.000155162 2040 0.0587805
26.7938 0.00022778 2378 0.0862906
27.7886 0.000424005 2430 0.160627
28.8178 0.000307401 2964 0.116454
29.9415 0.000205738 3278 0.0779405
31.0801 0.000203932 3618 0.0772563
32.231 0.000151759 3896 0.0574914
33.4697 0.000172259 4770 0.0652576
34.7575 0.000132967 4902 0.0503722
36.0407 9.2676e-05 5522 0.0351088
37.3988 0.000104814 6402 0.039707
38.8321 0.00010347 7118 0.0391977
40.2872 0.000110063 7634 0.0416957
41.8167 0.000147783 9090 0.0559853
43.399 0.000145833 9566 0.0552466
45.0279 0.000135661 11034 0.0513929
46.7308 0.000172597 12290 0.0653857
48.5017 0.000189935 13706 0.0719539
50.3097 0.000150972 14970 0.0571933
52.197 0.000177692 17198 0.0673158
54.1738 0.000185178 19016 0.0701515
56.2203 0.00018609 21458 0.070497
58.3613 0.000169865 24186 0.0643505
60.5794 0.000141216 26624 0.0534974
62.8515 0.000139986 29594 0.0530313
65.2265 0.000147414 33536 0.0558454
67.6932 0.0001627 37166 0.0616364
70.2489 0.000185917 41720 0.0704317
72.8971 0.000200288 46280 0.0758757
75.6319 0.000204559 51536 0.0774939
78.4853 0.000224508 58466 0.0850513
81.4754 0.000236586 65564 0.0896266
84.5539 0.000241811 72080 0.0916061
87.7413 0.00025339 81380 0.0959927
91.0485 0.000264811 90070 0.100319
94.4801 0.000293065 101516 0.111023
98.0438 0.0003044 112736 0.115317
101.721 0.000265506 122371 0.100583
105.563 0.000246382 120908 0.0933377
109.542 0.00025319 118888 0.0959168
113.676 0.000264161 115424 0.100073
117.973 0.000282494 110068 0.107018
122.414 0.000311823 101516 0.118129
127.021 0.000364067 92536 0.137921
131.796 0.00042236 78532 0.160004
136.72 0.000481173 62872 0.182285
141.817 0.000476431 43009 0.180488
147.18 0.000524827 27262 0.198822
152.694 0.000606227 16264 0.229659
158.385 0.000875534 8614 0.331682
164.073 0.00128349 3046 0.48623
169.186 0.00160111 550 0.606553
174.125 0.0031855 1 1.20678
