# in Mpc/h Units 
# D1 = 0.0132908 
# k P N P(z=0)
1.5708 0.00197824 6 11.199
2.22144 0.00241106 12 13.6493
2.7207 0.00313315 8 17.7371
3.14159 0.000438525 6 2.48253
3.51241 0.000571383 24 3.23465
3.84765 0.000413205 24 2.33919
4.44288 0.000316119 12 1.78958
4.71239 0.000201437 30 1.14035
4.96729 0.000113817 24 0.644327
5.20974 0.000290831 24 1.64642
5.4414 0.000234559 8 1.32786
5.66359 0.000190004 24 1.07563
5.87738 9.43272e-05 48 0.533995
6.28319 0.000220363 6 1.24749
6.55703 0.000123903 84 0.701425
6.84694 0.000106481 24 0.602799
7.02481 0.000123396 24 0.698555
7.25476 8.25132e-05 72 0.467115
7.6953 7.49909e-05 24 0.42453
7.96377 7.30631e-05 102 0.413617
8.1621 5.12219e-05 32 0.289972
8.51684 5.2905e-05 120 0.2995
8.88577 2.71977e-05 12 0.153969
9.15858 3.82979e-05 144 0.216808
9.48256 4.05423e-05 54 0.229514
9.74593 4.65596e-05 96 0.263578
10.1275 4.12426e-05 168 0.233478
10.5564 3.29956e-05 144 0.186791
11.0536 3.18257e-05 146 0.180168
11.4241 2.9353e-05 240 0.16617
11.9234 2.15066e-05 192 0.121751
12.3255 2.31542e-05 168 0.131078
12.7651 1.70586e-05 270 0.0965705
13.1907 1.55864e-05 228 0.0882363
13.6659 1.77686e-05 344 0.10059
14.2646 1.67275e-05 342 0.0946962
14.7875 1.26851e-05 456 0.0718116
15.4187 1.11838e-05 396 0.0633127
15.942 9.36073e-06 486 0.052992
16.5482 1.0064e-05 560 0.0569733
17.1639 8.54186e-06 558 0.0483563
17.8011 7.76156e-06 708 0.0439389
18.4303 6.70753e-06 672 0.0379719
19.1824 6.65777e-06 998 0.0376902
19.9469 5.68267e-06 924 0.0321701
20.6808 5.33537e-06 1014 0.030204
21.3842 4.93511e-06 1064 0.0279381
22.2186 4.53898e-06 1434 0.0256956
23.0657 4.4791e-06 1440 0.0253566
23.935 3.79936e-06 1662 0.0215085
24.8633 3.37983e-06 1898 0.0191335
25.7971 4.03967e-06 2040 0.022869
26.7938 6.20813e-06 2378 0.0351448
27.7886 3.30056e-06 2430 0.0186848
28.8178 0.0001875 2964 1.06145
29.9415 5.04827e-06 3278 0.0285788
31.0801 3.4933e-06 3618 0.0197759
32.231 3.11537e-06 3896 0.0176364
33.4697 2.52768e-06 4770 0.0143094
34.7575 2.57178e-06 4902 0.0145591
36.0407 2.49985e-06 5522 0.0141519
37.3988 2.58683e-06 6402 0.0146443
38.8321 2.59121e-06 7118 0.0146691
40.2872 2.66952e-06 7634 0.0151124
41.8167 2.72107e-06 9090 0.0154043
43.399 2.71546e-06 9566 0.0153725
45.0279 2.89291e-06 11034 0.0163771
46.7308 3.05459e-06 12290 0.0172923
48.5017 3.23809e-06 13706 0.0183311
50.3097 2.91475e-06 14970 0.0165007
52.197 3.17109e-06 17198 0.0179518
54.1738 3.15654e-06 19016 0.0178695
56.2203 3.47725e-06 21458 0.0196851
58.3613 6.50936e-06 24186 0.0368501
60.5794 3.87798e-06 26624 0.0219536
62.8515 4.10702e-06 29594 0.0232502
65.2265 4.50555e-06 33536 0.0255064
67.6932 4.83286e-06 37166 0.0273593
70.2489 5.37743e-06 41720 0.0304422
72.8971 6.13222e-06 46280 0.0347151
75.6319 7.11557e-06 51536 0.0402819
78.4853 8.89685e-06 58466 0.0503659
81.4754 1.16243e-05 65564 0.0658061
84.5539 1.65346e-05 72080 0.093604
87.7413 2.85619e-05 81380 0.161692
91.0485 5.64227e-05 90070 0.319414
94.4801 0.000202491 101516 1.14632
98.0438 0.000748428 112736 4.23692
101.721 0.00138539 122371 7.84281
105.563 1.80417e-05 120908 0.102136
109.542 1.9137e-05 118888 0.108336
113.676 2.19593e-05 115424 0.124314
117.973 2.80379e-05 110068 0.158725
122.414 4.42265e-05 101516 0.25037
127.021 9.40957e-05 92536 0.532685
131.796 0.000278182 78532 1.57482
136.72 0.00235721 62872 13.3444
141.817 0.00864189 43009 48.9226
147.18 8.41654e-05 27262 0.476468
152.694 0.000214937 16264 1.21678
158.385 0.00120075 8614 6.79757
164.073 0.0125814 3046 71.2246
169.186 0.472039 550 2672.26
174.125 60.5972 1 343047
