# in Mpc/h Units 
# D1 = 0.0672074 
# k P N P(z=0)
1.5708 0.0421403 6 9.3296
2.22144 0.0487451 12 10.7919
2.7207 0.0585401 8 12.9604
3.14159 0.0116925 6 2.58865
3.51241 0.0100678 24 2.22895
3.84765 0.00775954 24 1.71791
4.44288 0.00509976 12 1.12905
4.71239 1.65332 30 366.035
4.96729 0.00892551 24 1.97605
5.20974 0.0169326 24 3.74878
5.4414 0.0421252 8 9.32626
5.66359 0.00341122 24 0.755223
5.87738 0.014152 48 3.13317
6.28319 0.00461818 6 1.02244
6.55703 0.0104843 84 2.32116
6.84694 0.0106971 24 2.36827
7.02481 0.00383949 24 0.850039
7.25476 0.00526428 72 1.16548
7.6953 0.00288458 24 0.638627
7.96377 0.00320864 102 0.710372
8.1621 0.00230593 32 0.510518
8.51684 0.00297823 120 0.659361
8.88577 0.000915265 12 0.202634
9.15858 0.00221543 144 0.490482
9.48256 0.376082 54 83.2623
9.74593 0.00464741 96 1.02891
10.1275 0.0039796 168 0.881058
10.5564 0.00305141 144 0.675562
11.0536 0.00568489 146 1.2586
11.4241 0.00204038 240 0.451727
11.9234 0.0017692 192 0.391689
12.3255 0.00089341 168 0.197795
12.7651 0.00124053 270 0.274647
13.1907 0.00102311 228 0.22651
13.6659 0.000923834 344 0.204531
14.2646 0.0106048 342 2.34783
14.7875 0.000912361 456 0.201991
15.4187 0.000808501 396 0.178997
15.942 0.000932723 486 0.206499
16.5482 0.000563661 560 0.124791
17.1639 0.000459923 558 0.101824
17.8011 0.000433626 708 0.0960021
18.4303 0.000362142 672 0.080176
19.1824 0.000360353 998 0.0797798
19.9469 0.000317528 924 0.0702988
20.6808 0.000315128 1014 0.0697673
21.3842 0.000218353 1064 0.048342
22.2186 0.000248694 1434 0.0550594
23.0657 0.000210403 1440 0.046582
23.935 0.000347648 1662 0.0769671
24.8633 0.00019948 1898 0.0441636
25.7971 0.000211689 2040 0.0468667
26.7938 0.000242604 2378 0.0537111
27.7886 0.000205029 2430 0.0453922
28.8178 0.000252577 2964 0.0559189
29.9415 0.000208596 3278 0.0461819
31.0801 0.000225449 3618 0.0499131
32.231 0.00021645 3896 0.0479206
33.4697 0.000377204 4770 0.0835105
34.7575 0.000271007 4902 0.0599992
36.0407 0.000293085 5522 0.0648873
37.3988 0.000371983 6402 0.0823548
38.8321 0.000392467 7118 0.0868897
40.2872 0.000346631 7634 0.076742
41.8167 0.000317838 9090 0.0703672
43.399 0.000309723 9566 0.0685708
45.0279 0.000262244 11034 0.0580592
46.7308 0.000222699 12290 0.0493041
48.5017 0.000219609 13706 0.04862
50.3097 0.000200953 14970 0.0444897
52.197 0.000200352 17198 0.0443568
54.1738 0.000184869 19016 0.0409288
56.2203 0.000187499 21458 0.0415111
58.3613 0.000178854 24186 0.0395971
60.5794 0.000184612 26624 0.0408719
62.8515 0.000192065 29594 0.0425219
65.2265 0.000201016 33536 0.0445038
67.6932 0.000213101 37166 0.0471793
70.2489 0.000230301 41720 0.0509872
72.8971 0.000235944 46280 0.0522366
75.6319 0.000241917 51536 0.053559
78.4853 0.000243848 58466 0.0539863
81.4754 0.000252478 65564 0.0558971
84.5539 0.0002517 72080 0.0557247
87.7413 0.00025524 81380 0.0565085
91.0485 0.00026216 90070 0.0580406
94.4801 0.000275226 101516 0.0609333
98.0438 0.000287492 112736 0.063649
101.721 0.000285101 122371 0.0631196
105.563 0.000282936 120908 0.0626403
109.542 0.00029664 118888 0.0656742
113.676 0.000305804 115424 0.0677032
117.973 0.000322627 110068 0.0714277
122.414 0.000347105 101516 0.0768468
127.021 0.000377412 92536 0.0835567
131.796 0.000420118 78532 0.0930116
136.72 0.000480529 62872 0.106386
141.817 0.000505152 43009 0.111838
147.18 0.000545864 27262 0.120851
152.694 0.000621891 16264 0.137683
158.385 0.000788345 8614 0.174535
164.073 0.00102013 3046 0.225851
169.186 0.00127226 550 0.28167
174.125 0.00576508 1 1.27635
