# in Mpc/h Units 
# D1 = 0.161076 
# k P N P(z=0)
1.5708 0.224348 6 8.64691
2.22144 0.247197 12 9.52753
2.7207 0.324914 8 12.5229
3.14159 0.0665278 6 2.56414
3.51241 0.0562596 24 2.16838
3.84765 0.0544725 24 2.09949
4.44288 0.0326188 12 1.25721
4.71239 2.47646 30 95.4486
4.96729 0.0806383 24 3.10799
5.20974 0.133297 24 5.13758
5.4414 0.364764 8 14.0589
5.66359 0.0295854 24 1.14029
5.87738 0.116851 48 4.50372
6.28319 0.0432373 6 1.66647
6.55703 0.0696287 84 2.68365
6.84694 0.0956271 24 3.68569
7.02481 0.0380322 24 1.46585
7.25476 0.0383576 72 1.47839
7.6953 0.0545207 24 2.10135
7.96377 0.0303811 102 1.17096
8.1621 0.0200467 32 0.772645
8.51684 0.0246877 120 0.95152
8.88577 0.0374196 12 1.44224
9.15858 0.028188 144 1.08643
9.48256 0.675103 54 26.0201
9.74593 0.0460129 96 1.77344
10.1275 0.0441851 168 1.703
10.5564 0.0341648 144 1.31679
11.0536 0.0391815 146 1.51014
11.4241 0.0241477 240 0.930707
11.9234 0.0196959 192 0.759125
12.3255 0.015171 168 0.584724
12.7651 0.0142233 270 0.548201
13.1907 0.0133254 228 0.513591
13.6659 0.0144588 344 0.557277
14.2646 0.0486514 342 1.87514
14.7875 0.0153243 456 0.590636
15.4187 0.0146624 396 0.565123
15.942 0.0131788 486 0.507941
16.5482 0.0106922 560 0.412104
17.1639 0.00877797 558 0.338323
17.8011 0.00731472 708 0.281926
18.4303 0.00717522 672 0.27655
19.1824 0.0104222 998 0.401695
19.9469 0.00630181 924 0.242886
20.6808 0.00619188 1014 0.238649
21.3842 0.00580445 1064 0.223717
22.2186 0.00425712 1434 0.164079
23.0657 0.00444731 1440 0.17141
23.935 0.00469376 1662 0.180909
24.8633 0.00367468 1898 0.141631
25.7971 0.00376752 2040 0.145209
26.7938 0.00297151 2378 0.114529
27.7886 0.00286462 2430 0.110409
28.8178 0.00269861 2964 0.104011
29.9415 0.0025496 3278 0.0982675
31.0801 0.00256331 3618 0.0987959
32.231 0.00230595 3896 0.0888765
33.4697 0.00244822 4770 0.0943599
34.7575 0.00217298 4902 0.0837518
36.0407 0.00207098 5522 0.0798203
37.3988 0.0019601 6402 0.0755468
38.8321 0.00176086 7118 0.0678675
40.2872 0.00185097 7634 0.0713407
41.8167 0.00156112 9090 0.0601691
43.399 0.00144255 9566 0.0555993
45.0279 0.00136639 11034 0.0526638
46.7308 0.00120603 12290 0.0464832
48.5017 0.00108245 13706 0.0417202
50.3097 0.000995512 14970 0.0383693
52.197 0.000913812 17198 0.0352204
54.1738 0.000827757 19016 0.0319037
56.2203 0.00077199 21458 0.0297543
58.3613 0.000704797 24186 0.0271645
60.5794 0.000672184 26624 0.0259075
62.8515 0.000646382 29594 0.024913
65.2265 0.000613403 33536 0.023642
67.6932 0.000594004 37166 0.0228943
70.2489 0.000557289 41720 0.0214792
72.8971 0.000543304 46280 0.0209402
75.6319 0.000518976 51536 0.0200025
78.4853 0.000503179 58466 0.0193937
81.4754 0.000492317 65564 0.018975
84.5539 0.000482141 72080 0.0185828
87.7413 0.000470296 81380 0.0181263
91.0485 0.000471337 90070 0.0181664
94.4801 0.000476184 101516 0.0183532
98.0438 0.000493053 112736 0.0190034
101.721 0.000502608 122371 0.0193717
105.563 0.000505666 120908 0.0194896
109.542 0.000506902 118888 0.0195372
113.676 0.000508407 115424 0.0195952
117.973 0.000519708 110068 0.0200308
122.414 0.000537293 101516 0.0207085
127.021 0.000565868 92536 0.0218099
131.796 0.000623784 78532 0.0240421
136.72 0.000685707 62872 0.0264287
141.817 0.000733274 43009 0.0282621
147.18 0.000788613 27262 0.030395
152.694 0.000875179 16264 0.0337314
158.385 0.00103514 8614 0.0398967
164.073 0.0013095 3046 0.0504711
169.186 0.00150077 550 0.0578433
174.125 2.61126e-05 1 0.00100644
