# in Mpc/h Units 
# D1 = 0.105204 
# k P N P(z=0)
1.5708 0.0995972 6 8.99882
2.22144 0.112438 12 10.1591
2.7207 0.140903 8 12.7309
3.14159 0.0294019 6 2.65652
3.51241 0.024191 24 2.18571
3.84765 0.0208392 24 1.88287
4.44288 0.0129663 12 1.17153
4.71239 2.05609 30 185.772
4.96729 0.0307368 24 2.77713
5.20974 0.052459 24 4.73979
5.4414 0.132289 8 11.9526
5.66359 0.0101862 24 0.920342
5.87738 0.0421029 48 3.80409
6.28319 0.0151305 6 1.36708
6.55703 0.0288666 84 2.60816
6.84694 0.0313651 24 2.83391
7.02481 0.0130188 24 1.17628
7.25476 0.0152624 72 1.37899
7.6953 0.0137285 24 1.2404
7.96377 0.00988446 102 0.893083
8.1621 0.0067673 32 0.61144
8.51684 0.0084934 120 0.767398
8.88577 0.00722775 12 0.653043
9.15858 0.0090605 144 0.818637
9.48256 0.472751 54 42.7141
9.74593 0.0172264 96 1.55644
10.1275 0.0140333 168 1.26794
10.5564 0.00989694 144 0.894211
11.0536 0.0156947 146 1.41805
11.4241 0.00703019 240 0.635193
11.9234 0.00578663 192 0.522835
12.3255 0.00391477 168 0.353709
12.7651 0.00425805 270 0.384724
13.1907 0.00347931 228 0.314363
13.6659 0.00421176 344 0.380542
14.2646 0.0203603 342 1.83959
14.7875 0.00387248 456 0.349887
15.4187 0.00328422 396 0.296736
15.942 0.00345455 486 0.312126
16.5482 0.00226753 560 0.204876
17.1639 0.00199984 558 0.18069
17.8011 0.00177185 708 0.160091
18.4303 0.00172803 672 0.156131
19.1824 0.00232483 998 0.210053
19.9469 0.00128679 924 0.116265
20.6808 0.00145965 1014 0.131883
21.3842 0.00112992 1064 0.102091
22.2186 0.000881171 1434 0.0796158
23.0657 0.000964803 1440 0.0871721
23.935 0.00106363 1662 0.0961016
24.8633 0.000849463 1898 0.0767508
25.7971 0.000835855 2040 0.0755213
26.7938 0.000776318 2378 0.070142
27.7886 0.000999135 2430 0.090274
28.8178 0.00103823 2964 0.0938061
29.9415 0.000935794 3278 0.0845511
31.0801 0.000824034 3618 0.0744533
32.231 0.000913353 3896 0.0825234
33.4697 0.00124222 4770 0.112238
34.7575 0.00108805 4902 0.0983075
36.0407 0.0009169 5522 0.082844
37.3988 0.000908385 6402 0.0820746
38.8321 0.000991047 7118 0.0895433
40.2872 0.00090765 7634 0.0820082
41.8167 0.000819752 9090 0.0740664
43.399 0.000684247 9566 0.0618232
45.0279 0.000659582 11034 0.0595947
46.7308 0.00060296 12290 0.0544787
48.5017 0.000523815 13706 0.0473278
50.3097 0.000491333 14970 0.044393
52.197 0.000435075 17198 0.03931
54.1738 0.000403154 19016 0.0364259
56.2203 0.000374157 21458 0.0338059
58.3613 0.000357288 24186 0.0322818
60.5794 0.000342845 26624 0.0309768
62.8515 0.000342773 29594 0.0309703
65.2265 0.000337075 33536 0.0304555
67.6932 0.000340393 37166 0.0307552
70.2489 0.000332594 41720 0.0300506
72.8971 0.000337507 46280 0.0304945
75.6319 0.000341755 51536 0.0308783
78.4853 0.000335809 58466 0.030341
81.4754 0.000328662 65564 0.0296953
84.5539 0.000328576 72080 0.0296876
87.7413 0.000324133 81380 0.0292862
91.0485 0.00032739 90070 0.0295804
94.4801 0.000335155 101516 0.030282
98.0438 0.000347768 112736 0.0314216
101.721 0.000358542 122371 0.0323951
105.563 0.000359622 120908 0.0324927
109.542 0.000367731 118888 0.0332253
113.676 0.000375054 115424 0.033887
117.973 0.000387319 110068 0.0349951
122.414 0.000407914 101516 0.0368559
127.021 0.000435915 92536 0.0393859
131.796 0.000472466 78532 0.0426883
136.72 0.000523423 62872 0.0472924
141.817 0.000568597 43009 0.0513739
147.18 0.000599123 27262 0.0541321
152.694 0.000671714 16264 0.0606908
158.385 0.00082196 8614 0.0742659
164.073 0.00107757 3046 0.097361
169.186 0.00123403 550 0.111498
174.125 0.000870199 1 0.0786244
