# in Mpc/h Units 
# D1 = 0.0179502 
# k P N P(z=0)
1.5708 0.0035514 6 11.0219
2.22144 0.00431606 12 13.3951
2.7207 0.00549539 8 17.0552
3.14159 0.000790431 6 2.45315
3.51241 0.00101728 24 3.15719
3.84765 0.000728241 24 2.26013
4.44288 0.000576505 12 1.78921
4.71239 0.201941 30 626.736
4.96729 0.00026894 24 0.83467
5.20974 0.00062755 24 1.94763
5.4414 0.000694255 8 2.15466
5.66359 0.000315433 24 0.978963
5.87738 0.000468012 48 1.4525
6.28319 0.000465237 6 1.44389
6.55703 0.000348085 84 1.0803
6.84694 0.000423344 24 1.31387
7.02481 0.000227439 24 0.705868
7.25476 0.000208644 72 0.647538
7.6953 0.000169357 24 0.52561
7.96377 0.000201657 102 0.625853
8.1621 0.000111558 32 0.346225
8.51684 0.00012794 120 0.397069
8.88577 7.31268e-05 12 0.226953
9.15858 0.000104319 144 0.323758
9.48256 0.0284592 54 88.3248
9.74593 0.000116833 96 0.362598
10.1275 0.000110059 168 0.341575
10.5564 0.000120896 144 0.375206
11.0536 0.000107396 146 0.333309
11.4241 7.64064e-05 240 0.237131
11.9234 6.04016e-05 192 0.18746
12.3255 6.99891e-05 168 0.217215
12.7651 5.14384e-05 270 0.159642
13.1907 4.60687e-05 228 0.142977
13.6659 5.00426e-05 344 0.15531
14.2646 0.0014698 342 4.5616
14.7875 3.55053e-05 456 0.110192
15.4187 5.00519e-05 396 0.155339
15.942 2.88718e-05 486 0.0896052
16.5482 2.92292e-05 560 0.0907142
17.1639 2.7845e-05 558 0.0864183
17.8011 2.16617e-05 708 0.0672282
18.4303 2.07613e-05 672 0.0644339
19.1824 0.000187581 998 0.582169
19.9469 1.96524e-05 924 0.0609921
20.6808 1.60515e-05 1014 0.0498168
21.3842 1.39055e-05 1064 0.0431564
22.2186 1.26476e-05 1434 0.0392526
23.0657 1.065e-05 1440 0.0330529
23.935 4.82548e-05 1662 0.149761
24.8633 1.04586e-05 1898 0.0324588
25.7971 1.02434e-05 2040 0.0317908
26.7938 1.52348e-05 2378 0.0472819
27.7886 1.73196e-05 2430 0.0537522
28.8178 0.000204484 2964 0.634627
29.9415 1.12081e-05 3278 0.0347848
31.0801 8.24164e-06 3618 0.0255784
32.231 6.3392e-06 3896 0.019674
33.4697 7.05457e-06 4770 0.0218942
34.7575 4.90987e-06 4902 0.015238
36.0407 4.69752e-06 5522 0.014579
37.3988 4.92941e-06 6402 0.0152987
38.8321 4.54073e-06 7118 0.0140924
40.2872 4.23225e-06 7634 0.013135
41.8167 4.29389e-06 9090 0.0133263
43.399 4.15979e-06 9566 0.0129101
45.0279 4.20843e-06 11034 0.0130611
46.7308 4.21363e-06 12290 0.0130772
48.5017 4.38858e-06 13706 0.0136202
50.3097 4.14814e-06 14970 0.012874
52.197 4.29425e-06 17198 0.0133274
54.1738 4.42255e-06 19016 0.0137256
56.2203 4.79131e-06 21458 0.0148701
58.3613 8.03683e-06 24186 0.0249427
60.5794 5.76974e-06 26624 0.0179067
62.8515 6.12936e-06 29594 0.0190228
65.2265 7.20109e-06 33536 0.022349
67.6932 9.19586e-06 37166 0.0285398
70.2489 1.31744e-05 41720 0.0408875
72.8971 3.18824e-05 46280 0.0989489
75.6319 0.000105959 51536 0.32885
78.4853 0.00016343 58466 0.507213
81.4754 0.000106262 65564 0.32979
84.5539 7.71116e-05 72080 0.23932
87.7413 9.10926e-05 81380 0.282711
91.0485 0.000132426 90070 0.410991
94.4801 0.000410877 101516 1.27518
98.0438 0.00110803 112736 3.43884
101.721 0.0003434 122371 1.06576
105.563 5.9187e-05 120908 0.18369
109.542 8.41656e-05 118888 0.261212
113.676 0.000135584 115424 0.420792
117.973 0.000141263 110068 0.438416
122.414 0.000183219 101516 0.568629
127.021 0.000266918 92536 0.828394
131.796 0.000478423 78532 1.48481
136.72 0.00159269 62872 4.943
141.817 0.00167904 43009 5.21099
147.18 0.000263144 27262 0.816683
152.694 0.000453281 16264 1.40678
158.385 0.00111427 8614 3.4582
164.073 0.00358831 3046 11.1365
169.186 0.0164779 550 51.14
174.125 0.0246898 1 76.626
