# in Mpc/h Units 
# D1 = 0.0414545 
# k P N P(z=0)
1.5708 0.0169208 6 9.84642
2.22144 0.0200023 12 11.6395
2.7207 0.0238708 8 13.8907
3.14159 0.00426246 6 2.48037
3.51241 0.00419937 24 2.44366
3.84765 0.00302333 24 1.75931
4.44288 0.00215997 12 1.25691
4.71239 1.30742 30 760.804
4.96729 0.00220347 24 1.28222
5.20974 0.00503545 24 2.93018
5.4414 0.0124854 8 7.26541
5.66359 0.00116537 24 0.67814
5.87738 0.0053264 48 3.09949
6.28319 0.00136247 6 0.792837
6.55703 0.0036527 84 2.12555
6.84694 0.00429887 24 2.50156
7.02481 0.00110389 24 0.642368
7.25476 0.00187907 72 1.09345
7.6953 0.00070485 24 0.41016
7.96377 0.00142654 102 0.830121
8.1621 0.000926419 32 0.539094
8.51684 0.00118512 120 0.689635
8.88577 0.00014566 12 0.0847611
9.15858 0.000613309 144 0.356891
9.48256 0.464469 54 270.28
9.74593 0.00117552 96 0.68405
10.1275 0.00158956 168 0.924981
10.5564 0.00166475 144 0.968737
11.0536 0.00264076 146 1.53669
11.4241 0.0010367 240 0.603268
11.9234 0.000976089 192 0.567997
12.3255 0.0002763 168 0.160782
12.7651 0.000833776 270 0.485183
13.1907 0.000688297 228 0.400527
13.6659 0.000259769 344 0.151162
14.2646 0.0365872 342 21.2905
14.7875 0.00058031 456 0.337689
15.4187 0.00063241 396 0.368006
15.942 0.000807474 486 0.469878
16.5482 0.00060905 560 0.354413
17.1639 0.000336942 558 0.19607
17.8011 0.000268242 708 0.156093
18.4303 0.000121692 672 0.0708136
19.1824 0.0040848 998 2.37699
19.9469 0.000201807 924 0.117434
20.6808 0.000325043 1014 0.189146
21.3842 0.000168256 1064 0.0979101
22.2186 0.000137495 1434 0.0800098
23.0657 7.85157e-05 1440 0.0456892
23.935 0.000319062 1662 0.185666
24.8633 0.000111063 1898 0.0646287
25.7971 0.0001126 2040 0.0655234
26.7938 0.000163329 2378 0.095043
27.7886 0.000146254 2430 0.0851065
28.8178 0.000358053 2964 0.208355
29.9415 0.000136075 3278 0.0791834
31.0801 0.00018292 3618 0.106443
32.231 0.000113876 3896 0.0662659
33.4697 0.000292466 4770 0.170189
34.7575 0.000112243 4902 0.0653153
36.0407 8.6884e-05 5522 0.0505588
37.3988 0.00020421 6402 0.118832
38.8321 9.94172e-05 7118 0.057852
40.2872 8.88379e-05 7634 0.0516958
41.8167 0.000102119 9090 0.0594242
43.399 6.67085e-05 9566 0.0388184
45.0279 6.52639e-05 11034 0.0379778
46.7308 5.52779e-05 12290 0.0321668
48.5017 5.69623e-05 13706 0.033147
50.3097 5.34867e-05 14970 0.0311245
52.197 6.43072e-05 17198 0.037421
54.1738 7.05336e-05 19016 0.0410443
56.2203 0.000103327 21458 0.0601271
58.3613 0.00013929 24186 0.0810546
60.5794 0.000148684 26624 0.086521
62.8515 0.00016071 29594 0.0935187
65.2265 0.00014866 33536 0.086507
67.6932 0.000153269 37166 0.089189
70.2489 0.000169776 41720 0.0987944
72.8971 0.000194655 46280 0.113272
75.6319 0.000201 51536 0.116964
78.4853 0.000217834 58466 0.12676
81.4754 0.000218996 65564 0.127436
84.5539 0.000225071 72080 0.130971
87.7413 0.000247869 81380 0.144238
91.0485 0.000286537 90070 0.166739
94.4801 0.00035002 101516 0.203681
98.0438 0.000354954 112736 0.206552
101.721 0.000277505 122371 0.161483
105.563 0.00023946 120908 0.139344
109.542 0.000241624 118888 0.140603
113.676 0.000244337 115424 0.142182
117.973 0.000263958 110068 0.1536
122.414 0.000295964 101516 0.172224
127.021 0.000353556 92536 0.205738
131.796 0.000424658 78532 0.247113
136.72 0.000544656 62872 0.316941
141.817 0.000479141 43009 0.278817
147.18 0.000500127 27262 0.291029
152.694 0.000553026 16264 0.321812
158.385 0.000835821 8614 0.486374
164.073 0.00146843 3046 0.854497
169.186 0.00274815 550 1.59918
174.125 0.0195373 1 11.369
