# in Mpc/h Units 
# D1 = 0.206097 
# k P N P(z=0)
1.5708 0.353948 6 8.33294
2.22144 0.381667 12 8.98551
2.7207 0.505799 8 11.9079
3.14159 0.0990231 6 2.33128
3.51241 0.0910045 24 2.1425
3.84765 0.0933732 24 2.19827
4.44288 0.0561385 12 1.32166
4.71239 2.6219 30 61.7268
4.96729 0.13387 24 3.15167
5.20974 0.213147 24 5.01808
5.4414 0.607202 8 14.2952
5.66359 0.052697 24 1.24064
5.87738 0.201221 48 4.7373
6.28319 0.083774 6 1.97227
6.55703 0.115514 84 2.71953
6.84694 0.177032 24 4.16783
7.02481 0.0707024 24 1.66453
7.25476 0.0650154 72 1.53064
7.6953 0.107005 24 2.51919
7.96377 0.058877 102 1.38613
8.1621 0.0447531 32 1.05361
8.51684 0.0480375 120 1.13094
8.88577 0.0828723 12 1.95105
9.15858 0.0542156 144 1.27639
9.48256 0.737676 54 17.367
9.74593 0.079043 96 1.86089
10.1275 0.0819082 168 1.92835
10.5564 0.06697 144 1.57666
11.0536 0.0661456 146 1.55725
11.4241 0.0514897 240 1.21221
11.9234 0.0420584 192 0.990173
12.3255 0.0339596 168 0.799503
12.7651 0.0303294 270 0.71404
13.1907 0.0324648 228 0.764313
13.6659 0.029858 344 0.70294
14.2646 0.0654309 342 1.54043
14.7875 0.0316251 456 0.744545
15.4187 0.0327388 396 0.770763
15.942 0.0263319 486 0.619927
16.5482 0.0256803 560 0.604586
17.1639 0.0203605 558 0.479344
17.8011 0.0178386 708 0.419971
18.4303 0.017778 672 0.418543
19.1824 0.0199831 998 0.470458
19.9469 0.0157886 924 0.371707
20.6808 0.0139881 1014 0.329319
21.3842 0.0145474 1064 0.342486
22.2186 0.0105445 1434 0.248246
23.0657 0.0113659 1440 0.267586
23.935 0.0103286 1662 0.243163
24.8633 0.0086284 1898 0.203137
25.7971 0.00920806 2040 0.216784
26.7938 0.00806501 2378 0.189873
27.7886 0.00732086 2430 0.172354
28.8178 0.00611275 2964 0.143911
29.9415 0.00606442 3278 0.142773
31.0801 0.00630458 3618 0.148427
32.231 0.00530691 3896 0.12494
33.4697 0.00485386 4770 0.114273
34.7575 0.00433205 4902 0.101989
36.0407 0.00441705 5522 0.10399
37.3988 0.0039447 6402 0.0928694
38.8321 0.00364236 7118 0.0857513
40.2872 0.00343998 7634 0.0809867
41.8167 0.00293126 9090 0.06901
43.399 0.00274591 9566 0.0646465
45.0279 0.00255926 11034 0.0602521
46.7308 0.00237293 12290 0.0558654
48.5017 0.00217129 13706 0.0511182
50.3097 0.00196325 14970 0.0462204
52.197 0.00181629 17198 0.0427605
54.1738 0.00163921 19016 0.0385915
56.2203 0.00153395 21458 0.0361135
58.3613 0.00144655 24186 0.0340558
60.5794 0.00134578 26624 0.0316834
62.8515 0.00126323 29594 0.02974
65.2265 0.00118243 33536 0.0278378
67.6932 0.00110361 37166 0.0259821
70.2489 0.00105019 41720 0.0247245
72.8971 0.000970304 46280 0.0228437
75.6319 0.000917545 51536 0.0216016
78.4853 0.000881017 58466 0.0207416
81.4754 0.000845721 65564 0.0199106
84.5539 0.000802813 72080 0.0189005
87.7413 0.000781279 81380 0.0183935
91.0485 0.000764384 90070 0.0179957
94.4801 0.000747301 101516 0.0175935
98.0438 0.000753677 112736 0.0177437
101.721 0.000753545 122371 0.0177406
105.563 0.000742484 120908 0.0174802
109.542 0.000744043 118888 0.0175169
113.676 0.000743995 115424 0.0175157
117.973 0.000744637 110068 0.0175308
122.414 0.000761643 101516 0.0179312
127.021 0.000783789 92536 0.0184526
131.796 0.00082156 78532 0.0193418
136.72 0.000884953 62872 0.0208343
141.817 0.000932807 43009 0.0219609
147.18 0.000961571 27262 0.0226381
152.694 0.00103714 16264 0.0244171
158.385 0.00125591 8614 0.0295676
164.073 0.00162143 3046 0.0381729
169.186 0.00174691 550 0.0411271
174.125 0.00473255 1 0.111418
