# in Mpc/h Units 
# D1 = 0.0486928 
# k P N P(z=0)
1.5708 0.02288 6 9.65
2.22144 0.0268732 12 11.3342
2.7207 0.032007 8 13.4995
3.14159 0.00596203 6 2.51458
3.51241 0.00556963 24 2.34908
3.84765 0.00407799 24 1.71995
4.44288 0.00282604 12 1.19193
4.71239 1.4305 30 603.334
4.96729 0.00347996 24 1.46773
5.20974 0.00747667 24 3.1534
5.4414 0.0188549 8 7.95236
5.66359 0.00163629 24 0.690131
5.87738 0.00721156 48 3.04159
6.28319 0.00200137 6 0.844108
6.55703 0.00517545 84 2.18283
6.84694 0.00572254 24 2.41357
7.02481 0.00164456 24 0.69362
7.25476 0.00263225 72 1.11019
7.6953 0.00106091 24 0.447453
7.96377 0.00179375 102 0.756541
8.1621 0.00123034 32 0.518916
8.51684 0.00160591 120 0.67732
8.88577 0.000205032 12 0.0864753
9.15858 0.000883262 144 0.37253
9.48256 0.428776 54 180.843
9.74593 0.00181948 96 0.767392
10.1275 0.00205632 168 0.867285
10.5564 0.00191023 144 0.805667
11.0536 0.00334691 146 1.41161
11.4241 0.00121094 240 0.510734
11.9234 0.0011427 192 0.48195
12.3255 0.00037812 168 0.159478
12.7651 0.000849247 270 0.358183
13.1907 0.000726708 228 0.306501
13.6659 0.000356951 344 0.15055
14.2646 0.0225165 342 9.49669
14.7875 0.000600122 456 0.253111
15.4187 0.000575427 396 0.242695
15.942 0.000740258 486 0.312215
16.5482 0.000496916 560 0.209582
17.1639 0.000261256 558 0.110189
17.8011 0.000240554 708 0.101458
18.4303 0.000155478 672 0.0655754
19.1824 0.000924524 998 0.389932
19.9469 0.000183328 924 0.0773214
20.6808 0.000189406 1014 0.0798848
21.3842 0.000128447 1064 0.0541743
22.2186 0.000122842 1434 0.0518103
23.0657 0.000103969 1440 0.0438507
23.935 0.000221336 1662 0.0933521
24.8633 0.00013654 1898 0.057588
25.7971 0.000136749 2040 0.057676
26.7938 0.000216978 2378 0.0915137
27.7886 0.00044775 2430 0.188846
28.8178 0.000331954 2964 0.140007
29.9415 0.00020104 3278 0.0847919
31.0801 0.000210117 3618 0.08862
32.231 0.000147823 3896 0.0623468
33.4697 0.000236992 4770 0.099955
34.7575 0.000138337 4902 0.0583456
36.0407 8.54121e-05 5522 0.0360239
37.3988 9.4759e-05 6402 0.0399661
38.8321 8.25922e-05 7118 0.0348346
40.2872 8.67001e-05 7634 0.0365671
41.8167 9.73185e-05 9090 0.0410456
43.399 0.000100953 9566 0.0425785
45.0279 0.000100088 11034 0.0422138
46.7308 0.00013736 12290 0.0579336
48.5017 0.000147856 13706 0.0623604
50.3097 0.000130846 14970 0.0551864
52.197 0.000167411 17198 0.0706083
54.1738 0.000168809 19016 0.0711977
56.2203 0.000190691 21458 0.080427
58.3613 0.000176241 24186 0.0743323
60.5794 0.00015202 26624 0.0641169
62.8515 0.000150118 29594 0.0633148
65.2265 0.000141764 33536 0.0597911
67.6932 0.000154875 37166 0.0653208
70.2489 0.000174487 41720 0.0735926
72.8971 0.000198304 46280 0.0836377
75.6319 0.000205887 51536 0.086836
78.4853 0.00022104 58466 0.0932269
81.4754 0.000228168 65564 0.0962332
84.5539 0.000238323 72080 0.100516
87.7413 0.000258261 81380 0.108926
91.0485 0.000266802 90070 0.112528
94.4801 0.000299706 101516 0.126406
98.0438 0.000313541 112736 0.132241
101.721 0.000265794 122371 0.112103
105.563 0.000246161 120908 0.103822
109.542 0.000253308 118888 0.106836
113.676 0.000260835 115424 0.110011
117.973 0.000279176 110068 0.117747
122.414 0.00030824 101516 0.130005
127.021 0.000361386 92536 0.15242
131.796 0.0004296 78532 0.181191
136.72 0.000492552 62872 0.207742
141.817 0.000481539 43009 0.203097
147.18 0.000522383 27262 0.220323
152.694 0.000621317 16264 0.26205
158.385 0.000894095 8614 0.377098
164.073 0.00134308 3046 0.566464
169.186 0.00207384 550 0.874674
174.125 0.00374994 1 1.5816
