# in Mpc/h Units 
# D1 = 0.0603594 
# k P N P(z=0)
1.5708 0.0343432 6 9.42651
2.22144 0.0399415 12 10.9631
2.7207 0.0477392 8 13.1034
3.14159 0.00934263 6 2.56436
3.51241 0.00823114 24 2.25928
3.84765 0.00621893 24 1.70697
4.44288 0.00415499 12 1.14046
4.71239 1.57716 30 432.898
4.96729 0.0065207 24 1.7898
5.20974 0.0128593 24 3.52962
5.4414 0.0321996 8 8.83813
5.66359 0.00265344 24 0.728314
5.87738 0.0111636 48 3.06417
6.28319 0.00347739 6 0.954472
6.55703 0.00825883 84 2.26688
6.84694 0.00857393 24 2.35337
7.02481 0.00287483 24 0.78908
7.25476 0.00414911 72 1.13885
7.6953 0.00202916 24 0.556962
7.96377 0.00258068 102 0.708344
8.1621 0.00184316 32 0.50591
8.51684 0.00240121 120 0.659081
8.88577 0.00053723 12 0.147458
9.15858 0.00159716 144 0.438387
9.48256 0.384904 54 105.648
9.74593 0.00337358 96 0.925978
10.1275 0.00310296 168 0.851699
10.5564 0.00251171 144 0.689413
11.0536 0.00467211 146 1.2824
11.4241 0.00164261 240 0.450864
11.9234 0.00147057 192 0.40364
12.3255 0.000654313 168 0.179595
12.7651 0.00101965 270 0.279872
13.1907 0.00085726 228 0.2353
13.6659 0.000654221 344 0.17957
14.2646 0.0123446 342 3.38835
14.7875 0.000738935 456 0.202822
15.4187 0.000662543 396 0.181854
15.942 0.000789957 486 0.216827
16.5482 0.000478746 560 0.131406
17.1639 0.000339983 558 0.0933182
17.8011 0.000327036 708 0.0897645
18.4303 0.00026285 672 0.072147
19.1824 0.000280545 998 0.0770038
19.9469 0.000257888 924 0.0707848
20.6808 0.000236406 1014 0.0648884
21.3842 0.00016525 1064 0.0453578
22.2186 0.000206432 1434 0.0566612
23.0657 0.000160209 1440 0.043974
23.935 0.000430023 1662 0.118032
24.8633 0.000183718 1898 0.0504267
25.7971 0.000193702 2040 0.0531673
26.7938 0.000231828 2378 0.063632
27.7886 0.000226533 2430 0.0621787
28.8178 0.000239112 2964 0.0656313
29.9415 0.000189409 3278 0.0519889
31.0801 0.000190056 3618 0.0521666
32.231 0.00017201 3896 0.0472133
33.4697 0.000198408 4770 0.0544588
34.7575 0.000172667 4902 0.0473934
36.0407 0.000189923 5522 0.0521298
37.3988 0.000266716 6402 0.0732081
38.8321 0.000261368 7118 0.07174
40.2872 0.000247585 7634 0.0679569
41.8167 0.000276699 9090 0.0759483
43.399 0.000266997 9566 0.0732852
45.0279 0.000228851 11034 0.0628149
46.7308 0.000206808 12290 0.0567644
48.5017 0.00022415 13706 0.0615246
50.3097 0.000176898 14970 0.0485548
52.197 0.000188526 17198 0.0517466
54.1738 0.000174495 19016 0.0478953
56.2203 0.00017307 21458 0.0475041
58.3613 0.000157189 24186 0.0431451
60.5794 0.000158575 26624 0.0435256
62.8515 0.000166328 29594 0.0456536
65.2265 0.000177603 33536 0.0487485
67.6932 0.000187622 37166 0.0514985
70.2489 0.00020652 41720 0.0566854
72.8971 0.000214758 46280 0.0589467
75.6319 0.000234567 51536 0.0643838
78.4853 0.000238833 58466 0.0655548
81.4754 0.000245942 65564 0.0675061
84.5539 0.000248169 72080 0.0681171
87.7413 0.000250536 81380 0.0687669
91.0485 0.00025543 90070 0.0701103
94.4801 0.000270112 101516 0.0741402
98.0438 0.000280871 112736 0.0770932
101.721 0.000271253 122371 0.0744534
105.563 0.000265691 120908 0.0729268
109.542 0.000278141 118888 0.0763438
113.676 0.000288039 115424 0.0790606
117.973 0.000303497 110068 0.0833037
122.414 0.000332295 101516 0.0912082
127.021 0.000364249 92536 0.0999788
131.796 0.000415994 78532 0.114182
136.72 0.000470796 62872 0.129224
141.817 0.000488187 43009 0.133997
147.18 0.00054054 27262 0.148367
152.694 0.000623311 16264 0.171086
158.385 0.000811286 8614 0.222681
164.073 0.00110545 3046 0.303424
169.186 0.00162656 550 0.446456
174.125 0.0047131 1 1.29365
