# in Mpc/h Units 
# D1 = 0.0911458 
# k P N P(z=0)
1.5708 0.075566 6 9.09604
2.22144 0.0859837 12 10.35
2.7207 0.105901 8 12.7475
3.14159 0.0219803 6 2.64582
3.51241 0.0181753 24 2.1878
3.84765 0.0150471 24 1.81125
4.44288 0.00950026 12 1.14357
4.71239 1.91077 30 230.003
4.96729 0.0210636 24 2.53547
5.20974 0.0367828 24 4.42763
5.4414 0.0915585 8 11.0211
5.66359 0.00713232 24 0.858533
5.87738 0.0293732 48 3.53572
6.28319 0.0103933 6 1.25106
6.55703 0.0209086 84 2.51682
6.84694 0.02171 24 2.61328
7.02481 0.00884857 24 1.06512
7.25476 0.010797 72 1.29966
7.6953 0.00827703 24 0.996325
7.96377 0.00671085 102 0.807799
8.1621 0.00470391 32 0.56622
8.51684 0.00593432 120 0.714327
8.88577 0.00387038 12 0.465886
9.15858 0.00582373 144 0.701016
9.48256 0.418495 54 50.3751
9.74593 0.0115048 96 1.38486
10.1275 0.00918739 168 1.10591
10.5564 0.00648363 144 0.780449
11.0536 0.0111249 146 1.33912
11.4241 0.00457529 240 0.550738
11.9234 0.00378028 192 0.455041
12.3255 0.00239671 168 0.288498
12.7651 0.0027765 270 0.334213
13.1907 0.00223951 228 0.269574
13.6659 0.00260922 344 0.314078
14.2646 0.0143411 342 1.72627
14.7875 0.00231073 456 0.278147
15.4187 0.00197444 396 0.237668
15.942 0.00214164 486 0.257795
16.5482 0.00135242 560 0.162793
17.1639 0.00123173 558 0.148266
17.8011 0.00110896 708 0.133488
18.4303 0.0010483 672 0.126186
19.1824 0.00115991 998 0.139621
19.9469 0.000756018 924 0.0910035
20.6808 0.00084557 1014 0.101783
21.3842 0.000635456 1064 0.0764912
22.2186 0.000529464 1434 0.0637327
23.0657 0.000581861 1440 0.0700399
23.935 0.000550599 1662 0.0662768
24.8633 0.000491946 1898 0.0592166
25.7971 0.000490393 2040 0.0590297
26.7938 0.000488214 2378 0.0587674
27.7886 0.000679897 2430 0.0818407
28.8178 0.0006789 2964 0.0817207
29.9415 0.00060355 3278 0.0726507
31.0801 0.000566529 3618 0.0681944
32.231 0.000604533 3896 0.072769
33.4697 0.000979597 4770 0.117916
34.7575 0.000776057 4902 0.0934157
36.0407 0.000680846 5522 0.0819549
37.3988 0.000669144 6402 0.0805463
38.8321 0.000775262 7118 0.0933199
40.2872 0.00066703 7634 0.0802919
41.8167 0.000569208 9090 0.0685168
43.399 0.000493252 9566 0.0593739
45.0279 0.00045164 11034 0.0543649
46.7308 0.000407356 12290 0.0490344
48.5017 0.000376189 13706 0.0452827
50.3097 0.000352028 14970 0.0423744
52.197 0.000321274 17198 0.0386725
54.1738 0.00031892 19016 0.0383892
56.2203 0.000297811 21458 0.0358481
58.3613 0.000277758 24186 0.0334343
60.5794 0.00026845 26624 0.0323139
62.8515 0.000269899 29594 0.0324884
65.2265 0.000275504 33536 0.033163
67.6932 0.00028396 37166 0.0341808
70.2489 0.00028521 41720 0.0343314
72.8971 0.000290882 46280 0.0350141
75.6319 0.000293718 51536 0.0353555
78.4853 0.000292668 58466 0.0352291
81.4754 0.000294835 65564 0.0354899
84.5539 0.000295159 72080 0.0355289
87.7413 0.000293014 81380 0.0352707
91.0485 0.000297768 90070 0.035843
94.4801 0.000307404 101516 0.0370029
98.0438 0.000321712 112736 0.0387251
101.721 0.000329381 122371 0.0396483
105.563 0.000337451 120908 0.0406197
109.542 0.000340358 118888 0.0409696
113.676 0.000349675 115424 0.0420912
117.973 0.000362918 110068 0.0436852
122.414 0.000385295 101516 0.0463788
127.021 0.000419084 92536 0.0504461
131.796 0.000455911 78532 0.054879
136.72 0.000511094 62872 0.0615215
141.817 0.000552004 43009 0.0664459
147.18 0.000577774 27262 0.069548
152.694 0.000674295 16264 0.0811663
158.385 0.000828439 8614 0.0997211
164.073 0.00102095 3046 0.122894
169.186 0.00151135 550 0.181924
174.125 0.00157634 1 0.189748
