# in Mpc/h Units 
# D1 = 0.191613 
# k P N P(z=0)
1.5708 0.30981 6 8.43812
2.22144 0.336164 12 9.1559
2.7207 0.445744 8 12.1405
3.14159 0.0889625 6 2.42302
3.51241 0.0789378 24 2.14998
3.84765 0.0796195 24 2.16855
4.44288 0.0475762 12 1.2958
4.71239 2.58663 30 70.4504
4.96729 0.115061 24 3.13384
5.20974 0.185183 24 5.04373
5.4414 0.522931 8 14.2428
5.66359 0.0443853 24 1.2089
5.87738 0.17184 48 4.68029
6.28319 0.068302 6 1.8603
6.55703 0.0988615 84 2.69263
6.84694 0.147542 24 4.01852
7.02481 0.0584545 24 1.59209
7.25476 0.055215 72 1.50386
7.6953 0.0880626 24 2.39851
7.96377 0.0481267 102 1.3108
8.1621 0.0346873 32 0.944757
8.51684 0.0390016 120 1.06226
8.88577 0.0661619 12 1.80201
9.15858 0.0442725 144 1.20582
9.48256 0.72562 54 19.7633
9.74593 0.0666415 96 1.81508
10.1275 0.0683131 168 1.8606
10.5564 0.0550269 144 1.49874
11.0536 0.0560798 146 1.52741
11.4241 0.0409244 240 1.11463
11.9234 0.0332964 192 0.906875
12.3255 0.0265975 168 0.72442
12.7651 0.0239827 270 0.653202
13.1907 0.0246265 228 0.670738
13.6659 0.0237004 344 0.645515
14.2646 0.0600672 342 1.63601
14.7875 0.0252843 456 0.688653
15.4187 0.0259827 396 0.707674
15.942 0.0212306 486 0.578245
16.5482 0.0196587 560 0.535431
17.1639 0.0158215 558 0.430921
17.8011 0.013491 708 0.367445
18.4303 0.0134076 672 0.365175
19.1824 0.0162272 998 0.44197
19.9469 0.0119856 924 0.326446
20.6808 0.0108021 1014 0.294212
21.3842 0.0110381 1064 0.300639
22.2186 0.00798597 1434 0.217509
23.0657 0.0085511 1440 0.232901
23.935 0.00800182 1662 0.217941
24.8633 0.00656088 1898 0.178695
25.7971 0.0070939 2040 0.193212
26.7938 0.0059879 2378 0.163089
27.7886 0.00546596 2430 0.148873
28.8178 0.00458141 2964 0.124781
29.9415 0.00457489 3278 0.124604
31.0801 0.00473722 3618 0.129025
32.231 0.00403915 3896 0.110012
33.4697 0.00374857 4770 0.102098
34.7575 0.0033688 4902 0.091754
36.0407 0.00339024 5522 0.0923379
37.3988 0.00307273 6402 0.0836902
38.8321 0.00271395 7118 0.0739181
40.2872 0.00267354 7634 0.0728176
41.8167 0.00224885 9090 0.0612506
43.399 0.00215682 9566 0.0587441
45.0279 0.00203234 11034 0.0553537
46.7308 0.00185165 12290 0.0504323
48.5017 0.00168296 13706 0.0458377
50.3097 0.00156555 14970 0.04264
52.197 0.00142236 17198 0.03874
54.1738 0.00131659 19016 0.0358592
56.2203 0.00124021 21458 0.0337789
58.3613 0.00116036 24186 0.0316041
60.5794 0.00109346 26624 0.0297819
62.8515 0.00104044 29594 0.0283379
65.2265 0.000973987 33536 0.0265279
67.6932 0.000908876 37166 0.0247545
70.2489 0.000876451 41720 0.0238714
72.8971 0.000819894 46280 0.022331
75.6319 0.00078849 51536 0.0214756
78.4853 0.000756126 58466 0.0205941
81.4754 0.000737762 65564 0.020094
84.5539 0.000704329 72080 0.0191834
87.7413 0.000699899 81380 0.0190627
91.0485 0.000683972 90070 0.0186289
94.4801 0.000677005 101516 0.0184392
98.0438 0.000687665 112736 0.0187295
101.721 0.000697196 122371 0.0189891
105.563 0.00067956 120908 0.0185088
109.542 0.000678224 118888 0.0184724
113.676 0.000676698 115424 0.0184308
117.973 0.000677437 110068 0.018451
122.414 0.000690087 101516 0.0187955
127.021 0.000712857 92536 0.0194157
131.796 0.000767791 78532 0.0209119
136.72 0.00083443 62872 0.0227269
141.817 0.000896527 43009 0.0244182
147.18 0.000935821 27262 0.0254884
152.694 0.00103272 16264 0.0281275
158.385 0.00119548 8614 0.0325606
164.073 0.00154503 3046 0.042081
169.186 0.00212454 550 0.0578649
174.125 0.00905374 1 0.246591
