# in Mpc/h Units 
# D1 = 0.0996941 
# k P N P(z=0)
1.5708 0.089791 6 9.03428
2.22144 0.101666 12 10.2291
2.7207 0.126563 8 12.7341
3.14159 0.0263847 6 2.65469
3.51241 0.0217258 24 2.18593
3.84765 0.018429 24 1.85423
4.44288 0.0115229 12 1.15937
4.71239 2.00016 30 201.245
4.96729 0.0267418 24 2.69061
5.20974 0.0459745 24 4.62571
5.4414 0.115283 8 11.5991
5.66359 0.0089047 24 0.895942
5.87738 0.0367794 48 3.70055
6.28319 0.0131363 6 1.3217
6.55703 0.025607 84 2.57644
6.84694 0.0272541 24 2.74216
7.02481 0.0112714 24 1.13406
7.25476 0.013418 72 1.35005
7.6953 0.0113532 24 1.14229
7.96377 0.00853883 102 0.859131
8.1621 0.00588657 32 0.592275
8.51684 0.00741451 120 0.746008
8.88577 0.00575063 12 0.578598
9.15858 0.00769487 144 0.774216
9.48256 0.450182 54 45.2949
9.74593 0.0148523 96 1.49436
10.1275 0.011974 168 1.20476
10.5564 0.00842473 144 0.84765
11.0536 0.0137991 146 1.38839
11.4241 0.00597381 240 0.601052
11.9234 0.00492303 192 0.495328
12.3255 0.00325643 168 0.327645
12.7651 0.00362069 270 0.364294
13.1907 0.00294065 228 0.295872
13.6659 0.00352625 344 0.354792
14.2646 0.0177744 342 1.78837
14.7875 0.00318743 456 0.320702
15.4187 0.00270271 396 0.271932
15.942 0.00287946 486 0.289716
16.5482 0.00185821 560 0.186963
17.1639 0.00166359 558 0.167381
17.8011 0.00148288 708 0.149199
18.4303 0.00143472 672 0.144354
19.1824 0.00180036 998 0.181142
19.9469 0.00104788 924 0.105432
20.6808 0.00118396 1014 0.119124
21.3842 0.000909582 1064 0.0915172
22.2186 0.000722118 1434 0.0726556
23.0657 0.00079568 1440 0.080057
23.935 0.000837848 1662 0.0842997
24.8633 0.00069379 1898 0.0698054
25.7971 0.000687245 2040 0.0691469
26.7938 0.000652034 2378 0.0656041
27.7886 0.000877012 2430 0.0882402
28.8178 0.000893445 2964 0.0898936
29.9415 0.000803537 3278 0.0808476
31.0801 0.000720695 3618 0.0725124
32.231 0.000792838 3896 0.0797711
33.4697 0.00114531 4770 0.115235
34.7575 0.00096873 4902 0.0974684
36.0407 0.000828522 5522 0.0833614
37.3988 0.000811782 6402 0.0816771
38.8321 0.000909707 7118 0.0915298
40.2872 0.000811996 7634 0.0816986
41.8167 0.000719396 9090 0.0723817
43.399 0.00060338 9566 0.0607088
45.0279 0.000576308 11034 0.057985
46.7308 0.000524176 12290 0.0527398
48.5017 0.00046502 13706 0.0467878
50.3097 0.00043686 14970 0.0439544
52.197 0.000395063 17198 0.0397491
54.1738 0.000372556 19016 0.0374846
56.2203 0.000343442 21458 0.0345553
58.3613 0.000325877 24186 0.032788
60.5794 0.000313874 26624 0.0315803
62.8515 0.00031568 29594 0.031762
65.2265 0.000313566 33536 0.0315493
67.6932 0.00031799 37166 0.0319944
70.2489 0.000317304 41720 0.0319254
72.8971 0.000320529 46280 0.0322499
75.6319 0.000326148 51536 0.0328152
78.4853 0.000318562 58466 0.032052
81.4754 0.000314046 65564 0.0315976
84.5539 0.000313838 72080 0.0315767
87.7413 0.000312039 81380 0.0313957
91.0485 0.000316314 90070 0.0318258
94.4801 0.000325419 101516 0.0327419
98.0438 0.000335765 112736 0.0337829
101.721 0.000346004 122371 0.0348131
105.563 0.000349331 120908 0.0351478
109.542 0.000356895 118888 0.0359089
113.676 0.000364185 115424 0.0366423
117.973 0.000379534 110068 0.0381867
122.414 0.000402722 101516 0.0405197
127.021 0.000432312 92536 0.0434969
131.796 0.000469661 78532 0.0472547
136.72 0.000525112 62872 0.0528339
141.817 0.00055242 43009 0.0555815
147.18 0.000600658 27262 0.060435
152.694 0.000680035 16264 0.0684214
158.385 0.000807044 8614 0.0812004
164.073 0.000988337 3046 0.0994411
169.186 0.0014758 550 0.148487
174.125 0.000380117 1 0.0382453
