# in Mpc/h Units 
# D1 = 0.103334 
# k P N P(z=0)
1.5708 0.0962085 6 9.01003
2.22144 0.108727 12 10.1824
2.7207 0.135961 8 12.7329
3.14159 0.0283657 6 2.65648
3.51241 0.0233384 24 2.18567
3.84765 0.0200027 24 1.87327
4.44288 0.0124654 12 1.1674
4.71239 2.03729 30 190.795
4.96729 0.0293549 24 2.74912
5.20974 0.0502136 24 4.70256
5.4414 0.126374 8 11.835
5.66359 0.00973659 24 0.911843
5.87738 0.0402513 48 3.76958
6.28319 0.0144354 6 1.35189
6.55703 0.0277435 84 2.59821
6.84694 0.0299238 24 2.8024
7.02481 0.0124111 24 1.16231
7.25476 0.0146231 72 1.36947
7.6953 0.0128839 24 1.20659
7.96377 0.00941372 102 0.881606
8.1621 0.00646024 32 0.605009
8.51684 0.0081179 120 0.76025
8.88577 0.00670321 12 0.627763
9.15858 0.00858461 144 0.803958
9.48256 0.464953 54 43.5433
9.74593 0.0164026 96 1.53613
10.1275 0.0133122 168 1.2467
10.5564 0.00937717 144 0.878183
11.0536 0.0150372 146 1.40825
11.4241 0.00665952 240 0.623672
11.9234 0.00548115 192 0.513316
12.3255 0.00368285 168 0.344903
12.7651 0.00403277 270 0.377673
13.1907 0.0032895 228 0.308065
13.6659 0.00397279 344 0.372056
14.2646 0.019454 342 1.82189
14.7875 0.00362925 456 0.339883
15.4187 0.00307659 396 0.288126
15.942 0.00325062 486 0.304424
16.5482 0.00212212 560 0.198739
17.1639 0.00188095 558 0.176153
17.8011 0.00166944 708 0.156345
18.4303 0.00162556 672 0.152235
19.1824 0.00213805 998 0.200231
19.9469 0.00120203 924 0.112571
20.6808 0.00136238 1014 0.127588
21.3842 0.00105272 1064 0.0985884
22.2186 0.000824836 1434 0.0772469
23.0657 0.000906132 1440 0.0848603
23.935 0.000984149 1662 0.0921667
24.8633 0.000795938 1898 0.0745405
25.7971 0.000784827 2040 0.0734999
26.7938 0.000733395 2378 0.0686832
27.7886 0.000958628 2430 0.0897766
28.8178 0.000989727 2964 0.092689
29.9415 0.000890899 3278 0.0834337
31.0801 0.000789863 3618 0.0739715
32.231 0.0008743 3896 0.0818792
33.4697 0.00121111 4770 0.113422
34.7575 0.00104905 4902 0.0982448
36.0407 0.000889478 5522 0.0833007
37.3988 0.000876555 6402 0.0820903
38.8321 0.000964601 7118 0.090336
40.2872 0.000876071 7634 0.0820451
41.8167 0.000786471 9090 0.0736539
43.399 0.000656096 9566 0.0614441
45.0279 0.0006333 11034 0.0593093
46.7308 0.000578128 12290 0.0541423
48.5017 0.000504822 13706 0.0472772
50.3097 0.000473695 14970 0.0443621
52.197 0.000423391 17198 0.0396511
54.1738 0.00039398 19016 0.0368967
56.2203 0.000364419 21458 0.0341282
58.3613 0.000348435 24186 0.0326314
60.5794 0.000335828 26624 0.0314506
62.8515 0.000335101 29594 0.0313826
65.2265 0.000331131 33536 0.0310108
67.6932 0.000333287 37166 0.0312127
70.2489 0.000330033 41720 0.030908
72.8971 0.000333819 46280 0.0312625
75.6319 0.000340361 51536 0.0318752
78.4853 0.000331188 58466 0.0310161
81.4754 0.000325843 65564 0.0305156
84.5539 0.000322448 72080 0.0301976
87.7413 0.000320303 81380 0.0299967
91.0485 0.000323126 90070 0.0302611
94.4801 0.000333448 101516 0.0312278
98.0438 0.000344499 112736 0.0322627
101.721 0.000355634 122371 0.0333055
105.563 0.000356928 120908 0.0334267
109.542 0.000363899 118888 0.0340796
113.676 0.000373523 115424 0.0349808
117.973 0.000386557 110068 0.0362015
122.414 0.000408229 101516 0.0382311
127.021 0.0004371 92536 0.0409349
131.796 0.000469215 78532 0.0439425
136.72 0.000524909 62872 0.0491583
141.817 0.000557439 43009 0.0522047
147.18 0.00061389 27262 0.0574914
152.694 0.000682647 16264 0.0639306
158.385 0.00082507 8614 0.0772688
164.073 0.000995254 3046 0.0932066
169.186 0.00147006 550 0.137673
174.125 0.000633534 1 0.0593311
