# in Mpc/h Units 
# D1 = 0.0453308 
# k P N P(z=0)
1.5708 0.0200022 6 9.73402
2.22144 0.023563 12 11.4669
2.7207 0.0280768 8 13.6635
3.14159 0.00513451 6 2.49869
3.51241 0.00490727 24 2.38811
3.84765 0.00356408 24 1.73445
4.44288 0.00250309 12 1.21812
4.71239 1.37842 30 670.804
4.96729 0.002833 24 1.37867
5.20974 0.00626392 24 3.04832
5.4414 0.0157343 8 7.65703
5.66359 0.00140286 24 0.682698
5.87738 0.00629155 48 3.06177
6.28319 0.00168094 6 0.818024
6.55703 0.00443462 84 2.15809
6.84694 0.00503651 24 2.451
7.02481 0.00137503 24 0.669156
7.25476 0.00226741 72 1.10343
7.6953 0.00087534 24 0.425982
7.96377 0.00161599 102 0.786418
8.1621 0.00108363 32 0.527345
8.51684 0.00140606 120 0.684255
8.88577 0.00016621 12 0.0808857
9.15858 0.000743896 144 0.362015
9.48256 0.446184 54 217.134
9.74593 0.00149366 96 0.726883
10.1275 0.0018292 168 0.890174
10.5564 0.00178925 144 0.870733
11.0536 0.00301981 146 1.46958
11.4241 0.00112565 240 0.547796
11.9234 0.00106825 192 0.519859
12.3255 0.000324202 168 0.157772
12.7651 0.000838647 270 0.408125
13.1907 0.000710721 228 0.34587
13.6659 0.000303674 344 0.147782
14.2646 0.0282161 342 13.7313
14.7875 0.000587577 456 0.285943
15.4187 0.000591357 396 0.287782
15.942 0.000766605 486 0.373066
16.5482 0.000543469 560 0.264477
17.1639 0.000281556 558 0.137018
17.8011 0.000245436 708 0.119441
18.4303 0.000135726 672 0.0660506
19.1824 0.00189376 998 0.921591
19.9469 0.00017894 924 0.0870806
20.6808 0.000227873 1014 0.110894
21.3842 0.000139119 1064 0.0677017
22.2186 0.000112775 1434 0.0548816
23.0657 9.04782e-05 1440 0.0440309
23.935 0.000103657 1662 0.0504445
24.8633 0.00011406 1898 0.055507
25.7971 0.000115011 2040 0.0559697
26.7938 0.000193095 2378 0.0939692
27.7886 0.000369182 2430 0.179661
28.8178 0.000352452 2964 0.17152
29.9415 0.000177721 3278 0.0864875
31.0801 0.000207428 3618 0.100944
32.231 0.000137191 3896 0.0667636
33.4697 0.000318854 4770 0.155169
34.7575 0.000139296 4902 0.0677881
36.0407 8.86135e-05 5522 0.0431235
37.3988 0.000134509 6402 0.0654582
38.8321 8.38859e-05 7118 0.0408228
40.2872 8.05269e-05 7634 0.0391882
41.8167 6.37813e-05 9090 0.031039
43.399 6.446e-05 9566 0.0313692
45.0279 6.85096e-05 11034 0.03334
46.7308 8.13348e-05 12290 0.0395813
48.5017 8.78321e-05 13706 0.0427432
50.3097 9.23032e-05 14970 0.0449191
52.197 0.000127561 17198 0.0620769
54.1738 0.000126407 19016 0.0615154
56.2203 0.000172626 21458 0.0840079
58.3613 0.000185221 24186 0.090137
60.5794 0.000159538 26624 0.0776385
62.8515 0.00015664 29594 0.0762282
65.2265 0.000140948 33536 0.0685919
67.6932 0.000150363 37166 0.0731735
70.2489 0.000167635 41720 0.0815791
72.8971 0.000185041 46280 0.0900495
75.6319 0.000201375 51536 0.0979984
78.4853 0.000220413 58466 0.107264
81.4754 0.000231122 65564 0.112475
84.5539 0.000230157 72080 0.112005
87.7413 0.000251375 81380 0.122331
91.0485 0.000271028 90070 0.131895
94.4801 0.000319201 101516 0.155338
98.0438 0.000335985 112736 0.163506
101.721 0.000264774 122371 0.128852
105.563 0.000240511 120908 0.117044
109.542 0.000248226 118888 0.120798
113.676 0.000251878 115424 0.122575
117.973 0.000268003 110068 0.130423
122.414 0.000302847 101516 0.147379
127.021 0.000353125 92536 0.171847
131.796 0.000424992 78532 0.206821
136.72 0.000505913 62872 0.246201
141.817 0.000475151 43009 0.231231
147.18 0.000500847 27262 0.243736
152.694 0.000590296 16264 0.287266
158.385 0.000876777 8614 0.426681
164.073 0.00149613 3046 0.728089
169.186 0.00235715 550 1.1471
174.125 0.000744216 1 0.36217
