# in Mpc/h Units 
# D1 = 0.0504667 
# k P N P(z=0)
1.5708 0.024475 6 9.6098
2.22144 0.028702 12 11.2695
2.7207 0.0341881 8 13.4235
3.14159 0.0064252 6 2.52277
3.51241 0.00593761 24 2.33132
3.84765 0.00436691 24 1.71461
4.44288 0.00300696 12 1.18064
4.71239 1.45548 30 571.475
4.96729 0.00386104 24 1.51599
5.20974 0.00817545 24 3.20998
5.4414 0.0206248 8 8.09804
5.66359 0.00176996 24 0.694951
5.87738 0.00773123 48 3.03557
6.28319 0.00219007 6 0.859903
6.55703 0.00559102 84 2.19524
6.84694 0.0061042 24 2.39673
7.02481 0.00180145 24 0.707314
7.25476 0.00283597 72 1.1135
7.6953 0.0011742 24 0.461032
7.96377 0.00189496 102 0.74403
8.1621 0.00131174 32 0.515038
8.51684 0.00171567 120 0.673636
8.88577 0.0002355 12 0.0924661
9.15858 0.000967657 144 0.379937
9.48256 0.420023 54 164.916
9.74593 0.00201113 96 0.789644
10.1275 0.002187 168 0.858695
10.5564 0.00198064 144 0.777673
11.0536 0.00352623 146 1.38453
11.4241 0.00126056 240 0.494941
11.9234 0.00118342 192 0.464653
12.3255 0.000411428 168 0.161542
12.7651 0.000860474 270 0.337854
13.1907 0.000737309 228 0.289495
13.6659 0.000390386 344 0.15328
14.2646 0.0201029 342 7.89312
14.7875 0.00061093 456 0.239873
15.4187 0.000574437 396 0.225545
15.942 0.000732841 486 0.28774
16.5482 0.000479098 560 0.188112
17.1639 0.000259738 558 0.101983
17.8011 0.00024416 708 0.0958663
18.4303 0.000167795 672 0.0658826
19.1824 0.000641786 998 0.251989
19.9469 0.000190914 924 0.0749597
20.6808 0.000182939 1014 0.0718284
21.3842 0.000127828 1064 0.0501901
22.2186 0.000134164 1434 0.0526777
23.0657 0.000111155 1440 0.0436437
23.935 0.000297577 1662 0.116839
24.8633 0.000148756 1898 0.0584069
25.7971 0.000149259 2040 0.0586046
26.7938 0.000224975 2378 0.0883333
27.7886 0.000438079 2430 0.172006
28.8178 0.000315876 2964 0.124024
29.9415 0.000205335 3278 0.080622
31.0801 0.000205914 3618 0.0808495
32.231 0.000150761 3896 0.0591941
33.4697 0.000191364 4770 0.0751366
34.7575 0.000134671 4902 0.0528769
36.0407 8.90229e-05 5522 0.0349537
37.3988 9.75136e-05 6402 0.0382874
38.8321 9.39387e-05 7118 0.0368838
40.2872 0.00010063 7634 0.0395111
41.8167 0.000129795 9090 0.0509625
43.399 0.000129847 9566 0.0509827
45.0279 0.000123489 11034 0.0484863
46.7308 0.00016202 12290 0.0636148
48.5017 0.000176836 13706 0.0694323
50.3097 0.00014531 14970 0.0570539
52.197 0.000175254 17198 0.068811
54.1738 0.000181671 19016 0.0713308
56.2203 0.000188658 21458 0.0740739
58.3613 0.000171036 24186 0.0671552
60.5794 0.000143541 26624 0.0563594
62.8515 0.000142439 29594 0.0559267
65.2265 0.00014547 33536 0.0571168
67.6932 0.000160759 37166 0.0631199
70.2489 0.000183769 41720 0.0721542
72.8971 0.000202161 46280 0.0793758
75.6319 0.000204035 51536 0.0801114
78.4853 0.000224914 58466 0.0883096
81.4754 0.00023586 65564 0.0926072
84.5539 0.000243056 72080 0.0954327
87.7413 0.000257101 81380 0.100947
91.0485 0.000268767 90070 0.105528
94.4801 0.000293998 101516 0.115435
98.0438 0.000308378 112736 0.12108
101.721 0.000266816 122371 0.104762
105.563 0.000246731 120908 0.0968757
109.542 0.000254371 118888 0.0998754
113.676 0.000262632 115424 0.103119
117.973 0.000281699 110068 0.110605
122.414 0.000312545 101516 0.122717
127.021 0.000364594 92536 0.143153
131.796 0.000424359 78532 0.166619
136.72 0.000487607 62872 0.191452
141.817 0.00048929 43009 0.192113
147.18 0.000524449 27262 0.205918
152.694 0.000638688 16264 0.250772
158.385 0.000854083 8614 0.335344
164.073 0.00130539 3046 0.512543
169.186 0.00188654 550 0.740725
174.125 0.00745032 1 2.92527
