# in Mpc/h Units 
# D1 = 0.0218199 
# k P N P(z=0)
1.5708 0.00513845 6 10.7926
2.22144 0.00620418 12 13.031
2.7207 0.00775212 8 16.2823
3.14159 0.00115921 6 2.43476
3.51241 0.00143541 24 3.01488
3.84765 0.00101983 24 2.14201
4.44288 0.00080499 12 1.69077
4.71239 0.475611 30 998.954
4.96729 0.000443976 24 0.932511
5.20974 0.00105529 24 2.21649
5.4414 0.00155939 8 3.27529
5.66359 0.000411957 24 0.865259
5.87738 0.00113168 48 2.37694
6.28319 0.000587207 6 1.23335
6.55703 0.000688192 84 1.44545
6.84694 0.000939962 24 1.97426
7.02481 0.000302806 24 0.636002
7.25476 0.000387023 72 0.812888
7.6953 0.000268734 24 0.564439
7.96377 0.000408553 102 0.858109
8.1621 0.000204009 32 0.428492
8.51684 0.000240689 120 0.505535
8.88577 0.000137951 12 0.289748
9.15858 0.000197768 144 0.415384
9.48256 0.141052 54 296.261
9.74593 0.000199681 96 0.419403
10.1275 0.000277495 168 0.58284
10.5564 0.000395629 144 0.830965
11.0536 0.000344333 146 0.723224
11.4241 0.000219745 240 0.461544
11.9234 0.000164215 192 0.344912
12.3255 0.00015977 168 0.335574
12.7651 0.000184201 270 0.386888
13.1907 0.000118381 228 0.248644
13.6659 0.000121936 344 0.25611
14.2646 0.0144927 342 30.4398
14.7875 0.000114108 456 0.239669
15.4187 0.00021659 396 0.454918
15.942 0.000146247 486 0.307173
16.5482 0.000130029 560 0.273108
17.1639 0.000139415 558 0.292822
17.8011 7.20279e-05 708 0.151285
18.4303 7.34349e-05 672 0.15424
19.1824 0.00350722 998 7.36642
19.9469 0.000130018 924 0.273084
20.6808 0.000113616 1014 0.238635
21.3842 6.80411e-05 1064 0.142911
22.2186 8.27594e-05 1434 0.173825
23.0657 4.75081e-05 1440 0.0997842
23.935 0.00155825 1662 3.2729
24.8633 0.000102288 1898 0.214842
25.7971 5.5551e-05 2040 0.116677
26.7938 7.69768e-05 2378 0.161679
27.7886 0.000801621 2430 1.68369
28.8178 0.000289017 2964 0.60704
29.9415 5.79834e-05 3278 0.121786
31.0801 5.38075e-05 3618 0.113015
32.231 3.7705e-05 3896 0.0791941
33.4697 0.000337774 4770 0.709449
34.7575 3.79127e-05 4902 0.0796304
36.0407 3.97719e-05 5522 0.0835354
37.3988 0.000188824 6402 0.396599
38.8321 4.01262e-05 7118 0.0842796
40.2872 3.27772e-05 7634 0.068844
41.8167 0.000111327 9090 0.233827
43.399 3.17463e-05 9566 0.0666787
45.0279 2.44164e-05 11034 0.0512833
46.7308 6.95127e-05 12290 0.146002
48.5017 2.72957e-05 13706 0.0573308
50.3097 2.14569e-05 14970 0.0450672
52.197 4.78337e-05 17198 0.100468
54.1738 2.02342e-05 19016 0.0424992
56.2203 3.33583e-05 21458 0.0700644
58.3613 2.20118e-05 24186 0.0462327
60.5794 2.77299e-05 26624 0.0582429
62.8515 2.02158e-05 29594 0.0424606
65.2265 2.50478e-05 33536 0.0526095
67.6932 2.55111e-05 37166 0.0535825
70.2489 4.76314e-05 41720 0.100043
72.8971 0.000103395 46280 0.217166
75.6319 0.000185061 51536 0.388695
78.4853 0.000186373 58466 0.391451
81.4754 0.000187028 65564 0.392826
84.5539 0.000166283 72080 0.349255
87.7413 0.000190961 81380 0.401088
91.0485 0.000276296 90070 0.580322
94.4801 0.000696813 101516 1.46356
98.0438 0.00112399 112736 2.36079
101.721 0.000361557 122371 0.759401
105.563 0.000158111 120908 0.332091
109.542 0.000164642 118888 0.345808
113.676 0.000164561 115424 0.345637
117.973 0.000173677 110068 0.364785
122.414 0.000214227 101516 0.449955
127.021 0.000322826 92536 0.678051
131.796 0.000611796 78532 1.28499
136.72 0.00162552 62872 3.41417
141.817 0.00113182 43009 2.37723
147.18 0.000261176 27262 0.548565
152.694 0.000359684 16264 0.755466
158.385 0.00076042 8614 1.59716
164.073 0.00227031 3046 4.76847
169.186 0.00796229 550 16.7237
174.125 0.0848589 1 178.234
