# in Mpc/h Units 
# D1 = 0.0848388 
# k P N P(z=0)
1.5708 0.0658352 6 9.1468
2.22144 0.0752082 12 10.449
2.7207 0.0919401 8 12.7737
3.14159 0.0189623 6 2.63452
3.51241 0.0157789 24 2.19224
3.84765 0.0128203 24 1.78119
4.44288 0.00816528 12 1.13444
4.71239 1.84353 30 256.131
4.96729 0.0173121 24 2.40525
5.20974 0.0307058 24 4.2661
5.4414 0.0761576 8 10.5809
5.66359 0.0059794 24 0.830746
5.87738 0.0245847 48 3.41567
6.28319 0.00859625 6 1.19432
6.55703 0.0177623 84 2.46781
6.84694 0.0181961 24 2.52808
7.02481 0.00727235 24 1.01038
7.25476 0.00907775 72 1.26122
7.6953 0.00642296 24 0.892372
7.96377 0.00556732 102 0.773494
8.1621 0.00394542 32 0.548157
8.51684 0.00499418 120 0.693865
8.88577 0.00278827 12 0.387387
9.15858 0.00463877 144 0.644487
9.48256 0.399113 54 55.4508
9.74593 0.00933052 96 1.29633
10.1275 0.00745238 168 1.0354
10.5564 0.005306 144 0.737188
11.0536 0.0093929 146 1.305
11.4241 0.00371603 240 0.516285
11.9234 0.0030827 192 0.428294
12.3255 0.00187971 168 0.261157
12.7651 0.0022538 270 0.313132
13.1907 0.00181567 228 0.252259
13.6659 0.00203902 344 0.283291
14.2646 0.0123678 342 1.71831
14.7875 0.00179961 456 0.250028
15.4187 0.00155301 396 0.215768
15.942 0.00170599 486 0.237021
16.5482 0.00106215 560 0.14757
17.1639 0.000967886 558 0.134473
17.8011 0.000879363 708 0.122174
18.4303 0.000809038 672 0.112404
19.1824 0.000823188 998 0.11437
19.9469 0.000591627 924 0.0821976
20.6808 0.000651824 1014 0.090561
21.3842 0.000478731 1064 0.0665124
22.2186 0.000420483 1434 0.0584198
23.0657 0.000450147 1440 0.0625411
23.935 0.000398778 1662 0.0554041
24.8633 0.000372179 1898 0.0517086
25.7971 0.000373255 2040 0.0518581
26.7938 0.000390287 2378 0.0542244
27.7886 0.000528319 2430 0.073402
28.8178 0.000530934 2964 0.0737652
29.9415 0.000465151 3278 0.0646256
31.0801 0.000457819 3618 0.0636071
32.231 0.000472246 3896 0.0656114
33.4697 0.000840861 4770 0.116825
34.7575 0.000631793 4902 0.0877781
36.0407 0.000570534 5522 0.079267
37.3988 0.000576127 6402 0.0800441
38.8321 0.000674194 7118 0.093669
40.2872 0.000570518 7634 0.0792649
41.8167 0.000474208 9090 0.065884
43.399 0.000425909 9566 0.0591736
45.0279 0.000379759 11034 0.0527617
46.7308 0.000337922 12290 0.0469492
48.5017 0.000314571 13706 0.0437049
50.3097 0.000302257 14970 0.041994
52.197 0.000271191 17198 0.0376778
54.1738 0.000276034 19016 0.0383508
56.2203 0.000264463 21458 0.0367431
58.3613 0.000252412 24186 0.0350688
60.5794 0.000248709 26624 0.0345543
62.8515 0.000248551 29594 0.0345324
65.2265 0.000255971 33536 0.0355632
67.6932 0.000265391 37166 0.0368721
70.2489 0.000269358 41720 0.0374232
72.8971 0.000270591 46280 0.0375945
75.6319 0.000276065 51536 0.0383551
78.4853 0.000277282 58466 0.0385241
81.4754 0.000279055 65564 0.0387705
84.5539 0.000279712 72080 0.0388618
87.7413 0.000281162 81380 0.0390632
91.0485 0.000286877 90070 0.0398572
94.4801 0.00029466 101516 0.0409386
98.0438 0.000309008 112736 0.042932
101.721 0.000316432 122371 0.0439635
105.563 0.000324757 120908 0.0451201
109.542 0.0003305 118888 0.045918
113.676 0.000342038 115424 0.047521
117.973 0.000358463 110068 0.049803
122.414 0.000376186 101516 0.0522653
127.021 0.000407214 92536 0.0565762
131.796 0.00044993 78532 0.062511
136.72 0.000500692 62872 0.0695635
141.817 0.000539321 43009 0.0749305
147.18 0.000573692 27262 0.0797058
152.694 0.000658207 16264 0.0914479
158.385 0.000817542 8614 0.113585
164.073 0.00103645 3046 0.143999
169.186 0.00141282 550 0.19629
174.125 0.000824889 1 0.114606
