# in Mpc/h Units 
# D1 = 0.170677 
# k P N P(z=0)
1.5708 0.249915 6 8.57911
2.22144 0.274378 12 9.41888
2.7207 0.361619 8 12.4137
3.14159 0.073567 6 2.52542
3.51241 0.0630084 24 2.16296
3.84765 0.0618907 24 2.12459
4.44288 0.0369636 12 1.26889
4.71239 2.51796 30 86.437
4.96729 0.0907583 24 3.11557
5.20974 0.148976 24 5.11409
5.4414 0.41203 8 14.1442
5.66359 0.0338855 24 1.16323
5.87738 0.133036 48 4.56687
6.28319 0.0499624 6 1.71512
6.55703 0.0780587 84 2.67961
6.84694 0.11039 24 3.78949
7.02481 0.043665 24 1.49894
7.25476 0.0432109 72 1.48335
7.6953 0.0641254 24 2.20131
7.96377 0.0352646 102 1.21057
8.1621 0.0236983 32 0.813521
8.51684 0.0286198 120 0.982466
8.88577 0.045429 12 1.55949
9.15858 0.0325833 144 1.11852
9.48256 0.695221 54 23.8657
9.74593 0.0518177 96 1.77881
10.1275 0.0510887 168 1.75378
10.5564 0.0400063 144 1.37334
11.0536 0.0439073 146 1.50726
11.4241 0.0286622 240 0.983921
11.9234 0.023351 192 0.801597
12.3255 0.0182193 168 0.625436
12.7651 0.0167812 270 0.576068
13.1907 0.0162372 228 0.557392
13.6659 0.0169583 344 0.582147
14.2646 0.0524643 342 1.801
14.7875 0.0180732 456 0.620418
15.4187 0.0178216 396 0.611782
15.942 0.0154171 486 0.529239
16.5482 0.0131148 560 0.450207
17.1639 0.0107163 558 0.367869
17.8011 0.00893171 708 0.306609
18.4303 0.00879855 672 0.302038
19.1824 0.0120775 998 0.414599
19.9469 0.0078316 924 0.268845
20.6808 0.00740293 1014 0.254129
21.3842 0.00720937 1064 0.247484
22.2186 0.00528449 1434 0.181407
23.0657 0.00551059 1440 0.189169
23.935 0.00559304 1662 0.191999
24.8633 0.0044435 1898 0.152537
25.7971 0.00470076 2040 0.161368
26.7938 0.00375199 2378 0.128799
27.7886 0.00352783 2430 0.121104
28.8178 0.00315564 2964 0.108327
29.9415 0.00301171 3278 0.103386
31.0801 0.00311014 3618 0.106765
32.231 0.00269909 3896 0.0926549
33.4697 0.0027243 4770 0.0935201
34.7575 0.00241199 4902 0.0827992
36.0407 0.00238956 5522 0.0820293
37.3988 0.002206 6402 0.0757279
38.8321 0.00193795 7118 0.0665261
40.2872 0.00204387 7634 0.0701623
41.8167 0.00173271 9090 0.0594808
43.399 0.00160133 9566 0.0549706
45.0279 0.00151984 11034 0.0521732
46.7308 0.00135071 12290 0.0463673
48.5017 0.00120467 13706 0.0413541
50.3097 0.00111504 14970 0.0382773
52.197 0.0010303 17198 0.0353682
54.1738 0.000936271 19016 0.0321405
56.2203 0.000864457 21458 0.0296752
58.3613 0.000805175 24186 0.0276402
60.5794 0.000761834 26624 0.0261524
62.8515 0.000715363 29594 0.0245571
65.2265 0.000682926 33536 0.0234436
67.6932 0.000659508 37166 0.0226397
70.2489 0.000625938 41720 0.0214873
72.8971 0.000600278 46280 0.0206064
75.6319 0.000574614 51536 0.0197255
78.4853 0.000550735 58466 0.0189057
81.4754 0.000538023 65564 0.0184693
84.5539 0.000532762 72080 0.0182887
87.7413 0.000521008 81380 0.0178852
91.0485 0.000521982 90070 0.0179187
94.4801 0.000528937 101516 0.0181574
98.0438 0.000535754 112736 0.0183915
101.721 0.0005424 122371 0.0186196
105.563 0.000540158 120908 0.0185426
109.542 0.000542843 118888 0.0186348
113.676 0.000543258 115424 0.0186491
117.973 0.000558605 110068 0.0191759
122.414 0.000575654 101516 0.0197611
127.021 0.000607987 92536 0.0208711
131.796 0.000655485 78532 0.0225016
136.72 0.000711644 62872 0.0244294
141.817 0.00075374 43009 0.0258745
147.18 0.000765743 27262 0.0262866
152.694 0.000868415 16264 0.0298111
158.385 0.00100366 8614 0.0344537
164.073 0.00125341 3046 0.0430272
169.186 0.00162347 550 0.0557307
174.125 0.000332153 1 0.0114022
