# in Mpc/h Units 
# D1 = 0.146253 
# k P N P(z=0)
1.5708 0.187056 6 8.74501
2.22144 0.207371 12 9.69472
2.7207 0.270241 8 12.634
3.14159 0.0559687 6 2.61658
3.51241 0.0466071 24 2.17892
3.84765 0.0441219 24 2.06273
4.44288 0.0264736 12 1.23766
4.71239 2.39521 30 111.978
4.96729 0.0660161 24 3.0863
5.20974 0.109872 24 5.13661
5.4414 0.294886 8 13.7861
5.66359 0.0234332 24 1.09552
5.87738 0.0937148 48 4.38124
6.28319 0.0341655 6 1.59726
6.55703 0.0576773 84 2.69646
6.84694 0.0749581 24 3.50435
7.02481 0.0300258 24 1.40373
7.25476 0.0315574 72 1.47533
7.6953 0.0409904 24 1.91633
7.96377 0.0237063 102 1.10829
8.1621 0.0154615 32 0.722838
8.51684 0.0193566 120 0.904934
8.88577 0.0264476 12 1.23644
9.15858 0.0222135 144 1.0385
9.48256 0.634039 54 29.6418
9.74593 0.0376074 96 1.75817
10.1275 0.0345242 168 1.61403
10.5564 0.0261138 144 1.22084
11.0536 0.0324525 146 1.51718
11.4241 0.0183317 240 0.857021
11.9234 0.0149287 192 0.697927
12.3255 0.0112209 168 0.524587
12.7651 0.0108512 270 0.507301
13.1907 0.00971269 228 0.454076
13.6659 0.0111294 344 0.520307
14.2646 0.0418887 342 1.95832
14.7875 0.0114926 456 0.537285
15.4187 0.0105215 396 0.491889
15.942 0.00995985 486 0.46563
16.5482 0.00755882 560 0.35338
17.1639 0.00619274 558 0.289515
17.8011 0.00525548 708 0.245697
18.4303 0.00508937 672 0.237932
19.1824 0.00793538 998 0.370985
19.9469 0.00434978 924 0.203355
20.6808 0.00457273 1014 0.213778
21.3842 0.00399778 1064 0.186899
22.2186 0.00294717 1434 0.137782
23.0657 0.00310679 1440 0.145245
23.935 0.00346794 1662 0.162129
24.8633 0.00263503 1898 0.123189
25.7971 0.00257384 2040 0.120329
26.7938 0.00208321 2378 0.0973914
27.7886 0.00208419 2430 0.0974373
28.8178 0.00214067 2964 0.100078
29.9415 0.00200544 3278 0.0937559
31.0801 0.00185039 3618 0.0865073
32.231 0.00182282 3896 0.0852181
33.4697 0.00204568 4770 0.0956371
34.7575 0.0018204 4902 0.085105
36.0407 0.00164199 5522 0.076764
37.3988 0.00161585 6402 0.0755421
38.8321 0.00151118 7118 0.0706485
40.2872 0.00154533 7634 0.0722452
41.8167 0.00133994 9090 0.062643
43.399 0.00121122 9566 0.0566255
45.0279 0.00113113 11034 0.0528813
46.7308 0.00101036 12290 0.0472349
48.5017 0.000908644 13706 0.0424798
50.3097 0.000819272 14970 0.0383016
52.197 0.000756192 17198 0.0353525
54.1738 0.000692154 19016 0.0323587
56.2203 0.000637136 21458 0.0297866
58.3613 0.000580387 24186 0.0271335
60.5794 0.000563907 26624 0.0263631
62.8515 0.000535344 29594 0.0250277
65.2265 0.000511796 33536 0.0239268
67.6932 0.000500093 37166 0.0233797
70.2489 0.000476718 41720 0.0222869
72.8971 0.000472275 46280 0.0220792
75.6319 0.000457148 51536 0.021372
78.4853 0.000441269 58466 0.0206297
81.4754 0.000426228 65564 0.0199265
84.5539 0.000413854 72080 0.019348
87.7413 0.000406924 81380 0.019024
91.0485 0.000415074 90070 0.019405
94.4801 0.000420012 101516 0.0196359
98.0438 0.00043591 112736 0.0203791
101.721 0.000443104 122371 0.0207154
105.563 0.000450299 120908 0.0210518
109.542 0.000446967 118888 0.020896
113.676 0.000454604 115424 0.021253
117.973 0.000465361 110068 0.021756
122.414 0.000488465 101516 0.0228361
127.021 0.0005174 92536 0.0241888
131.796 0.000566724 78532 0.0264947
136.72 0.000632319 62872 0.0295614
141.817 0.000684283 43009 0.0319907
147.18 0.000719432 27262 0.0336339
152.694 0.000787847 16264 0.0368324
158.385 0.000900455 8614 0.0420969
164.073 0.00114445 3046 0.0535038
169.186 0.00130226 550 0.0608818
174.125 0.00570904 1 0.266902
