# in Mpc/h Units 
# D1 = 0.0137679 
# k P N P(z=0)
1.5708 0.00211944 6 11.1811
2.22144 0.00258784 12 13.6521
2.7207 0.00335309 8 17.6893
3.14159 0.000474477 6 2.5031
3.51241 0.000616222 24 3.25088
3.84765 0.000442854 24 2.33628
4.44288 0.000341323 12 1.80065
4.71239 0.00365872 30 19.3016
4.96729 0.000127478 24 0.67251
5.20974 0.00031462 24 1.65978
5.4414 0.000259963 8 1.37144
5.66359 0.000205706 24 1.0852
5.87738 0.000105134 48 0.554635
6.28319 0.000238131 6 1.25626
6.55703 0.000135969 84 0.717304
6.84694 0.000119705 24 0.631504
7.02481 0.000136223 24 0.718644
7.25476 8.87532e-05 72 0.468218
7.6953 8.10978e-05 24 0.427832
7.96377 7.90636e-05 102 0.4171
8.1621 5.4132e-05 32 0.285573
8.51684 5.80017e-05 120 0.305988
8.88577 2.80701e-05 12 0.148084
9.15858 4.14481e-05 144 0.218659
9.48256 5.36437e-05 54 0.282997
9.74593 5.19042e-05 96 0.273821
10.1275 4.49854e-05 168 0.237321
10.5564 3.55194e-05 144 0.187383
11.0536 3.42876e-05 146 0.180884
11.4241 3.07818e-05 240 0.162389
11.9234 2.22649e-05 192 0.117458
12.3255 2.45476e-05 168 0.129501
12.7651 1.78793e-05 270 0.0943223
13.1907 1.71755e-05 228 0.0906095
13.6659 1.90061e-05 344 0.100267
14.2646 1.77646e-05 342 0.0937173
14.7875 1.41209e-05 456 0.0744946
15.4187 1.20211e-05 396 0.0634173
15.942 9.68649e-06 486 0.0511011
16.5482 1.09312e-05 560 0.0576677
17.1639 9.34214e-06 558 0.0492845
17.8011 8.51957e-06 708 0.044945
18.4303 7.37683e-06 672 0.0389165
19.1824 7.13073e-06 998 0.0376182
19.9469 6.13503e-06 924 0.0323654
20.6808 5.58244e-06 1014 0.0294502
21.3842 5.35858e-06 1064 0.0282692
22.2186 5.04287e-06 1434 0.0266037
23.0657 4.87444e-06 1440 0.0257151
23.935 3.99031e-06 1662 0.0210509
24.8633 3.61841e-06 1898 0.0190889
25.7971 4.37101e-06 2040 0.0230593
26.7938 6.73939e-06 2378 0.0355536
27.7886 3.4974e-06 2430 0.0184506
28.8178 0.000186948 2964 0.986243
29.9415 5.50384e-06 3278 0.0290355
31.0801 3.80625e-06 3618 0.0200799
32.231 3.28797e-06 3896 0.0173457
33.4697 2.67203e-06 4770 0.0140963
34.7575 2.67551e-06 4902 0.0141147
36.0407 2.63678e-06 5522 0.0139103
37.3988 2.65545e-06 6402 0.0140088
38.8321 2.7145e-06 7118 0.0143204
40.2872 2.76345e-06 7634 0.0145786
41.8167 2.79217e-06 9090 0.0147301
43.399 2.77222e-06 9566 0.0146249
45.0279 2.9793e-06 11034 0.0157173
46.7308 3.12265e-06 12290 0.0164735
48.5017 3.2945e-06 13706 0.0173802
50.3097 2.9874e-06 14970 0.01576
52.197 3.20833e-06 17198 0.0169256
54.1738 3.26182e-06 19016 0.0172077
56.2203 3.50343e-06 21458 0.0184824
58.3613 6.84427e-06 24186 0.036107
60.5794 3.92785e-06 26624 0.0207214
62.8515 4.21727e-06 29594 0.0222482
65.2265 4.6289e-06 33536 0.0244198
67.6932 4.99727e-06 37166 0.0263631
70.2489 5.57806e-06 41720 0.0294271
72.8971 6.45809e-06 46280 0.0340697
75.6319 7.59944e-06 51536 0.0400909
78.4853 9.67933e-06 58466 0.0510633
81.4754 1.3135e-05 65564 0.0692938
84.5539 2.04882e-05 72080 0.108086
87.7413 3.74372e-05 81380 0.1975
91.0485 9.56562e-05 90070 0.504635
94.4801 0.000337571 101516 1.78086
98.0438 0.00120243 112736 6.34343
101.721 0.000577921 122371 3.04882
105.563 1.84406e-05 120908 0.0972833
109.542 1.97333e-05 118888 0.104103
113.676 2.29382e-05 115424 0.121011
117.973 3.02737e-05 110068 0.159709
122.414 5.23565e-05 101516 0.276207
127.021 0.000159446 92536 0.841156
131.796 0.000657507 78532 3.46868
136.72 0.00348763 62872 18.399
141.817 0.00322378 43009 17.0071
147.18 9.12412e-05 27262 0.481343
152.694 0.000268086 16264 1.41429
158.385 0.00221277 8614 11.6735
164.073 0.028343 3046 149.523
169.186 0.225913 550 1191.8
174.125 0.317761 1 1676.35
