# in Mpc/h Units 
# D1 = 0.12143 
# k P N P(z=0)
1.5708 0.131229 6 8.89969
2.22144 0.147003 12 9.96944
2.7207 0.18768 8 12.7281
3.14159 0.0390853 6 2.65069
3.51241 0.0322277 24 2.18562
3.84765 0.0289543 24 1.96363
4.44288 0.017792 12 1.20662
4.71239 2.20892 30 149.805
4.96729 0.043683 24 2.9625
5.20974 0.0735698 24 4.98936
5.4414 0.190043 8 12.8884
5.66359 0.0146564 24 0.993966
5.87738 0.0601546 48 4.07957
6.28319 0.0217075 6 1.47216
6.55703 0.0394531 84 2.67564
6.84694 0.0458049 24 3.1064
7.02481 0.0188396 24 1.27766
7.25476 0.0213106 72 1.44524
7.6953 0.0225426 24 1.5288
7.96377 0.0145796 102 0.988759
8.1621 0.00968124 32 0.656563
8.51684 0.012162 120 0.824802
8.88577 0.0131 12 0.888417
9.15858 0.0136974 144 0.928928
9.48256 0.541672 54 36.7351
9.74593 0.0248376 96 1.68444
10.1275 0.0211173 168 1.43213
10.5564 0.0152008 144 1.03089
11.0536 0.021842 146 1.48128
11.4241 0.0107658 240 0.730118
11.9234 0.00881971 192 0.598136
12.3255 0.00626575 168 0.424931
12.7651 0.00641364 270 0.434961
13.1907 0.00543303 228 0.368458
13.6659 0.0065585 344 0.444785
14.2646 0.0288339 342 1.95546
14.7875 0.00636335 456 0.43155
15.4187 0.00547279 396 0.371154
15.942 0.0055496 486 0.376363
16.5482 0.0038162 560 0.258808
17.1639 0.00321703 558 0.218173
17.8011 0.00280469 708 0.190209
18.4303 0.00275595 672 0.186903
19.1824 0.00423146 998 0.286969
19.9469 0.00217195 924 0.147298
20.6808 0.00244407 1014 0.165752
21.3842 0.00194239 1064 0.131729
22.2186 0.00145589 1434 0.098736
23.0657 0.00157352 1440 0.106713
23.935 0.00183938 1662 0.124743
24.8633 0.00138013 1898 0.0935975
25.7971 0.00132585 2040 0.0899163
26.7938 0.00117638 2378 0.0797802
27.7886 0.00131933 2430 0.0894748
28.8178 0.00144904 2964 0.0982712
29.9415 0.00130619 3278 0.0885835
31.0801 0.00113431 3618 0.0769271
32.231 0.00122807 3896 0.0832856
33.4697 0.00149651 4770 0.10149
34.7575 0.00134785 4902 0.0914084
36.0407 0.00115064 5522 0.0780339
37.3988 0.00116768 6402 0.0791898
38.8321 0.0011667 7118 0.0791231
40.2872 0.00116314 7634 0.0788821
41.8167 0.00107425 9090 0.0728534
43.399 0.000900027 9566 0.0610381
45.0279 0.000847563 11034 0.0574801
46.7308 0.000768752 12290 0.0521353
48.5017 0.000675366 13706 0.045802
50.3097 0.000604048 14970 0.0409654
52.197 0.00054828 17198 0.0371833
54.1738 0.000492228 19016 0.033382
56.2203 0.000460237 21458 0.0312124
58.3613 0.000438372 24186 0.0297295
60.5794 0.000413837 26624 0.0280657
62.8515 0.000413013 29594 0.0280098
65.2265 0.00040331 33536 0.0273517
67.6932 0.000400971 37166 0.0271931
70.2489 0.000390011 41720 0.0264498
72.8971 0.000388494 46280 0.0263469
75.6319 0.000378643 51536 0.0256788
78.4853 0.000370629 58466 0.0251353
81.4754 0.00036284 65564 0.0246071
84.5539 0.000353804 72080 0.0239943
87.7413 0.00035168 81380 0.0238503
91.0485 0.00035438 90070 0.0240334
94.4801 0.000359702 101516 0.0243943
98.0438 0.000370206 112736 0.0251066
101.721 0.000377094 122371 0.0255738
105.563 0.000383752 120908 0.0260253
109.542 0.000389435 118888 0.0264107
113.676 0.000399709 115424 0.0271075
117.973 0.000409125 110068 0.0277461
122.414 0.000424582 101516 0.0287943
127.021 0.000458389 92536 0.0310871
131.796 0.000499881 78532 0.033901
136.72 0.000554546 62872 0.0376083
141.817 0.000595834 43009 0.0404083
147.18 0.000666169 27262 0.0451783
152.694 0.000744613 16264 0.0504982
158.385 0.000898552 8614 0.0609381
164.073 0.00115969 3046 0.0786476
169.186 0.00133294 550 0.0903976
174.125 0.00102973 1 0.0698345
