# in Mpc/h Units 
# D1 = 0.195341 
# k P N P(z=0)
1.5708 0.32098 6 8.4118
2.22144 0.347856 12 9.11615
2.7207 0.461027 8 12.082
3.14159 0.0915852 6 2.40014
3.51241 0.0819367 24 2.14729
3.84765 0.0831197 24 2.17829
4.44288 0.0498759 12 1.30708
4.71239 2.5965 30 68.0456
4.96729 0.119753 24 3.13832
5.20974 0.192194 24 5.03677
5.4414 0.544124 8 14.2597
5.66359 0.046455 24 1.21743
5.87738 0.179151 48 4.69495
6.28319 0.0720186 6 1.88737
6.55703 0.102984 84 2.69887
6.84694 0.154903 24 4.05949
7.02481 0.0614633 24 1.61075
7.25476 0.0576071 72 1.50969
7.6953 0.0925163 24 2.42454
7.96377 0.0507049 102 1.32881
8.1621 0.0370226 32 0.970238
8.51684 0.041194 120 1.07956
8.88577 0.0703066 12 1.8425
9.15858 0.0466328 144 1.22209
9.48256 0.729219 54 19.1104
9.74593 0.0695491 96 1.82265
10.1275 0.0716575 168 1.8779
10.5564 0.0579335 144 1.51824
11.0536 0.0584733 146 1.53239
11.4241 0.0434108 240 1.13765
11.9234 0.035355 192 0.926537
12.3255 0.0283034 168 0.741739
12.7651 0.0254531 270 0.667041
13.1907 0.0264529 228 0.693242
13.6659 0.0251211 344 0.65834
14.2646 0.0613598 342 1.60804
14.7875 0.0267626 456 0.701358
15.4187 0.0276487 396 0.724579
15.942 0.0224561 486 0.588499
16.5482 0.0210919 560 0.552748
17.1639 0.0168963 558 0.442794
17.8011 0.014536 708 0.38094
18.4303 0.014411 672 0.377664
19.1824 0.0171115 998 0.448435
19.9469 0.0128786 924 0.337506
20.6808 0.0115569 1014 0.302868
21.3842 0.0118672 1064 0.310999
22.2186 0.00858876 1434 0.225083
23.0657 0.00920923 1440 0.241343
23.935 0.00854305 1662 0.223885
24.8633 0.00703594 1898 0.184388
25.7971 0.00758587 2040 0.1988
26.7938 0.00648634 2378 0.169985
27.7886 0.00589095 2430 0.154382
28.8178 0.00491758 2964 0.128873
29.9415 0.00492663 3278 0.129111
31.0801 0.00510057 3618 0.133669
32.231 0.00433142 3896 0.113512
33.4697 0.00399616 4770 0.104726
34.7575 0.00358575 4902 0.0939706
36.0407 0.00361434 5522 0.0947199
37.3988 0.00326591 6402 0.0855885
38.8321 0.00292273 7118 0.076595
40.2872 0.00283157 7634 0.0742061
41.8167 0.00238438 9090 0.0624867
43.399 0.00228637 9566 0.0599181
45.0279 0.00215826 11034 0.0565608
46.7308 0.00197293 12290 0.0517039
48.5017 0.00178979 13706 0.0469044
50.3097 0.00164907 14970 0.0432166
52.197 0.00150256 17198 0.039377
54.1738 0.00137997 19016 0.0361644
56.2203 0.00130497 21458 0.0341989
58.3613 0.00122778 24186 0.032176
60.5794 0.00115095 26624 0.0301626
62.8515 0.00109553 29594 0.0287102
65.2265 0.00102532 33536 0.0268702
67.6932 0.000956474 37166 0.025066
70.2489 0.00092344 41720 0.0242003
72.8971 0.000858296 46280 0.0224931
75.6319 0.00082102 51536 0.0215162
78.4853 0.000788546 58466 0.0206652
81.4754 0.000770145 65564 0.0201829
84.5539 0.000733158 72080 0.0192136
87.7413 0.000724074 81380 0.0189756
91.0485 0.000710768 90070 0.0186269
94.4801 0.000701357 101516 0.0183802
98.0438 0.000709468 112736 0.0185928
101.721 0.000721422 122371 0.018906
105.563 0.000698207 120908 0.0182977
109.542 0.000696394 118888 0.0182501
113.676 0.000695574 115424 0.0182287
117.973 0.000696484 110068 0.0182525
122.414 0.000721741 101516 0.0189144
127.021 0.000748242 92536 0.0196089
131.796 0.000813528 78532 0.0213199
136.72 0.000877948 62872 0.0230081
141.817 0.000937545 43009 0.0245699
147.18 0.000969775 27262 0.0254146
152.694 0.00102106 16264 0.0267586
158.385 0.00121411 8614 0.0318179
164.073 0.00162778 3046 0.0426587
169.186 0.00209614 550 0.0549327
174.125 0.00820874 1 0.215124
