# in Mpc/h Units 
# D1 = 0.0407202 
# k P N P(z=0)
1.5708 0.0163655 6 9.86982
2.22144 0.0193588 12 11.6751
2.7207 0.023113 8 13.9391
3.14159 0.00410638 6 2.47651
3.51241 0.00407135 24 2.45538
3.84765 0.00292727 24 1.7654
4.44288 0.00209853 12 1.2656
4.71239 1.29218 30 779.295
4.96729 0.0020974 24 1.26491
5.20974 0.00482262 24 2.90846
5.4414 0.0119108 8 7.18324
5.66359 0.00112385 24 0.677778
5.87738 0.00515304 48 3.10773
6.28319 0.00130845 6 0.789109
6.55703 0.0035125 84 2.11834
6.84694 0.00416297 24 2.51063
7.02481 0.00105815 24 0.638157
7.25476 0.00180897 72 1.09097
7.6953 0.000676775 24 0.408154
7.96377 0.00139241 102 0.839744
8.1621 0.000897162 32 0.541066
8.51684 0.00114448 120 0.690222
8.88577 0.00014434 12 0.0870495
9.15858 0.00059187 144 0.356949
9.48256 0.467157 54 281.736
9.74593 0.00112128 96 0.676231
10.1275 0.00154485 168 0.931676
10.5564 0.00164193 144 0.990228
11.0536 0.00256811 146 1.5488
11.4241 0.00101928 240 0.614715
11.9234 0.000957229 192 0.577292
12.3255 0.000269322 168 0.162425
12.7651 0.000832068 270 0.50181
13.1907 0.000682222 228 0.411439
13.6659 0.000253667 344 0.152983
14.2646 0.038338 342 23.1212
14.7875 0.000578681 456 0.348995
15.4187 0.000642135 396 0.387264
15.942 0.000815407 486 0.491762
16.5482 0.000620267 560 0.374075
17.1639 0.000350952 558 0.211654
17.8011 0.00027367 708 0.165047
18.4303 0.000120031 672 0.0723891
19.1824 0.00466394 998 2.81276
19.9469 0.000210437 924 0.126912
20.6808 0.000349069 1014 0.210519
21.3842 0.00017509 1064 0.105595
22.2186 0.00014872 1434 0.089691
23.0657 7.66305e-05 1440 0.0462149
23.935 0.000453147 1662 0.273287
24.8633 0.000116098 1898 0.0700169
25.7971 0.000116586 2040 0.0703114
26.7938 0.000159744 2378 0.0963394
27.7886 0.000110681 2430 0.06675
28.8178 0.000357143 2964 0.215388
29.9415 0.000128626 3278 0.0775728
31.0801 0.000175772 3618 0.106006
32.231 0.00010861 3896 0.0655013
33.4697 0.000264114 4770 0.159284
34.7575 0.000102841 4902 0.0620223
36.0407 8.37976e-05 5522 0.0505373
37.3988 0.00020661 6402 0.124604
38.8321 9.90659e-05 7118 0.0597453
40.2872 8.85447e-05 7634 0.0534001
41.8167 0.0001143 9090 0.0689327
43.399 7.01543e-05 9566 0.0423091
45.0279 6.65571e-05 11034 0.0401397
46.7308 6.0055e-05 12290 0.0362184
48.5017 5.85112e-05 13706 0.0352873
50.3097 5.02996e-05 14970 0.030335
52.197 5.78535e-05 17198 0.0348907
54.1738 6.40965e-05 19016 0.0386558
56.2203 8.92474e-05 21458 0.0538239
58.3613 0.000124962 24186 0.0753627
60.5794 0.000142607 26624 0.0860045
62.8515 0.000158789 29594 0.0957638
65.2265 0.000142356 33536 0.0858533
67.6932 0.000146188 37166 0.0881641
70.2489 0.000166131 41720 0.100191
72.8971 0.00019102 46280 0.115201
75.6319 0.000199484 51536 0.120306
78.4853 0.000222174 58466 0.13399
81.4754 0.000218935 65564 0.132037
84.5539 0.000222692 72080 0.134302
87.7413 0.000246921 81380 0.148915
91.0485 0.000295041 90070 0.177935
94.4801 0.000353062 101516 0.212927
98.0438 0.000361778 112736 0.218183
101.721 0.000276137 122371 0.166535
105.563 0.000240997 120908 0.145342
109.542 0.000239803 118888 0.144622
113.676 0.000242971 115424 0.146533
117.973 0.000260732 110068 0.157244
122.414 0.000293424 101516 0.17696
127.021 0.000355682 92536 0.214507
131.796 0.000432709 78532 0.260961
136.72 0.000539556 62872 0.325399
141.817 0.000475163 43009 0.286565
147.18 0.000490396 27262 0.295752
152.694 0.000548507 16264 0.330798
158.385 0.000815841 8614 0.492023
164.073 0.00134963 3046 0.813942
169.186 0.00257206 550 1.55118
174.125 0.000656501 1 0.395927
