# in Mpc/h Units 
# D1 = 0.0226095 
# k P N P(z=0)
1.5708 0.00549028 6 10.7402
2.22144 0.00662172 12 12.9535
2.7207 0.00824723 8 16.1334
3.14159 0.00124721 6 2.43982
3.51241 0.00152362 24 2.98053
3.84765 0.00108075 24 2.11418
4.44288 0.000852772 12 1.66821
4.71239 0.530899 30 1038.56
4.96729 0.000486778 24 0.952244
5.20974 0.00115538 24 2.26017
5.4414 0.00179634 8 3.51403
5.66359 0.000434873 24 0.850707
5.87738 0.00129093 48 2.52534
6.28319 0.000608697 6 1.19074
6.55703 0.000772938 84 1.51204
6.84694 0.00105989 24 2.07339
7.02481 0.000315234 24 0.616667
7.25476 0.000425958 72 0.833268
7.6953 0.00028846 24 0.56429
7.96377 0.000451689 102 0.883603
8.1621 0.000225851 32 0.441814
8.51684 0.000268002 120 0.524271
8.88577 0.000149128 12 0.291727
9.15858 0.000216466 144 0.423454
9.48256 0.171036 54 334.584
9.74593 0.000222323 96 0.434912
10.1275 0.000323341 168 0.632526
10.5564 0.000470855 144 0.921096
11.0536 0.000418545 146 0.818765
11.4241 0.000260047 240 0.50871
11.9234 0.000192713 192 0.376989
12.3255 0.000176453 168 0.345182
12.7651 0.00022368 270 0.437568
13.1907 0.000141738 228 0.277271
13.6659 0.000137769 344 0.269506
14.2646 0.0189104 342 36.9929
14.7875 0.000141329 456 0.276471
15.4187 0.000267067 396 0.522441
15.942 0.000188679 486 0.369097
16.5482 0.000164955 560 0.322689
17.1639 0.000177873 558 0.347959
17.8011 8.80642e-05 708 0.172273
18.4303 8.73791e-05 672 0.170933
19.1824 0.00489936 998 9.58423
19.9469 0.000170091 924 0.332735
20.6808 0.000156653 1014 0.306447
21.3842 8.64144e-05 1064 0.169046
22.2186 0.000112813 1434 0.220687
23.0657 5.91807e-05 1440 0.115771
23.935 0.00231825 1662 4.53502
24.8633 0.00014483 1898 0.28332
25.7971 7.71289e-05 2040 0.150881
26.7938 0.000105188 2378 0.20577
27.7886 0.00126418 2430 2.47301
28.8178 0.000323288 2964 0.632423
29.9415 8.34769e-05 3278 0.163299
31.0801 7.75622e-05 3618 0.151729
32.231 5.24159e-05 3896 0.102537
33.4697 0.000562352 4770 1.10009
34.7575 5.9006e-05 4902 0.115429
36.0407 6.14806e-05 5522 0.12027
37.3988 0.000327845 6402 0.641337
38.8321 6.5108e-05 7118 0.127366
40.2872 5.24747e-05 7634 0.102652
41.8167 0.000201645 9090 0.394462
43.399 5.29444e-05 9566 0.103571
45.0279 3.97125e-05 11034 0.0776865
46.7308 0.000129188 12290 0.25272
48.5017 4.70442e-05 13706 0.0920288
50.3097 3.54622e-05 14970 0.0693718
52.197 9.08336e-05 17198 0.17769
54.1738 3.46657e-05 19016 0.0678137
56.2203 6.2669e-05 21458 0.122594
58.3613 3.5036e-05 24186 0.0685381
60.5794 5.06862e-05 26624 0.0991534
62.8515 3.35971e-05 29594 0.0657234
65.2265 4.27456e-05 33536 0.0836199
67.6932 3.84624e-05 37166 0.0752409
70.2489 6.91514e-05 41720 0.135275
72.8971 0.000129487 46280 0.253304
75.6319 0.000225826 51536 0.441765
78.4853 0.000243628 58466 0.476591
81.4754 0.000234007 65564 0.45777
84.5539 0.000198343 72080 0.388002
87.7413 0.000210679 81380 0.412135
91.0485 0.000326719 90070 0.639135
94.4801 0.000722846 101516 1.41405
98.0438 0.00118987 112736 2.32765
101.721 0.000465497 122371 0.910616
105.563 0.000217665 120908 0.425801
109.542 0.00022338 118888 0.436981
113.676 0.000204075 115424 0.399216
117.973 0.000200361 110068 0.39195
122.414 0.000242563 101516 0.474507
127.021 0.00035615 92536 0.696708
131.796 0.000622371 78532 1.2175
136.72 0.00164886 62872 3.22553
141.817 0.00126627 43009 2.4771
147.18 0.000420608 27262 0.822802
152.694 0.000386479 16264 0.756039
158.385 0.000770955 8614 1.50816
164.073 0.00230319 3046 4.50556
169.186 0.00700359 550 13.7006
174.125 0.00254358 1 4.9758
