# in Mpc/h Units 
# D1 = 0.0256079 
# k P N P(z=0)
1.5708 0.00692366 6 10.5581
2.22144 0.00831543 12 12.6805
2.7207 0.0102097 8 15.5691
3.14159 0.00159414 6 2.43096
3.51241 0.00187561 24 2.86017
3.84765 0.00132462 24 2.01996
4.44288 0.00103261 12 1.57466
4.71239 0.726035 30 1107.16
4.96729 0.000654554 24 0.998153
5.20974 0.00158581 24 2.41826
5.4414 0.00286397 8 4.36736
5.66359 0.000512121 24 0.780952
5.87738 0.00190164 48 2.89987
6.28319 0.000660823 6 1.00771
6.55703 0.00112584 84 1.71684
6.84694 0.00154006 24 2.34849
7.02481 0.000388955 24 0.593131
7.25476 0.000603811 72 0.920773
7.6953 0.000345865 24 0.527422
7.96377 0.000630069 102 0.960813
8.1621 0.00031919 32 0.486743
8.51684 0.000382867 120 0.583846
8.88577 0.000176273 12 0.268805
9.15858 0.000282945 144 0.431473
9.48256 0.284799 54 434.3
9.74593 0.000317507 96 0.484178
10.1275 0.000527453 168 0.804332
10.5564 0.000768596 144 1.17206
11.0536 0.000753561 146 1.14913
11.4241 0.000428774 240 0.653853
11.9234 0.000326365 192 0.497686
12.3255 0.000215912 168 0.329252
12.7651 0.000398327 270 0.607423
13.1907 0.000251935 228 0.384184
13.6659 0.000183146 344 0.279286
14.2646 0.0367356 342 56.0193
14.7875 0.000262458 456 0.400231
15.4187 0.000472326 396 0.720267
15.942 0.000391334 486 0.596758
16.5482 0.000323558 560 0.493404
17.1639 0.000334939 558 0.510761
17.8011 0.000167586 708 0.255557
18.4303 0.000128672 672 0.196216
19.1824 0.0108346 998 16.522
19.9469 0.00032842 924 0.500819
20.6808 0.000367584 1014 0.560542
21.3842 0.000160555 1064 0.244836
22.2186 0.000259716 1434 0.396049
23.0657 9.40659e-05 1440 0.143444
23.935 0.00571217 1662 8.71068
24.8633 0.000339541 1898 0.517778
25.7971 0.000176829 2040 0.269653
26.7938 0.000245162 2378 0.373856
27.7886 0.00339634 2430 5.17919
28.8178 0.000470608 2964 0.717646
29.9415 0.000210558 3278 0.321088
31.0801 0.000196585 3618 0.299779
32.231 0.00011283 3896 0.172058
33.4697 0.00163527 4770 2.49369
34.7575 0.000168263 4902 0.25659
36.0407 0.000172114 5522 0.262463
37.3988 0.000995542 6402 1.51814
38.8321 0.000192679 7118 0.293823
40.2872 0.000157479 7634 0.240146
41.8167 0.000638901 9090 0.974281
43.399 0.000162048 9566 0.247112
45.0279 0.000123864 11034 0.188885
46.7308 0.000417264 12290 0.6363
48.5017 0.000156561 13706 0.238745
50.3097 0.000103673 14970 0.158095
52.197 0.000300392 17198 0.458078
54.1738 0.000115096 19016 0.175514
56.2203 0.000209214 21458 0.319038
58.3613 0.000102118 24186 0.155723
60.5794 0.000162752 26624 0.248187
62.8515 0.000105123 29594 0.160306
65.2265 0.00013148 33536 0.200498
67.6932 0.000122114 37166 0.186216
70.2489 0.000204052 41720 0.311166
72.8971 0.000331231 46280 0.505105
75.6319 0.000528133 51536 0.805368
78.4853 0.000479366 58466 0.731001
81.4754 0.000418107 65564 0.637585
84.5539 0.000360749 72080 0.550118
87.7413 0.000360317 81380 0.54946
91.0485 0.000525923 90070 0.801998
94.4801 0.000935237 101516 1.42618
98.0438 0.00127002 112736 1.9367
101.721 0.000712914 122371 1.08715
105.563 0.000477727 120908 0.728503
109.542 0.000470837 118888 0.717996
113.676 0.000366844 115424 0.559413
117.973 0.000307571 110068 0.469026
122.414 0.000352086 101516 0.536907
127.021 0.000468418 92536 0.714307
131.796 0.000720374 78532 1.09852
136.72 0.00132985 62872 2.02793
141.817 0.00110269 43009 1.68153
147.18 0.00101375 27262 1.54591
152.694 0.000512842 16264 0.782051
158.385 0.000687599 8614 1.04854
164.073 0.00173913 3046 2.65206
169.186 0.00456263 550 6.95771
174.125 0.0056763 1 8.65599
