# in Mpc/h Units 
# D1 = 0.159529 
# k P N P(z=0)
1.5708 0.220266 6 8.65503
2.22144 0.242916 12 9.54503
2.7207 0.319083 8 12.5379
3.14159 0.0655481 6 2.57561
3.51241 0.0552581 24 2.17129
3.84765 0.05332 24 2.09513
4.44288 0.0319476 12 1.25533
4.71239 2.46906 30 97.0179
4.96729 0.0790521 24 3.10623
5.20974 0.130822 24 5.14046
5.4414 0.357364 8 14.0421
5.66359 0.0289242 24 1.13654
5.87738 0.114393 48 4.49489
6.28319 0.0421382 6 1.65576
6.55703 0.0683671 84 2.68638
6.84694 0.0932711 24 3.66495
7.02481 0.03712 24 1.45858
7.25476 0.0376579 72 1.47971
7.6953 0.0530787 24 2.08565
7.96377 0.0296475 102 1.16495
8.1621 0.0195227 32 0.767114
8.51684 0.0240779 120 0.946104
8.88577 0.0361866 12 1.4219
9.15858 0.0275467 144 1.08241
9.48256 0.671415 54 26.3823
9.74593 0.0451445 96 1.77389
10.1275 0.0431255 168 1.69455
10.5564 0.0332789 144 1.30765
11.0536 0.0384173 146 1.50955
11.4241 0.0234994 240 0.923374
11.9234 0.0191698 192 0.753249
12.3255 0.0147204 168 0.578417
12.7651 0.0138615 270 0.544668
13.1907 0.0129234 228 0.507808
13.6659 0.0140913 344 0.553696
14.2646 0.0480149 342 1.88667
14.7875 0.0149022 456 0.585561
15.4187 0.0141799 396 0.557178
15.942 0.0128074 486 0.503246
16.5482 0.0103335 560 0.406038
17.1639 0.0084794 558 0.333186
17.8011 0.00705675 708 0.277284
18.4303 0.00693838 672 0.272633
19.1824 0.010151 998 0.398868
19.9469 0.00606406 924 0.238278
20.6808 0.00600557 1014 0.23598
21.3842 0.00559927 1064 0.220015
22.2186 0.00411314 1434 0.16162
23.0657 0.0043037 1440 0.169108
23.935 0.00456721 1662 0.179462
24.8633 0.00356192 1898 0.13996
25.7971 0.0036331 2040 0.142757
26.7938 0.0028672 2378 0.112662
27.7886 0.00277108 2430 0.108886
28.8178 0.00263171 2964 0.103409
29.9415 0.00248325 3278 0.0975755
31.0801 0.00247931 3618 0.0974209
32.231 0.00224626 3896 0.0882635
33.4697 0.00240521 4770 0.0945091
34.7575 0.00213329 4902 0.0838245
36.0407 0.00202448 5522 0.079549
37.3988 0.00192773 6402 0.0757473
38.8321 0.00173944 7118 0.0683486
40.2872 0.00182082 7634 0.0715466
41.8167 0.00153436 9090 0.0602904
43.399 0.00141551 9566 0.0556203
45.0279 0.00133313 11034 0.0523833
46.7308 0.00117984 12290 0.04636
48.5017 0.00105911 13706 0.0416162
50.3097 0.000969895 14970 0.0381106
52.197 0.000889749 17198 0.0349614
54.1738 0.000805 19016 0.0316313
56.2203 0.000752802 21458 0.0295802
58.3613 0.000683409 24186 0.0268535
60.5794 0.000653361 26624 0.0256729
62.8515 0.000628232 29594 0.0246855
65.2265 0.000596192 33536 0.0234265
67.6932 0.000575717 37166 0.022622
70.2489 0.000541387 41720 0.021273
72.8971 0.000529563 46280 0.0208084
75.6319 0.000505509 51536 0.0198632
78.4853 0.000492989 58466 0.0193713
81.4754 0.000480828 65564 0.0188934
84.5539 0.000469391 72080 0.018444
87.7413 0.000458066 81380 0.017999
91.0485 0.000460365 90070 0.0180894
94.4801 0.000466052 101516 0.0183128
98.0438 0.000482024 112736 0.0189404
101.721 0.000493589 122371 0.0193948
105.563 0.000495671 120908 0.0194767
109.542 0.000494043 118888 0.0194127
113.676 0.000501483 115424 0.019705
117.973 0.000514801 110068 0.0202283
122.414 0.000530015 101516 0.0208262
127.021 0.000563103 92536 0.0221263
131.796 0.000622773 78532 0.0244709
136.72 0.000674573 62872 0.0265063
141.817 0.000719356 43009 0.028266
147.18 0.000770847 27262 0.0302893
152.694 0.000851066 16264 0.0334414
158.385 0.000982972 8614 0.0386244
164.073 0.00118641 3046 0.0466183
169.186 0.00133745 550 0.0525533
174.125 0.00788814 1 0.309953
