# in Mpc/h Units 
# D1 = 0.0295304 
# k P N P(z=0)
1.5708 0.0090143 6 10.3369
2.22144 0.0107774 12 12.3588
2.7207 0.0130655 8 14.9826
3.14159 0.00212325 6 2.43479
3.51241 0.00237206 24 2.7201
3.84765 0.00167585 24 1.92174
4.44288 0.0012804 12 1.46827
4.71239 0.935518 30 1072.79
4.96729 0.000919023 24 1.05387
5.20974 0.00224184 24 2.57078
5.4414 0.00467024 8 5.3555
5.66359 0.000631539 24 0.724203
5.87738 0.00271873 48 3.11765
6.28319 0.0007557 6 0.866582
6.55703 0.00165736 84 1.90054
6.84694 0.00220445 24 2.5279
7.02481 0.000509501 24 0.584259
7.25476 0.00086914 72 0.996667
7.6953 0.000407089 24 0.46682
7.96377 0.000849485 102 0.974128
8.1621 0.000461575 32 0.529301
8.51684 0.000558151 120 0.640047
8.88577 0.000180138 12 0.206569
9.15858 0.000354287 144 0.406271
9.48256 0.398827 54 457.346
9.74593 0.00047938 96 0.549719
10.1275 0.00081683 168 0.936681
10.5564 0.00111015 144 1.27303
11.0536 0.00126373 146 1.44916
11.4241 0.000641747 240 0.735909
11.9234 0.000524479 192 0.601434
12.3255 0.000230985 168 0.264877
12.7651 0.000612324 270 0.702169
13.1907 0.000418522 228 0.47993
13.6659 0.000210444 344 0.241322
14.2646 0.0520481 342 59.685
14.7875 0.000419139 456 0.480638
15.4187 0.000664034 396 0.761466
15.942 0.000650678 486 0.74615
16.5482 0.000529851 560 0.607595
17.1639 0.000476085 558 0.54594
17.8011 0.000268249 708 0.307609
18.4303 0.00014184 672 0.162651
19.1824 0.0147742 998 16.9419
19.9469 0.000424797 924 0.487126
20.6808 0.000594709 1014 0.681969
21.3842 0.000228521 1064 0.262052
22.2186 0.000388174 1434 0.44513
23.0657 9.68079e-05 1440 0.111012
23.935 0.00715643 1662 8.20647
24.8633 0.000452188 1898 0.518536
25.7971 0.000269764 2040 0.309346
26.7938 0.000334571 2378 0.383662
27.7886 0.00371089 2430 4.25538
28.8178 0.00052776 2964 0.605197
29.9415 0.000291423 3278 0.334182
31.0801 0.000261619 3618 0.300006
32.231 0.000123268 3896 0.141355
33.4697 0.00152111 4770 1.7443
34.7575 0.000205262 4902 0.23538
36.0407 0.000179069 5522 0.205343
37.3988 0.000741739 6402 0.850572
38.8321 0.000168935 7118 0.193722
40.2872 0.000153461 7634 0.175978
41.8167 0.000371348 9090 0.425835
43.399 0.000116913 9566 0.134068
45.0279 0.000100245 11034 0.114953
46.7308 0.000180794 12290 0.207322
48.5017 9.68508e-05 13706 0.111061
50.3097 5.7406e-05 14970 0.065829
52.197 0.000101035 17198 0.11586
54.1738 6.1658e-05 19016 0.070705
56.2203 5.6425e-05 21458 0.0647041
58.3613 4.88032e-05 24186 0.055964
60.5794 4.46851e-05 26624 0.0512417
62.8515 5.59549e-05 29594 0.064165
65.2265 8.14379e-05 33536 0.0933871
67.6932 0.000143867 37166 0.164976
70.2489 0.000178266 41720 0.204422
72.8971 0.000238396 46280 0.273375
75.6319 0.000252398 51536 0.289432
78.4853 0.000250664 58466 0.287443
81.4754 0.000237802 65564 0.272695
84.5539 0.000233732 72080 0.268027
87.7413 0.000277436 81380 0.318143
91.0485 0.000421959 90070 0.483872
94.4801 0.000676377 101516 0.77562
98.0438 0.000784284 112736 0.89936
101.721 0.000421022 122371 0.482798
105.563 0.000251414 120908 0.288304
109.542 0.000243198 118888 0.278882
113.676 0.000213873 115424 0.245254
117.973 0.00022119 110068 0.253644
122.414 0.000275622 101516 0.316064
127.021 0.000393124 92536 0.450806
131.796 0.000582659 78532 0.668152
136.72 0.000957833 62872 1.09837
141.817 0.000667249 43009 0.765153
147.18 0.000566844 27262 0.650016
152.694 0.000431452 16264 0.494758
158.385 0.000649039 8614 0.74427
164.073 0.00143352 3046 1.64385
169.186 0.00331923 550 3.80625
174.125 2.36539e-05 1 0.0271246
