# in Mpc/h Units 
# D1 = 0.0735062 
# k P N P(z=0)
1.5708 0.0500093 6 9.25557
2.22144 0.0575732 12 10.6555
2.7207 0.0695343 8 12.8692
3.14159 0.0140901 6 2.60775
3.51241 0.0119434 24 2.21044
3.84765 0.00937936 24 1.7359
4.44288 0.00608629 12 1.12643
4.71239 1.72169 30 318.644
4.96729 0.0115596 24 2.13941
5.20974 0.0213049 24 3.94304
5.4414 0.0528174 8 9.77528
5.66359 0.00422122 24 0.78125
5.87738 0.0174047 48 3.2212
6.28319 0.00586346 6 1.08519
6.55703 0.0128242 84 2.37346
6.84694 0.0130111 24 2.40805
7.02481 0.00490448 24 0.907705
7.25476 0.00646352 72 1.19625
7.6953 0.00390467 24 0.722664
7.96377 0.00392081 102 0.725652
8.1621 0.00281445 32 0.52089
8.51684 0.00360248 120 0.666736
8.88577 0.00141566 12 0.262006
9.15858 0.00293702 144 0.543576
9.48256 0.377797 54 69.9215
9.74593 0.00608261 96 1.12575
10.1275 0.00500419 168 0.926159
10.5564 0.0037 144 0.684784
11.0536 0.00681865 146 1.26197
11.4241 0.00252415 240 0.467163
11.9234 0.00213988 192 0.396042
12.3255 0.00117788 168 0.217999
12.7651 0.0015276 270 0.282724
13.1907 0.00124357 228 0.230156
13.6659 0.00124819 344 0.231011
14.2646 0.0104476 342 1.93361
14.7875 0.00114886 456 0.212628
15.4187 0.00100818 396 0.18659
15.942 0.0011393 486 0.210858
16.5482 0.000695045 560 0.128637
17.1639 0.000606625 558 0.112272
17.8011 0.00056384 708 0.104354
18.4303 0.000487288 672 0.0901858
19.1824 0.000469952 998 0.0869774
19.9469 0.000390289 924 0.0722336
20.6808 0.000408463 1014 0.0755971
21.3842 0.000286988 1064 0.0531149
22.2186 0.000292923 1434 0.0542133
23.0657 0.000276273 1440 0.0511318
23.935 0.000300546 1662 0.0556241
24.8633 0.000233991 1898 0.0433064
25.7971 0.000243385 2040 0.045045
26.7938 0.000273822 2378 0.0506782
27.7886 0.000283233 2430 0.05242
28.8178 0.000320079 2964 0.0592393
29.9415 0.000270153 3278 0.0499991
31.0801 0.000291272 3618 0.0539077
32.231 0.00028453 3896 0.0526599
33.4697 0.000555744 4770 0.102855
34.7575 0.000389928 4902 0.0721668
36.0407 0.000388915 5522 0.0719792
37.3988 0.000443216 6402 0.0820291
38.8321 0.000496162 7118 0.0918282
40.2872 0.000425301 7634 0.0787133
41.8167 0.000355535 9090 0.0658013
43.399 0.000340053 9566 0.062936
45.0279 0.000291232 11034 0.0539003
46.7308 0.000252908 12290 0.0468075
48.5017 0.000237805 13706 0.0440121
50.3097 0.000232619 14970 0.0430524
52.197 0.000217144 17198 0.0401883
54.1738 0.000204723 19016 0.0378896
56.2203 0.000203139 21458 0.0375964
58.3613 0.000205919 24186 0.0381109
60.5794 0.000210363 26624 0.0389333
62.8515 0.00021613 29594 0.0400006
65.2265 0.000224198 33536 0.0414938
67.6932 0.000230516 37166 0.0426633
70.2489 0.000240164 41720 0.0444488
72.8971 0.000242348 46280 0.044853
75.6319 0.000252039 51536 0.0466466
78.4853 0.000256743 58466 0.0475173
81.4754 0.000261998 65564 0.0484897
84.5539 0.00025993 72080 0.048107
87.7413 0.000261901 81380 0.0484719
91.0485 0.000268445 90070 0.049683
94.4801 0.000283194 101516 0.0524126
98.0438 0.000291004 112736 0.053858
101.721 0.00029492 122371 0.0545829
105.563 0.000297725 120908 0.055102
109.542 0.000308383 118888 0.0570747
113.676 0.000323373 115424 0.0598488
117.973 0.000337526 110068 0.0624682
122.414 0.00035997 101516 0.0666221
127.021 0.000392668 92536 0.0726739
131.796 0.000431555 78532 0.0798708
136.72 0.000488601 62872 0.0904289
141.817 0.000524091 43009 0.0969971
147.18 0.000560452 27262 0.103727
152.694 0.000625749 16264 0.115812
158.385 0.000803747 8614 0.148755
164.073 0.000998188 3046 0.184742
169.186 0.00126161 550 0.233496
174.125 0.000451056 1 0.0834801
