# in Mpc/h Units 
# D1 = 0.0242765 
# k P N P(z=0)
1.5708 0.00627001 6 10.6388
2.22144 0.00754383 12 12.8003
2.7207 0.00931494 8 15.8054
3.14159 0.00143284 6 2.43122
3.51241 0.00171787 24 2.91485
3.84765 0.00121382 24 2.05959
4.44288 0.000951047 12 1.61372
4.71239 0.642745 30 1090.6
4.96729 0.000577745 24 0.980308
5.20974 0.00138644 24 2.3525
5.4414 0.00235544 8 3.99668
5.66359 0.000475273 24 0.806435
5.87738 0.00162586 48 2.75873
6.28319 0.000639772 6 1.08556
6.55703 0.000963764 84 1.6353
6.84694 0.00132155 24 2.24238
7.02481 0.000355191 24 0.602683
7.25476 0.000522367 72 0.886344
7.6953 0.000322526 24 0.547257
7.96377 0.000551475 102 0.935733
8.1621 0.000278374 32 0.472341
8.51684 0.000329745 120 0.559507
8.88577 0.000167299 12 0.28387
9.15858 0.000254736 144 0.432232
9.48256 0.235518 54 399.624
9.74593 0.000272745 96 0.462789
10.1275 0.000431764 168 0.732611
10.5564 0.000634802 144 1.07712
11.0536 0.000595623 146 1.01064
11.4241 0.000351024 240 0.595611
11.9234 0.000264945 192 0.449554
12.3255 0.000203497 168 0.34529
12.7651 0.000319174 270 0.541569
13.1907 0.000199164 228 0.337939
13.6659 0.000165007 344 0.279981
14.2646 0.0289635 342 49.1449
14.7875 0.000204985 456 0.347816
15.4187 0.00038223 396 0.648562
15.942 0.000296449 486 0.50301
16.5482 0.000249514 560 0.423371
17.1639 0.000266248 558 0.451765
17.8011 0.000129893 708 0.2204
18.4303 0.000113498 672 0.192582
19.1824 0.00824344 998 13.9873
19.9469 0.000260236 924 0.441564
20.6808 0.000268183 1014 0.455048
21.3842 0.000128866 1064 0.218658
22.2186 0.000191982 1434 0.325753
23.0657 8.17415e-05 1440 0.138698
23.935 0.0042379 1662 7.19081
24.8633 0.000252498 1898 0.428435
25.7971 0.000130275 2040 0.221049
26.7938 0.00018161 2378 0.308153
27.7886 0.00248544 2430 4.21725
28.8178 0.000406926 2964 0.690465
29.9415 0.000150714 3278 0.255729
31.0801 0.000142958 3618 0.242569
32.231 8.79328e-05 3896 0.149203
33.4697 0.00118256 4770 2.00654
34.7575 0.000117462 4902 0.199308
36.0407 0.000123888 5522 0.21021
37.3988 0.000722903 6402 1.22661
38.8321 0.000137144 7118 0.232703
40.2872 0.000111263 7634 0.18879
41.8167 0.000465469 9090 0.7898
43.399 0.000115257 9566 0.195566
45.0279 8.76866e-05 11034 0.148785
46.7308 0.000307449 12290 0.521675
48.5017 0.000109289 13706 0.18544
50.3097 7.78436e-05 14970 0.132084
52.197 0.000221832 17198 0.3764
54.1738 8.25431e-05 19016 0.140058
56.2203 0.000157334 21458 0.266963
58.3613 7.62371e-05 24186 0.129358
60.5794 0.000126473 26624 0.214597
62.8515 7.69654e-05 29594 0.130594
65.2265 0.000102032 33536 0.173127
67.6932 8.42925e-05 37166 0.143026
70.2489 0.000144602 41720 0.245358
72.8971 0.000240175 46280 0.407526
75.6319 0.000411772 51536 0.698688
78.4853 0.000410087 58466 0.695829
81.4754 0.000337408 65564 0.572509
84.5539 0.000309559 72080 0.525255
87.7413 0.000342232 81380 0.580693
91.0485 0.000467565 90070 0.793356
94.4801 0.000859875 101516 1.45902
98.0438 0.00109793 112736 1.86294
101.721 0.000653536 122371 1.10891
105.563 0.000392334 120908 0.665706
109.542 0.00040631 118888 0.68942
113.676 0.000319832 115424 0.542685
117.973 0.00027713 110068 0.470229
122.414 0.000321855 101516 0.546118
127.021 0.000441136 92536 0.748512
131.796 0.00069758 78532 1.18364
136.72 0.00145032 62872 2.46088
141.817 0.00101866 43009 1.72844
147.18 0.0010187 27262 1.72851
152.694 0.00044906 16264 0.761958
158.385 0.000645183 8614 1.09474
164.073 0.0018018 3046 3.05727
169.186 0.00475131 550 8.06195
174.125 0.00900474 1 15.2791
