# in Mpc/h Units 
# D1 = 0.189775 
# k P N P(z=0)
1.5708 0.304254 6 8.44804
2.22144 0.330767 12 9.18421
2.7207 0.437978 8 12.1611
3.14159 0.0874862 6 2.42918
3.51241 0.0773692 24 2.14827
3.84765 0.0780413 24 2.16693
4.44288 0.0465881 12 1.29359
4.71239 2.58158 30 71.6812
4.96729 0.112859 24 3.13368
5.20974 0.181986 24 5.05309
5.4414 0.512985 8 14.2438
5.66359 0.0433263 24 1.20302
5.87738 0.168111 48 4.66786
6.28319 0.0664808 6 1.84594
6.55703 0.096903 84 2.69065
6.84694 0.143988 24 3.99804
7.02481 0.0570623 24 1.58442
7.25476 0.0540702 72 1.50134
7.6953 0.0856481 24 2.37814
7.96377 0.0468272 102 1.30023
8.1621 0.0335462 32 0.931459
8.51684 0.0381008 120 1.05792
8.88577 0.064254 12 1.78411
9.15858 0.0431405 144 1.19786
9.48256 0.723685 54 20.0941
9.74593 0.0652071 96 1.81057
10.1275 0.0666534 168 1.85073
10.5564 0.053518 144 1.486
11.0536 0.0549054 146 1.52453
11.4241 0.0397373 240 1.10336
11.9234 0.0323261 192 0.897581
12.3255 0.0257483 168 0.714939
12.7651 0.0232115 270 0.644502
13.1907 0.0237932 228 0.660654
13.6659 0.0230663 344 0.64047
14.2646 0.0593815 342 1.64881
14.7875 0.0246006 456 0.683073
15.4187 0.0252218 396 0.700318
15.942 0.0207086 486 0.575005
16.5482 0.0190555 560 0.529104
17.1639 0.0153499 558 0.426211
17.8011 0.0130938 708 0.363568
18.4303 0.0129633 672 0.359944
19.1824 0.0158524 998 0.440164
19.9469 0.0116062 924 0.322262
20.6808 0.0104833 1014 0.291085
21.3842 0.0106799 1064 0.296543
22.2186 0.00774868 1434 0.215153
23.0657 0.00825406 1440 0.229186
23.935 0.00777644 1662 0.215924
24.8633 0.00634975 1898 0.17631
25.7971 0.00689601 2040 0.191478
26.7938 0.00580754 2378 0.161255
27.7886 0.00529696 2430 0.147078
28.8178 0.00445222 2964 0.123622
29.9415 0.00443735 3278 0.123209
31.0801 0.00459377 3618 0.127553
32.231 0.00390028 3896 0.108297
33.4697 0.00363304 4770 0.100877
34.7575 0.0032511 4902 0.0902716
36.0407 0.00327213 5522 0.0908554
37.3988 0.00297576 6402 0.0826263
38.8321 0.00262042 7118 0.0727596
40.2872 0.0025923 7634 0.0719791
41.8167 0.00218468 9090 0.0606609
43.399 0.00209575 9566 0.0581915
45.0279 0.00197726 11034 0.0549014
46.7308 0.00179874 12290 0.0499446
48.5017 0.00162731 13706 0.0451846
50.3097 0.0015202 14970 0.0422106
52.197 0.00137668 17198 0.0382256
54.1738 0.00128465 19016 0.0356702
56.2203 0.0012107 21458 0.0336169
58.3613 0.0011315 24186 0.0314177
60.5794 0.0010668 26624 0.0296211
62.8515 0.00101205 29594 0.028101
65.2265 0.000946493 33536 0.0262807
67.6932 0.000888203 37166 0.0246622
70.2489 0.000856487 41720 0.0237816
72.8971 0.000805003 46280 0.0223521
75.6319 0.000774709 51536 0.0215109
78.4853 0.000743369 58466 0.0206407
81.4754 0.000723341 65564 0.0200846
84.5539 0.00069069 72080 0.019178
87.7413 0.000686071 81380 0.0190497
91.0485 0.000672916 90070 0.0186845
94.4801 0.000667697 101516 0.0185396
98.0438 0.000676556 112736 0.0187856
101.721 0.000686912 122371 0.0190731
105.563 0.000660836 120908 0.0183491
109.542 0.000661591 118888 0.01837
113.676 0.000658547 115424 0.0182855
117.973 0.000659149 110068 0.0183022
122.414 0.000666912 101516 0.0185178
127.021 0.000690841 92536 0.0191822
131.796 0.000718851 78532 0.0199599
136.72 0.000770526 62872 0.0213948
141.817 0.000802506 43009 0.0222827
147.18 0.000846294 27262 0.0234986
152.694 0.000919123 16264 0.0255208
158.385 0.00101376 8614 0.0281484
164.073 0.00124102 3046 0.0344587
169.186 0.0016145 550 0.044829
174.125 0.00140785 1 0.0390909
