# in Mpc/h Units 
# D1 = 0.167415 
# k P N P(z=0)
1.5708 0.241124 6 8.60304
2.22144 0.264967 12 9.45372
2.7207 0.348948 8 12.4501
3.14159 0.0710822 6 2.53613
3.51241 0.0606547 24 2.16409
3.84765 0.0593587 24 2.11785
4.44288 0.0354713 12 1.26558
4.71239 2.50466 30 89.3632
4.96729 0.0872642 24 3.11348
5.20974 0.143564 24 5.12219
5.4414 0.395555 8 14.1129
5.66359 0.0324047 24 1.15616
5.87738 0.127399 48 4.54544
6.28319 0.0476053 6 1.6985
6.55703 0.0750751 84 2.67859
6.84694 0.105249 24 3.75515
7.02481 0.0417405 24 1.48925
7.25476 0.0415081 72 1.48096
7.6953 0.0606975 24 2.16561
7.96377 0.0335407 102 1.19669
8.1621 0.0223469 32 0.797312
8.51684 0.0272523 120 0.972332
8.88577 0.0425584 12 1.51843
9.15858 0.0310193 144 1.10673
9.48256 0.688848 54 24.5773
9.74593 0.0497824 96 1.77618
10.1275 0.048659 168 1.7361
10.5564 0.0379859 144 1.35529
11.0536 0.0422801 146 1.5085
11.4241 0.0270392 240 0.964728
11.9234 0.02205 192 0.786719
12.3255 0.0171334 168 0.611301
12.7651 0.0158707 270 0.566248
13.1907 0.0151914 228 0.542011
13.6659 0.0160691 344 0.573325
14.2646 0.051191 342 1.82644
14.7875 0.0170971 456 0.610006
15.4187 0.0167192 396 0.596522
15.942 0.0146252 486 0.521809
16.5482 0.01224 560 0.436709
17.1639 0.0100302 558 0.357866
17.8011 0.00836134 708 0.298323
18.4303 0.00820906 672 0.29289
19.1824 0.0114981 998 0.41024
19.9469 0.00728353 924 0.259868
20.6808 0.00696846 1014 0.248627
21.3842 0.00671014 1064 0.23941
22.2186 0.00491088 1434 0.175215
23.0657 0.00512944 1440 0.183012
23.935 0.00527525 1662 0.188215
24.8633 0.00416713 1898 0.148678
25.7971 0.00437201 2040 0.155988
26.7938 0.00346842 2378 0.123749
27.7886 0.00329244 2430 0.11747
28.8178 0.00299253 2964 0.10677
29.9415 0.00284136 3278 0.101376
31.0801 0.00291316 3618 0.103938
32.231 0.00255248 3896 0.0910696
33.4697 0.00262489 4770 0.093653
34.7575 0.00232609 4902 0.0829921
36.0407 0.00227191 5522 0.081059
37.3988 0.00211392 6402 0.0754223
38.8321 0.0018726 7118 0.0668121
40.2872 0.00197241 7634 0.0703732
41.8167 0.00166762 9090 0.0594987
43.399 0.00153612 9566 0.0548068
45.0279 0.00145804 11034 0.052021
46.7308 0.00129065 12290 0.0460488
48.5017 0.00115498 13706 0.0412083
50.3097 0.0010653 14970 0.0380087
52.197 0.000983585 17198 0.0350932
54.1738 0.000890171 19016 0.0317603
56.2203 0.000827004 21458 0.0295065
58.3613 0.000759411 24186 0.0270949
60.5794 0.00072152 26624 0.025743
62.8515 0.000683939 29594 0.0244022
65.2265 0.000651778 33536 0.0232547
67.6932 0.000633638 37166 0.0226075
70.2489 0.000597506 41720 0.0213183
72.8971 0.000573618 46280 0.020466
75.6319 0.000547287 51536 0.0195266
78.4853 0.00052509 58466 0.0187346
81.4754 0.000511188 65564 0.0182386
84.5539 0.000506706 72080 0.0180787
87.7413 0.000491748 81380 0.017545
91.0485 0.000494001 90070 0.0176254
94.4801 0.000495918 101516 0.0176938
98.0438 0.000507104 112736 0.0180929
101.721 0.000518725 122371 0.0185075
105.563 0.000519595 120908 0.0185386
109.542 0.000523188 118888 0.0186667
113.676 0.000523999 115424 0.0186957
117.973 0.000532784 110068 0.0190091
122.414 0.00054914 101516 0.0195927
127.021 0.000577888 92536 0.0206184
131.796 0.000632555 78532 0.0225688
136.72 0.00068231 62872 0.024344
141.817 0.000723477 43009 0.0258128
147.18 0.000740677 27262 0.0264265
152.694 0.000806047 16264 0.0287588
158.385 0.000936972 8614 0.0334301
164.073 0.00117452 3046 0.0419056
169.186 0.00144996 550 0.0517329
174.125 0.00206354 1 0.0736247
