# in Mpc/h Units 
# D1 = 0.03406 
# k P N P(z=0)
1.5708 0.0117395 6 10.1195
2.22144 0.0139744 12 12.046
2.7207 0.0167939 8 14.4765
3.14159 0.00283985 6 2.44797
3.51241 0.00300617 24 2.59134
3.84765 0.00213572 24 1.841
4.44288 0.00158595 12 1.3671
4.71239 1.11499 30 961.13
4.96729 0.00130717 24 1.12679
5.20974 0.00314922 24 2.71465
5.4414 0.00725612 8 6.25482
5.66359 0.000801418 24 0.690826
5.87738 0.0036746 48 3.16752
6.28319 0.000920744 6 0.793686
6.55703 0.00234909 84 2.02493
6.84694 0.00298497 24 2.57306
7.02481 0.00069648 24 0.600369
7.25476 0.00122002 72 1.05166
7.6953 0.00048865 24 0.421218
7.96377 0.00108069 102 0.931556
8.1621 0.000636798 32 0.548923
8.51684 0.000785294 120 0.676927
8.88577 0.000161601 12 0.139301
9.15858 0.000435135 144 0.375088
9.48256 0.462231 54 398.445
9.74593 0.000704332 96 0.607137
10.1275 0.00113494 168 0.978328
10.5564 0.0013878 144 1.19629
11.0536 0.00184101 146 1.58696
11.4241 0.000832716 240 0.717805
11.9234 0.000733433 192 0.632223
12.3255 0.000233128 168 0.200958
12.7651 0.000766075 270 0.66036
13.1907 0.000572946 228 0.493883
13.6659 0.000221459 344 0.190899
14.2646 0.0528065 342 45.5194
14.7875 0.000532288 456 0.458835
15.4187 0.000718679 396 0.619505
15.942 0.00081216 486 0.700086
16.5482 0.000655194 560 0.564781
17.1639 0.000480414 558 0.414119
17.8011 0.000311744 708 0.268725
18.4303 0.000127046 672 0.109515
19.1824 0.0118848 998 10.2448
19.9469 0.0003556 924 0.306529
20.6808 0.000597847 1014 0.515347
21.3842 0.000237492 1064 0.204719
22.2186 0.000325808 1434 0.280848
23.0657 7.772e-05 1440 0.0669951
23.935 0.00403142 1662 3.47511
24.8633 0.000307664 1898 0.265208
25.7971 0.000228048 2040 0.196579
26.7938 0.000238006 2378 0.205162
27.7886 0.00122301 2430 1.05424
28.8178 0.00041814 2964 0.360439
29.9415 0.000184274 3278 0.158845
31.0801 0.000182056 3618 0.156933
32.231 8.3116e-05 3896 0.0716464
33.4697 0.000261453 4770 0.225374
34.7575 8.42725e-05 4902 0.0726433
36.0407 6.03274e-05 5522 0.0520025
37.3988 6.51909e-05 6402 0.0561949
38.8321 4.94938e-05 7118 0.0426639
40.2872 5.19905e-05 7634 0.0448161
41.8167 4.25193e-05 9090 0.0366518
43.399 4.44431e-05 9566 0.0383102
45.0279 3.72209e-05 11034 0.0320846
46.7308 5.6032e-05 12290 0.0482999
48.5017 4.88356e-05 13706 0.0420966
50.3097 4.23478e-05 14970 0.036504
52.197 7.01034e-05 17198 0.0604295
54.1738 4.85466e-05 19016 0.0418474
56.2203 6.49326e-05 21458 0.0559722
58.3613 6.29818e-05 24186 0.0542906
60.5794 8.28292e-05 26624 0.0713992
62.8515 0.000114589 29594 0.0987759
65.2265 0.00015121 33536 0.130344
67.6932 0.000119263 37166 0.102805
70.2489 0.000140378 41720 0.121006
72.8971 0.000184097 46280 0.158692
75.6319 0.000193508 51536 0.166805
78.4853 0.000201018 58466 0.173278
81.4754 0.000192722 65564 0.166128
84.5539 0.000203141 72080 0.175108
87.7413 0.00024101 81380 0.207752
91.0485 0.000325768 90070 0.280814
94.4801 0.00045094 101516 0.388712
98.0438 0.000471897 112736 0.406777
101.721 0.000306195 122371 0.263942
105.563 0.000237889 120908 0.205061
109.542 0.00023244 118888 0.200364
113.676 0.000227738 115424 0.196312
117.973 0.00023575 110068 0.203217
122.414 0.000280088 101516 0.241437
127.021 0.000368918 92536 0.318009
131.796 0.000495336 78532 0.426982
136.72 0.000728648 62872 0.628098
141.817 0.000546651 43009 0.471216
147.18 0.000527728 27262 0.454904
152.694 0.000489086 16264 0.421594
158.385 0.000731658 8614 0.630693
164.073 0.00134253 3046 1.15727
169.186 0.0026135 550 2.25285
174.125 0.00030366 1 0.261756
