# in Mpc/h Units 
# D1 = 0.233509 
# k P N P(z=0)
1.5708 0.443547 6 8.13455
2.22144 0.472464 12 8.66488
2.7207 0.623713 8 11.4388
3.14159 0.116449 6 2.13564
3.51241 0.116077 24 2.12883
3.84765 0.122085 24 2.239
4.44288 0.075267 12 1.38038
4.71239 2.67103 30 48.986
4.96729 0.174197 24 3.19474
5.20974 0.272159 24 4.99134
5.4414 0.785254 8 14.4014
5.66359 0.0707786 24 1.29806
5.87738 0.262057 48 4.80607
6.28319 0.120459 6 2.2092
6.55703 0.152683 84 2.80016
6.84694 0.241049 24 4.42078
7.02481 0.097991 24 1.79713
7.25476 0.087701 72 1.60842
7.6953 0.149093 24 2.73434
7.96377 0.0835427 102 1.53215
8.1621 0.0695699 32 1.2759
8.51684 0.0687511 120 1.26088
8.88577 0.115714 12 2.12217
9.15858 0.0774413 144 1.42026
9.48256 0.745784 54 13.6775
9.74593 0.107918 96 1.97919
10.1275 0.110834 168 2.03268
10.5564 0.0936051 144 1.7167
11.0536 0.0899482 146 1.64963
11.4241 0.0760241 240 1.39426
11.9234 0.0634927 192 1.16444
12.3255 0.0530895 168 0.973649
12.7651 0.0462924 270 0.848991
13.1907 0.0521407 228 0.956248
13.6659 0.0458237 344 0.840396
14.2646 0.0782943 342 1.4359
14.7875 0.0481227 456 0.882559
15.4187 0.0480473 396 0.881176
15.942 0.0392488 486 0.719814
16.5482 0.0411743 560 0.755127
17.1639 0.0321133 558 0.58895
17.8011 0.0288391 708 0.528902
18.4303 0.0295519 672 0.541974
19.1824 0.0302021 998 0.553899
19.9469 0.0261872 924 0.480267
20.6808 0.0231002 1014 0.423652
21.3842 0.0244153 1064 0.447771
22.2186 0.0187553 1434 0.343968
23.0657 0.0195479 1440 0.358505
23.935 0.0174278 1662 0.319621
24.8633 0.0150453 1898 0.275928
25.7971 0.015562 2040 0.285403
26.7938 0.0144764 2378 0.265494
27.7886 0.0132539 2430 0.243073
28.8178 0.0117791 2964 0.216027
29.9415 0.0108971 3278 0.19985
31.0801 0.0115147 3618 0.211176
32.231 0.00966935 3896 0.177334
33.4697 0.00861815 4770 0.158055
34.7575 0.00768741 4902 0.140985
36.0407 0.00779533 5522 0.142965
37.3988 0.00671775 6402 0.123202
38.8321 0.00639041 7118 0.117199
40.2872 0.00605472 7634 0.111042
41.8167 0.00549695 9090 0.100813
43.399 0.00502472 9566 0.0921522
45.0279 0.00456842 11034 0.0837838
46.7308 0.00409922 12290 0.0751787
48.5017 0.00378494 13706 0.0694149
50.3097 0.00348345 14970 0.0638857
52.197 0.00324491 17198 0.059511
54.1738 0.00288438 19016 0.0528989
56.2203 0.00260398 21458 0.0477564
58.3613 0.00242269 24186 0.0444315
60.5794 0.0022449 26624 0.041171
62.8515 0.00202786 29594 0.0371905
65.2265 0.00188137 33536 0.034504
67.6932 0.00175281 37166 0.0321461
70.2489 0.00163655 41720 0.0300139
72.8971 0.00154839 46280 0.0283971
75.6319 0.00146768 51536 0.026917
78.4853 0.00135542 58466 0.0248582
81.4754 0.00128202 65564 0.023512
84.5539 0.00121146 72080 0.0222179
87.7413 0.0011587 81380 0.0212503
91.0485 0.00110356 90070 0.0202391
94.4801 0.00106248 101516 0.0194857
98.0438 0.00104293 112736 0.0191271
101.721 0.00103105 122371 0.0189092
105.563 0.00100002 120908 0.0183401
109.542 0.000972397 118888 0.0178335
113.676 0.000943147 115424 0.0172971
117.973 0.000938059 110068 0.0172038
122.414 0.000950883 101516 0.017439
127.021 0.000956283 92536 0.017538
131.796 0.000990706 78532 0.0181693
136.72 0.00103098 62872 0.0189079
141.817 0.00109154 43009 0.0200187
147.18 0.00117126 27262 0.0214807
152.694 0.00125319 16264 0.0229831
158.385 0.00151929 8614 0.0278634
164.073 0.00189989 3046 0.0348435
169.186 0.00284684 550 0.0522103
174.125 0.0122248 1 0.2242
