# in Mpc/h Units 
# D1 = 0.0803971 
# k P N P(z=0)
1.5708 0.0593773 6 9.18628
2.22144 0.0680297 12 10.5249
2.7207 0.0827532 8 12.8028
3.14159 0.0169669 6 2.62496
3.51241 0.0142044 24 2.19756
3.84765 0.0113881 24 1.76186
4.44288 0.00730159 12 1.12963
4.71239 1.79589 30 277.842
4.96729 0.014906 24 2.30612
5.20974 0.0267871 24 4.14424
5.4414 0.0663578 8 10.2662
5.66359 0.00524188 24 0.810973
5.87738 0.0215582 48 3.33528
6.28319 0.00745167 6 1.15285
6.55703 0.0157153 84 2.43132
6.84694 0.015997 24 2.47491
7.02481 0.00627118 24 0.970216
7.25476 0.00798083 72 1.23472
7.6953 0.00531951 24 0.822983
7.96377 0.00486241 102 0.752265
8.1621 0.00346676 32 0.536343
8.51684 0.00440393 120 0.681333
8.88577 0.00216853 12 0.335493
9.15858 0.00390729 144 0.604498
9.48256 0.388381 54 60.0865
9.74593 0.00795425 96 1.2306
10.1275 0.00639322 168 0.989096
10.5564 0.00460202 144 0.71198
11.0536 0.00829986 146 1.28407
11.4241 0.00319718 240 0.494637
11.9234 0.00266609 192 0.412471
12.3255 0.0015714 168 0.243112
12.7651 0.00193565 270 0.299466
13.1907 0.00156315 228 0.241835
13.6659 0.00169376 344 0.262043
14.2646 0.0113361 342 1.75381
14.7875 0.00150601 456 0.232996
15.4187 0.00130789 396 0.202344
15.942 0.00145176 486 0.224602
16.5482 0.000895513 560 0.138545
17.1639 0.000808906 558 0.125146
17.8011 0.00074072 708 0.114597
18.4303 0.000666999 672 0.103192
19.1824 0.000650429 998 0.100628
19.9469 0.000498946 924 0.077192
20.6808 0.000541717 1014 0.0838092
21.3842 0.000390618 1064 0.0604326
22.2186 0.000361174 1434 0.0558773
23.0657 0.000371902 1440 0.0575371
23.935 0.000330823 1662 0.0511816
24.8633 0.000305075 1898 0.0471982
25.7971 0.000309262 2040 0.047846
26.7938 0.000335074 2378 0.0518394
27.7886 0.000424633 2430 0.0656951
28.8178 0.000437787 2964 0.0677301
29.9415 0.000377352 3278 0.0583802
31.0801 0.00038657 3618 0.0598064
32.231 0.000389013 3896 0.0601843
33.4697 0.000734609 4770 0.113652
34.7575 0.000532437 4902 0.0823735
36.0407 0.000496455 5522 0.0768067
37.3988 0.000519289 6402 0.0803393
38.8321 0.000603282 7118 0.093334
40.2872 0.000509095 7634 0.0787623
41.8167 0.000418122 9090 0.0646877
43.399 0.000385894 9566 0.0597018
45.0279 0.000337625 11034 0.0522341
46.7308 0.000298061 12290 0.0461131
48.5017 0.00027826 13706 0.0430496
50.3097 0.000272025 14970 0.0420851
52.197 0.000245558 17198 0.0379904
54.1738 0.000242684 19016 0.0375457
56.2203 0.000235528 21458 0.0364386
58.3613 0.000236639 24186 0.0366105
60.5794 0.000238075 26624 0.0368327
62.8515 0.00023971 29594 0.0370856
65.2265 0.000243133 33536 0.0376152
67.6932 0.000251833 37166 0.0389611
70.2489 0.000258298 41720 0.0399614
72.8971 0.000259203 46280 0.0401013
75.6319 0.000266145 51536 0.0411753
78.4853 0.000266101 58466 0.0411686
81.4754 0.000270294 65564 0.0418173
84.5539 0.000273467 72080 0.0423081
87.7413 0.000275163 81380 0.0425706
91.0485 0.000283021 90070 0.0437862
94.4801 0.000289665 101516 0.0448141
98.0438 0.00030354 112736 0.0469608
101.721 0.000309692 122371 0.0479125
105.563 0.00031493 120908 0.0487229
109.542 0.000322902 118888 0.0499563
113.676 0.000337326 115424 0.0521879
117.973 0.000350996 110068 0.0543027
122.414 0.000371517 101516 0.0574775
127.021 0.000405762 92536 0.0627756
131.796 0.000448337 78532 0.0693623
136.72 0.000494412 62872 0.0764906
141.817 0.000527164 43009 0.0815576
147.18 0.000575301 27262 0.089005
152.694 0.000660878 16264 0.102245
158.385 0.000830803 8614 0.128534
164.073 0.0010356 3046 0.160218
169.186 0.00141575 550 0.219032
174.125 0.00629088 1 0.973264
