# in Mpc/h Units 
# D1 = 0.204264 
# k P N P(z=0)
1.5708 0.34814 6 8.3439
2.22144 0.376006 12 9.01175
2.7207 0.497961 8 11.9347
3.14159 0.0979008 6 2.34639
3.51241 0.0894261 24 2.14328
3.84765 0.0914167 24 2.19099
4.44288 0.0549553 12 1.31712
4.71239 2.61794 30 62.7442
4.96729 0.131397 24 3.14921
5.20974 0.209621 24 5.024
5.4414 0.596269 8 14.2908
5.66359 0.0515454 24 1.23539
5.87738 0.197314 48 4.72903
6.28319 0.0815204 6 1.9538
6.55703 0.113279 84 2.71496
6.84694 0.173083 24 4.1483
7.02481 0.0691 24 1.65612
7.25476 0.063666 72 1.52589
7.6953 0.104538 24 2.50547
7.96377 0.0573259 102 1.37393
8.1621 0.0432897 32 1.03753
8.51684 0.046849 120 1.12283
8.88577 0.0806893 12 1.93388
9.15858 0.052914 144 1.26819
9.48256 0.736622 54 17.6547
9.74593 0.0774238 96 1.85562
10.1275 0.0800793 168 1.91927
10.5564 0.0653259 144 1.56567
11.0536 0.0648386 146 1.55399
11.4241 0.0500331 240 1.19915
11.9234 0.0408357 192 0.978711
12.3255 0.0329637 168 0.790042
12.7651 0.0294087 270 0.70484
13.1907 0.0314162 228 0.752954
13.6659 0.0289828 344 0.694632
14.2646 0.0647383 342 1.55159
14.7875 0.0307559 456 0.737128
15.4187 0.0318338 396 0.762961
15.942 0.0256351 486 0.614398
16.5482 0.0248306 560 0.595117
17.1639 0.01974 558 0.473108
17.8011 0.0172546 708 0.413541
18.4303 0.0171534 672 0.411115
19.1824 0.0194514 998 0.466192
19.9469 0.0152292 924 0.364999
20.6808 0.0135374 1014 0.324452
21.3842 0.0140215 1064 0.336054
22.2186 0.010161 1434 0.243529
23.0657 0.0109507 1440 0.262456
23.935 0.00998067 1662 0.239207
24.8633 0.00832684 1898 0.19957
25.7971 0.00889801 2040 0.213259
26.7938 0.00777133 2378 0.186256
27.7886 0.00703309 2430 0.168562
28.8178 0.00587002 2964 0.140687
29.9415 0.00584556 3278 0.140101
31.0801 0.00605905 3618 0.145218
32.231 0.00511317 3896 0.122548
33.4697 0.00468047 4770 0.112177
34.7575 0.00418495 4902 0.100301
36.0407 0.00425985 5522 0.102096
37.3988 0.00381912 6402 0.0915331
38.8321 0.00351311 7118 0.0841988
40.2872 0.00332267 7634 0.0796347
41.8167 0.00282351 9090 0.0676712
43.399 0.00264896 9566 0.0634877
45.0279 0.00248065 11034 0.0594539
46.7308 0.00229541 12290 0.0550141
48.5017 0.00210041 13706 0.0503405
50.3097 0.00190681 14970 0.0457005
52.197 0.00175513 17198 0.0420653
54.1738 0.0015848 19016 0.037983
56.2203 0.0014849 21458 0.0355886
58.3613 0.00140011 24186 0.0335565
60.5794 0.0013009 26624 0.0311786
62.8515 0.00122856 29594 0.029445
65.2265 0.00115065 33536 0.0275776
67.6932 0.00107158 37166 0.0256827
70.2489 0.00102443 41720 0.0245526
72.8971 0.000946053 46280 0.0226741
75.6319 0.0008942 51536 0.0214313
78.4853 0.000857572 58466 0.0205535
81.4754 0.000827389 65564 0.0198301
84.5539 0.000785147 72080 0.0188177
87.7413 0.000767441 81380 0.0183933
91.0485 0.000750577 90070 0.0179891
94.4801 0.000732893 101516 0.0175653
98.0438 0.000734037 112736 0.0175927
101.721 0.000729642 122371 0.0174874
105.563 0.000714916 120908 0.0171344
109.542 0.000710671 118888 0.0170327
113.676 0.000704304 115424 0.0168801
117.973 0.000696568 110068 0.0166947
122.414 0.000712274 101516 0.0170711
127.021 0.000740651 92536 0.0177512
131.796 0.000776171 78532 0.0186025
136.72 0.000851929 62872 0.0204182
141.817 0.000889106 43009 0.0213092
147.18 0.000887068 27262 0.0212604
152.694 0.000974677 16264 0.0233601
158.385 0.0011679 8614 0.0279911
164.073 0.00135489 3046 0.0324727
169.186 0.00145275 550 0.0348182
174.125 0.000668283 1 0.0160168
