# in Mpc/h Units 
# D1 = 0.113026 
# k P N P(z=0)
1.5708 0.114374 6 8.95298
2.22144 0.128586 12 10.0655
2.7207 0.162621 8 12.7297
3.14159 0.0339017 6 2.65377
3.51241 0.0279233 24 2.18579
3.84765 0.0245661 24 1.92299
4.44288 0.0151773 12 1.18805
4.71239 2.13239 30 166.92
4.96729 0.0367763 24 2.87879
5.20974 0.0623266 24 4.87882
5.4414 0.158775 8 12.4286
5.66359 0.012214 24 0.956088
5.87738 0.0503923 48 3.94463
6.28319 0.0181866 6 1.42362
6.55703 0.0337894 84 2.64498
6.84694 0.0378788 24 2.96509
7.02481 0.0156918 24 1.22833
7.25476 0.0180656 72 1.41414
7.6953 0.0176434 24 1.38109
7.96377 0.0120226 102 0.941108
8.1621 0.00810715 32 0.634614
8.51684 0.0101714 120 0.796196
8.88577 0.00975577 12 0.763665
9.15858 0.0111895 144 0.875899
9.48256 0.506079 54 39.615
9.74593 0.0208106 96 1.62901
10.1275 0.0172701 168 1.35188
10.5564 0.0122764 144 0.960972
11.0536 0.0185745 146 1.45398
11.4241 0.00871123 240 0.681901
11.9234 0.00715382 192 0.559988
12.3255 0.00497169 168 0.389175
12.7651 0.0052437 270 0.410468
13.1907 0.0043543 228 0.340847
13.6659 0.00527926 344 0.413251
14.2646 0.0243348 342 1.90489
14.7875 0.00497981 456 0.389811
15.4187 0.00424339 396 0.332165
15.942 0.00437969 486 0.342835
16.5482 0.00294109 560 0.230224
17.1639 0.0025289 558 0.197958
17.8011 0.00222719 708 0.17434
18.4303 0.0021846 672 0.171007
19.1824 0.00317859 998 0.248815
19.9469 0.00166865 924 0.130619
20.6808 0.00189514 1014 0.148349
21.3842 0.00148101 1064 0.115931
22.2186 0.00113001 1434 0.0884549
23.0657 0.00122849 1440 0.0961637
23.935 0.00141202 1662 0.11053
24.8633 0.00108534 1898 0.0849589
25.7971 0.0010555 2040 0.0826229
26.7938 0.000958199 2378 0.0750061
27.7886 0.00115048 2430 0.0900579
28.8178 0.00123613 2964 0.0967622
29.9415 0.00111389 3278 0.0871934
31.0801 0.000965874 3618 0.075607
32.231 0.00106439 3896 0.0833184
33.4697 0.00136363 4770 0.106743
34.7575 0.00122529 4902 0.0959134
36.0407 0.00102651 5522 0.0803536
37.3988 0.00103602 6402 0.0810981
38.8321 0.00108188 7118 0.0846874
40.2872 0.00103509 7634 0.0810251
41.8167 0.000948699 9090 0.0742625
43.399 0.000795173 9566 0.0622448
45.0279 0.0007562 11034 0.0591941
46.7308 0.000692726 12290 0.0542254
48.5017 0.000597546 13706 0.0467749
50.3097 0.000550295 14970 0.0430761
52.197 0.000488878 17198 0.0382686
54.1738 0.000444609 19016 0.0348033
56.2203 0.000417893 21458 0.0327119
58.3613 0.000398479 24186 0.0311922
60.5794 0.000380006 26624 0.0297462
62.8515 0.000379539 29594 0.0297096
65.2265 0.000371667 33536 0.0290934
67.6932 0.000374111 37166 0.0292848
70.2489 0.000361672 41720 0.0283111
72.8971 0.000364778 46280 0.0285542
75.6319 0.000364388 51536 0.0285237
78.4853 0.000356424 58466 0.0279003
81.4754 0.00034911 65564 0.0273277
84.5539 0.000345766 72080 0.0270659
87.7413 0.000338772 81380 0.0265185
91.0485 0.000342395 90070 0.0268021
94.4801 0.000350845 101516 0.0274635
98.0438 0.000362086 112736 0.0283435
101.721 0.000374347 122371 0.0293032
105.563 0.000379368 120908 0.0296963
109.542 0.000384391 118888 0.0300894
113.676 0.000392548 115424 0.030728
117.973 0.000407146 110068 0.0318707
122.414 0.000421789 101516 0.0330169
127.021 0.000456539 92536 0.0357371
131.796 0.000498812 78532 0.0390462
136.72 0.000548534 62872 0.0429383
141.817 0.000590951 43009 0.0462586
147.18 0.000642966 27262 0.0503303
152.694 0.000714975 16264 0.055967
158.385 0.000852275 8614 0.0667146
164.073 0.00106847 3046 0.0836378
169.186 0.00134196 550 0.105047
174.125 0.00101942 1 0.0797986
