# in Mpc/h Units 
# D1 = 0.0185981 
# k P N P(z=0)
1.5708 0.00379943 6 10.9846
2.22144 0.00461038 12 13.3291
2.7207 0.00586157 8 16.9464
3.14159 0.000852627 6 2.46503
3.51241 0.00108418 24 3.13449
3.84765 0.000775922 24 2.24327
4.44288 0.000616337 12 1.78189
4.71239 0.246102 30 711.507
4.96729 0.000296298 24 0.856627
5.20974 0.000686824 24 1.98568
5.4414 0.000810141 8 2.3422
5.66359 0.000331957 24 0.959721
5.87738 0.000564985 48 1.63343
6.28319 0.000487373 6 1.40905
6.55703 0.000395744 84 1.14414
6.84694 0.000498685 24 1.44175
7.02481 0.000237012 24 0.685226
7.25476 0.000233909 72 0.676254
7.6953 0.000185956 24 0.537616
7.96377 0.000231567 102 0.669484
8.1621 0.000125473 32 0.362754
8.51684 0.000144395 120 0.41746
8.88577 8.50067e-05 12 0.245763
9.15858 0.000118977 144 0.343974
9.48256 0.0415741 54 120.195
9.74593 0.00012799 96 0.370032
10.1275 0.000130059 168 0.376015
10.5564 0.000153565 144 0.443972
11.0536 0.000133477 146 0.385897
11.4241 9.29911e-05 240 0.268847
11.9234 7.24245e-05 192 0.209387
12.3255 8.25522e-05 168 0.238667
12.7651 6.44964e-05 270 0.186466
13.1907 5.44771e-05 228 0.157499
13.6659 6.05199e-05 344 0.174969
14.2646 0.00253618 342 7.33236
14.7875 4.31794e-05 456 0.124836
15.4187 6.66023e-05 396 0.192554
15.942 3.88592e-05 486 0.112346
16.5482 3.85232e-05 560 0.111375
17.1639 3.66758e-05 558 0.106033
17.8011 2.67965e-05 708 0.0774714
18.4303 2.63777e-05 672 0.0762608
19.1824 0.000374752 998 1.08345
19.9469 2.81672e-05 924 0.0814342
20.6808 2.21124e-05 1014 0.0639293
21.3842 1.82451e-05 1064 0.0527485
22.2186 1.72252e-05 1434 0.0497997
23.0657 1.36832e-05 1440 0.0395594
23.935 0.000106482 1662 0.307851
24.8633 1.51626e-05 1898 0.0438366
25.7971 1.30332e-05 2040 0.0376803
26.7938 1.85784e-05 2378 0.0537119
27.7886 3.78469e-05 2430 0.109419
28.8178 0.000211457 2964 0.611343
29.9415 1.35944e-05 3278 0.0393028
31.0801 1.03172e-05 3618 0.0298281
32.231 7.96096e-06 3896 0.0230159
33.4697 1.32387e-05 4770 0.0382744
34.7575 6.08491e-06 4902 0.0175921
36.0407 5.86472e-06 5522 0.0169555
37.3988 7.63035e-06 6402 0.0220601
38.8321 5.57044e-06 7118 0.0161047
40.2872 5.01021e-06 7634 0.014485
41.8167 5.56141e-06 9090 0.0160786
43.399 4.92563e-06 9566 0.0142405
45.0279 4.67817e-06 11034 0.0135251
46.7308 4.87561e-06 12290 0.0140959
48.5017 4.89641e-06 13706 0.014156
50.3097 4.51574e-06 14970 0.0130555
52.197 4.74684e-06 17198 0.0137236
54.1738 4.80081e-06 19016 0.0138796
56.2203 5.17032e-06 21458 0.0149479
58.3613 8.43513e-06 24186 0.0243868
60.5794 6.0277e-06 26624 0.0174267
62.8515 6.65421e-06 29594 0.019238
65.2265 7.8453e-06 33536 0.0226816
67.6932 1.01436e-05 37166 0.0293261
70.2489 1.59532e-05 41720 0.0461223
72.8971 4.46088e-05 46280 0.128969
75.6319 0.000133451 51536 0.385821
78.4853 0.000140571 58466 0.406404
81.4754 0.000107647 65564 0.311218
84.5539 8.16297e-05 72080 0.236
87.7413 0.000100186 81380 0.289647
91.0485 0.000156384 90070 0.452123
94.4801 0.000445532 101516 1.28808
98.0438 0.00121095 112736 3.50097
101.721 0.000234893 122371 0.6791
105.563 6.91595e-05 120908 0.199947
109.542 0.000109236 118888 0.315812
113.676 0.000131112 115424 0.379057
117.973 0.000155938 110068 0.450833
122.414 0.000199183 101516 0.575858
127.021 0.0002792 92536 0.807196
131.796 0.000445912 78532 1.28918
136.72 0.00162019 62872 4.68414
141.817 0.00167679 43009 4.84778
147.18 0.000250167 27262 0.723259
152.694 0.000420784 16264 1.21653
158.385 0.000976683 8614 2.82369
164.073 0.00331164 3046 9.57429
169.186 0.0135789 550 39.258
174.125 0.00105023 1 3.03632
