# in Mpc/h Units 
# D1 = 0.117153 
# k P N P(z=0)
1.5708 0.122495 6 8.92509
2.22144 0.137495 12 10.018
2.7207 0.17474 8 12.7317
3.14159 0.036427 6 2.65409
3.51241 0.0300058 24 2.18624
3.84765 0.0266704 24 1.94322
4.44288 0.0164382 12 1.1977
4.71239 2.17072 30 158.16
4.96729 0.0401089 24 2.92236
5.20974 0.0677449 24 4.93594
5.4414 0.173718 8 12.6572
5.66359 0.0133751 24 0.974515
5.87738 0.0550794 48 4.01312
6.28319 0.0198517 6 1.44641
6.55703 0.0365408 84 2.66239
6.84694 0.0416651 24 3.03574
7.02481 0.0172076 24 1.25375
7.25476 0.0196405 72 1.43102
7.6953 0.0199675 24 1.45485
7.96377 0.0132457 102 0.965091
8.1621 0.00886131 32 0.645641
8.51684 0.0111243 120 0.810521
8.88577 0.0113472 12 0.826761
9.15858 0.012389 144 0.902672
9.48256 0.523615 54 38.1509
9.74593 0.0227517 96 1.65771
10.1275 0.0191078 168 1.39221
10.5564 0.0136518 144 0.994679
11.0536 0.0201561 146 1.46859
11.4241 0.00968895 240 0.705943
11.9234 0.00794837 192 0.579123
12.3255 0.00558509 168 0.406933
12.7651 0.00579552 270 0.422265
13.1907 0.00486277 228 0.354305
13.6659 0.00588495 344 0.428781
14.2646 0.0265127 342 1.93173
14.7875 0.00563419 456 0.410511
15.4187 0.00481389 396 0.350743
15.942 0.00493767 486 0.359762
16.5482 0.00334881 560 0.243997
17.1639 0.00284954 558 0.207619
17.8011 0.00249673 708 0.181913
18.4303 0.00245196 672 0.178651
19.1824 0.00367475 998 0.267745
19.9469 0.00190213 924 0.138591
20.6808 0.00215377 1014 0.156925
21.3842 0.00169725 1064 0.123663
22.2186 0.00128181 1434 0.0933936
23.0657 0.00138787 1440 0.101121
23.935 0.00161431 1662 0.11762
24.8633 0.00122501 1898 0.0892548
25.7971 0.00118516 2040 0.0863516
26.7938 0.00106309 2378 0.0774577
27.7886 0.00123235 2430 0.0897895
28.8178 0.00134104 2964 0.0977094
29.9415 0.00120803 3278 0.0880179
31.0801 0.00104741 3618 0.0763149
32.231 0.00114498 3896 0.0834243
33.4697 0.00142914 4770 0.104128
34.7575 0.00128878 4902 0.0939011
36.0407 0.00108622 5522 0.0791425
37.3988 0.00110261 6402 0.0803365
38.8321 0.00112551 7118 0.0820055
40.2872 0.00110219 7634 0.0803064
41.8167 0.00101634 9090 0.0740513
43.399 0.00085114 9566 0.0620146
45.0279 0.000803542 11034 0.0585466
46.7308 0.000733871 12290 0.0534703
48.5017 0.000636725 13706 0.0463922
50.3097 0.000578077 14970 0.0421191
52.197 0.000518949 17198 0.0378109
54.1738 0.000466366 19016 0.0339797
56.2203 0.000440167 21458 0.0320709
58.3613 0.000419614 24186 0.0305733
60.5794 0.000396796 26624 0.0289108
62.8515 0.000398531 29594 0.0290372
65.2265 0.000389078 33536 0.0283484
67.6932 0.000389655 37166 0.0283905
70.2489 0.000378427 41720 0.0275724
72.8971 0.000377786 46280 0.0275258
75.6319 0.000373134 51536 0.0271868
78.4853 0.00036583 58466 0.0266546
81.4754 0.000358309 65564 0.0261066
84.5539 0.000351535 72080 0.0256131
87.7413 0.000344435 81380 0.0250958
91.0485 0.00034834 90070 0.0253803
94.4801 0.000355256 101516 0.0258842
98.0438 0.000366324 112736 0.0266906
101.721 0.000375864 122371 0.0273857
105.563 0.000383713 120908 0.0279576
109.542 0.00038868 118888 0.0283195
113.676 0.000401206 115424 0.0292321
117.973 0.000410209 110068 0.0298881
122.414 0.000426159 101516 0.0310502
127.021 0.000459642 92536 0.0334898
131.796 0.000502053 78532 0.0365799
136.72 0.000559319 62872 0.0407524
141.817 0.000595485 43009 0.0433875
147.18 0.000640079 27262 0.0466366
152.694 0.000721105 16264 0.0525402
158.385 0.000847447 8614 0.0617455
164.073 0.00110431 3046 0.0804605
169.186 0.0016361 550 0.119207
174.125 1.57026e-05 1 0.0011441
