# in Mpc/h Units 
# D1 = 0.0311531 
# k P N P(z=0)
1.5708 0.00995123 6 10.2535
2.22144 0.0118792 12 12.24
2.7207 0.0143499 8 14.7858
3.14159 0.00236734 6 2.43926
3.51241 0.00259104 24 2.66975
3.84765 0.0018341 24 1.88982
4.44288 0.00138519 12 1.42727
4.71239 1.00683 30 1037.41
4.96729 0.00104657 24 1.07836
5.20974 0.00254614 24 2.62349
5.4414 0.00554036 8 5.70866
5.66359 0.000688701 24 0.709622
5.87738 0.00306105 48 3.15403
6.28319 0.000805506 6 0.829975
6.55703 0.00189592 84 1.95352
6.84694 0.0024856 24 2.56111
7.02481 0.000572109 24 0.589488
7.25476 0.000990497 72 1.02059
7.6953 0.000434221 24 0.447412
7.96377 0.000935093 102 0.963499
8.1621 0.000522936 32 0.538821
8.51684 0.000637206 120 0.656563
8.88577 0.000176348 12 0.181705
9.15858 0.000382255 144 0.393867
9.48256 0.429476 54 442.523
9.74593 0.000553714 96 0.570535
10.1275 0.000935126 168 0.963533
10.5564 0.00122431 144 1.2615
11.0536 0.00147654 146 1.52139
11.4241 0.000717825 240 0.739631
11.9234 0.000603194 192 0.621518
12.3255 0.000230235 168 0.237229
12.7651 0.000679062 270 0.69969
13.1907 0.00048189 228 0.496529
13.6659 0.000214712 344 0.221235
14.2646 0.0541518 342 55.7968
14.7875 0.000468996 456 0.483243
15.4187 0.000702568 396 0.72391
15.942 0.000728323 486 0.750448
16.5482 0.000593039 560 0.611054
17.1639 0.000495348 558 0.510395
17.8011 0.000293347 708 0.302258
18.4303 0.000137364 672 0.141537
19.1824 0.0144276 998 14.8659
19.9469 0.000415585 924 0.428209
20.6808 0.000627851 1014 0.646923
21.3842 0.00023914 1064 0.246405
22.2186 0.000387488 1434 0.399259
23.0657 8.91768e-05 1440 0.0918858
23.935 0.0063499 1662 6.5428
24.8633 0.000422076 1898 0.434898
25.7971 0.000270806 2040 0.279033
26.7938 0.000313002 2378 0.32251
27.7886 0.00287484 2430 2.96217
28.8178 0.000496528 2964 0.511611
29.9415 0.000265327 3278 0.273387
31.0801 0.000238911 3618 0.246168
32.231 0.000106491 3896 0.109726
33.4697 0.00100041 4770 1.0308
34.7575 0.000163281 4902 0.168242
36.0407 0.000129249 5522 0.133175
37.3988 0.000390528 6402 0.402391
38.8321 0.000107477 7118 0.110742
40.2872 0.000104599 7634 0.107776
41.8167 0.000150605 9090 0.15518
43.399 6.54347e-05 9566 0.0674224
45.0279 5.9695e-05 11034 0.0615084
46.7308 5.80329e-05 12290 0.0597958
48.5017 4.80293e-05 13706 0.0494883
50.3097 3.35039e-05 14970 0.0345216
52.197 3.7532e-05 17198 0.0386721
54.1738 3.3972e-05 19016 0.035004
56.2203 3.05388e-05 21458 0.0314665
58.3613 3.65454e-05 24186 0.0376555
60.5794 4.36897e-05 26624 0.0450169
62.8515 6.20165e-05 29594 0.0639004
65.2265 0.000112528 33536 0.115946
67.6932 0.000145241 37166 0.149653
70.2489 0.000154139 41720 0.158821
72.8971 0.000176762 46280 0.182132
75.6319 0.000209983 51536 0.216362
78.4853 0.00022926 58466 0.236225
81.4754 0.000218876 65564 0.225525
84.5539 0.000215211 72080 0.221749
87.7413 0.000249682 81380 0.257266
91.0485 0.00036992 90070 0.381157
94.4801 0.000586494 101516 0.60431
98.0438 0.000643399 112736 0.662944
101.721 0.000364663 122371 0.375741
105.563 0.000227085 120908 0.233983
109.542 0.000230147 118888 0.237139
113.676 0.000213542 115424 0.220029
117.973 0.000218665 110068 0.225307
122.414 0.000270704 101516 0.278927
127.021 0.000364549 92536 0.375623
131.796 0.000520399 78532 0.536208
136.72 0.000822386 62872 0.847368
141.817 0.000597402 43009 0.61555
147.18 0.000529235 27262 0.545312
152.694 0.00046658 16264 0.480753
158.385 0.000690322 8614 0.711293
164.073 0.00136298 3046 1.40439
169.186 0.00246942 550 2.54444
174.125 0.00190702 1 1.96496
