# in Mpc/h Units 
# D1 = 0.184366 
# k P N P(z=0)
1.5708 0.288604 6 8.49061
2.22144 0.314371 12 9.24868
2.7207 0.416102 8 12.2416
3.14159 0.0835336 6 2.45753
3.51241 0.0731924 24 2.15329
3.84765 0.0732368 24 2.1546
4.44288 0.0435659 12 1.28169
4.71239 2.56564 30 75.4801
4.96729 0.106256 24 3.126
5.20974 0.172221 24 5.06667
5.4414 0.483377 8 14.2208
5.66359 0.0405472 24 1.19288
5.87738 0.157806 48 4.6426
6.28319 0.0614939 6 1.80913
6.55703 0.0911984 84 2.68302
6.84694 0.133893 24 3.93909
7.02481 0.0528523 24 1.55489
7.25476 0.0507913 72 1.49426
7.6953 0.07935 24 2.33445
7.96377 0.043335 102 1.2749
8.1621 0.0303784 32 0.893721
8.51684 0.0350902 120 1.03234
8.88577 0.0583687 12 1.71719
9.15858 0.039904 144 1.17396
9.48256 0.717065 54 21.0958
9.74593 0.0611546 96 1.79915
10.1275 0.0620578 168 1.82572
10.5564 0.049505 144 1.45642
11.0536 0.0515945 146 1.51789
11.4241 0.0363069 240 1.06814
11.9234 0.0295272 192 0.86868
12.3255 0.0234388 168 0.689562
12.7651 0.0212119 270 0.624047
13.1907 0.0213568 228 0.62831
13.6659 0.0211212 344 0.621377
14.2646 0.057467 342 1.69066
14.7875 0.0225779 456 0.664233
15.4187 0.02296 396 0.675476
15.942 0.0190636 486 0.560843
16.5482 0.0171504 560 0.504559
17.1639 0.0138998 558 0.408928
17.8011 0.0117216 708 0.344845
18.4303 0.0116184 672 0.34181
19.1824 0.0146817 998 0.431931
19.9469 0.0104057 924 0.306132
20.6808 0.00949259 1014 0.279268
21.3842 0.00958107 1064 0.281872
22.2186 0.00695971 1434 0.204752
23.0657 0.00736196 1440 0.216586
23.935 0.00707231 1662 0.208065
24.8633 0.00575074 1898 0.169185
25.7971 0.00622272 2040 0.18307
26.7938 0.00514266 2378 0.151295
27.7886 0.00472091 2430 0.138887
28.8178 0.00401287 2964 0.118057
29.9415 0.00397074 3278 0.116818
31.0801 0.00411001 3618 0.120915
32.231 0.00350947 3896 0.103247
33.4697 0.00331514 4770 0.0975301
34.7575 0.00296488 4902 0.0872257
36.0407 0.00297426 5522 0.0875017
37.3988 0.0027161 6402 0.0799067
38.8321 0.00236678 7118 0.0696299
40.2872 0.00240696 7634 0.0708119
41.8167 0.00202758 9090 0.0596505
43.399 0.0019382 9566 0.057021
45.0279 0.00182044 11034 0.0535568
46.7308 0.0016496 12290 0.0485307
48.5017 0.00149177 13706 0.0438873
50.3097 0.00139062 14970 0.0409116
52.197 0.00126243 17198 0.0371403
54.1738 0.00117653 19016 0.0346129
56.2203 0.00109506 21458 0.0322164
58.3613 0.00102212 24186 0.0300702
60.5794 0.000964147 26624 0.0283648
62.8515 0.000913408 29594 0.0268721
65.2265 0.00085511 33536 0.025157
67.6932 0.000808004 37166 0.0237712
70.2489 0.000780043 41720 0.0229486
72.8971 0.0007367 46280 0.0216735
75.6319 0.000709183 51536 0.0208639
78.4853 0.000687665 58466 0.0202308
81.4754 0.000667757 65564 0.0196452
84.5539 0.000643668 72080 0.0189365
87.7413 0.00064189 81380 0.0188842
91.0485 0.000632888 90070 0.0186193
94.4801 0.000639231 101516 0.0188059
98.0438 0.000646282 112736 0.0190134
101.721 0.000652475 122371 0.0191956
105.563 0.000642397 120908 0.0188991
109.542 0.000642595 118888 0.0189049
113.676 0.000646237 115424 0.0190121
117.973 0.000661047 110068 0.0194477
122.414 0.000685543 101516 0.0201684
127.021 0.000718889 92536 0.0211494
131.796 0.00076194 78532 0.022416
136.72 0.000848033 62872 0.0249488
141.817 0.000890838 43009 0.0262081
147.18 0.000893926 27262 0.026299
152.694 0.000917631 16264 0.0269964
158.385 0.00105065 8614 0.0309096
164.073 0.00127512 3046 0.0375137
169.186 0.00135383 550 0.0398291
174.125 0.00148178 1 0.0435933
