# in Mpc/h Units 
# D1 = 0.20981 
# k P N P(z=0)
1.5708 0.365575 6 8.30473
2.22144 0.393675 12 8.94306
2.7207 0.521694 8 11.8513
3.14159 0.101726 6 2.31089
3.51241 0.0942352 24 2.14073
3.84765 0.097039 24 2.20442
4.44288 0.0585885 12 1.33095
4.71239 2.6299 30 59.743
4.96729 0.139086 24 3.1596
5.20974 0.220767 24 5.01514
5.4414 0.630199 8 14.3161
5.66359 0.0550122 24 1.24971
5.87738 0.209169 48 4.75166
6.28319 0.0880914 6 2.00116
6.55703 0.120153 84 2.72951
6.84694 0.185022 24 4.20313
7.02481 0.0740413 24 1.68199
7.25476 0.0677804 72 1.53976
7.6953 0.112467 24 2.55491
7.96377 0.061911 102 1.40642
8.1621 0.0476671 32 1.08285
8.51684 0.0505656 120 1.14869
8.88577 0.0871926 12 1.98074
9.15858 0.0570253 144 1.29544
9.48256 0.739739 54 16.8046
9.74593 0.0825582 96 1.87546
10.1275 0.085617 168 1.94495
10.5564 0.0702492 144 1.59584
11.0536 0.0689807 146 1.56702
11.4241 0.054438 240 1.23666
11.9234 0.0445411 192 1.01183
12.3255 0.0361127 168 0.820367
12.7651 0.0321787 270 0.730998
13.1907 0.0347033 228 0.788351
13.6659 0.0316267 344 0.718459
14.2646 0.0669366 342 1.52059
14.7875 0.0334478 456 0.75983
15.4187 0.0345882 396 0.785736
15.942 0.0277836 486 0.631157
16.5482 0.0274116 560 0.622705
17.1639 0.021655 558 0.491934
17.8011 0.0190997 708 0.433886
18.4303 0.0190637 672 0.433067
19.1824 0.0210839 998 0.478959
19.9469 0.0169104 924 0.384151
20.6808 0.0149759 1014 0.340206
21.3842 0.0155899 1064 0.354153
22.2186 0.0113507 1434 0.257853
23.0657 0.0122182 1440 0.27756
23.935 0.011052 1662 0.251068
24.8633 0.00926402 1898 0.210449
25.7971 0.00985544 2040 0.223885
26.7938 0.00868322 2378 0.197256
27.7886 0.00789151 2430 0.17927
28.8178 0.0066207 2964 0.150402
29.9415 0.00650212 3278 0.147708
31.0801 0.00678412 3618 0.154114
32.231 0.00567811 3896 0.128989
33.4697 0.00518359 4770 0.117755
34.7575 0.00462086 4902 0.104971
36.0407 0.00473869 5522 0.107648
37.3988 0.00419776 6402 0.09536
38.8321 0.00390774 7118 0.0887715
40.2872 0.00368943 7634 0.0838123
41.8167 0.00316526 9090 0.0719048
43.399 0.00293782 9566 0.0667381
45.0279 0.00271755 11034 0.0617342
46.7308 0.00252509 12290 0.0573621
48.5017 0.00232004 13706 0.052704
50.3097 0.0020889 14970 0.0474534
52.197 0.00193286 17198 0.0439085
54.1738 0.00174563 19016 0.0396552
56.2203 0.00162539 21458 0.0369237
58.3613 0.00153832 24186 0.0349459
60.5794 0.00143288 26624 0.0325506
62.8515 0.00134172 29594 0.0304796
65.2265 0.00125607 33536 0.0285339
67.6932 0.00117464 37166 0.0266842
70.2489 0.00111294 41720 0.0252826
72.8971 0.0010329 46280 0.0234641
75.6319 0.000973524 51536 0.0221154
78.4853 0.000933826 58466 0.0212136
81.4754 0.000894256 65564 0.0203147
84.5539 0.000849216 72080 0.0192915
87.7413 0.000828189 81380 0.0188139
91.0485 0.000804742 90070 0.0182812
94.4801 0.000785958 101516 0.0178545
98.0438 0.000790937 112736 0.0179676
101.721 0.000790929 122371 0.0179674
105.563 0.000776559 120908 0.017641
109.542 0.000769505 118888 0.0174807
113.676 0.000762976 115424 0.0173324
117.973 0.000765349 110068 0.0173863
122.414 0.000787036 101516 0.017879
127.021 0.000809526 92536 0.0183899
131.796 0.000841595 78532 0.0191184
136.72 0.000895854 62872 0.020351
141.817 0.000941523 43009 0.0213884
147.18 0.00101275 27262 0.0230065
152.694 0.00106821 16264 0.0242664
158.385 0.00127861 8614 0.029046
164.073 0.00162305 3046 0.0368706
169.186 0.00168612 550 0.0383034
174.125 0.0024928 1 0.0566286
