# in Mpc/h Units 
# D1 = 0.213589 
# k P N P(z=0)
1.5708 0.377599 6 8.27703
2.22144 0.405972 12 8.89897
2.7207 0.537864 8 11.79
3.14159 0.104209 6 2.28427
3.51241 0.0975284 24 2.13783
3.84765 0.100801 24 2.20957
4.44288 0.0610543 12 1.33832
4.71239 2.63744 30 57.8131
4.96729 0.144342 24 3.164
5.20974 0.22856 24 5.01006
5.4414 0.654047 8 14.3368
5.66359 0.0574033 24 1.25829
5.87738 0.217236 48 4.76183
6.28319 0.0927134 6 2.03229
6.55703 0.124895 84 2.73772
6.84694 0.193499 24 4.24153
7.02481 0.0777029 24 1.70326
7.25476 0.0706585 72 1.54884
7.6953 0.117996 24 2.58649
7.96377 0.0651074 102 1.42716
8.1621 0.0508071 32 1.1137
8.51684 0.0532149 120 1.16648
8.88577 0.0917326 12 2.01079
9.15858 0.0599769 144 1.3147
9.48256 0.741482 54 16.2534
9.74593 0.0862101 96 1.88974
10.1275 0.0894128 168 1.95994
10.5564 0.0736937 144 1.61538
11.0536 0.0719815 146 1.57784
11.4241 0.0576247 240 1.26314
11.9234 0.0472734 192 1.03624
12.3255 0.0384502 168 0.842833
12.7651 0.0342096 270 0.749879
13.1907 0.0371931 228 0.815278
13.6659 0.0335993 344 0.7365
14.2646 0.0684904 342 1.50132
14.7875 0.0354648 456 0.777393
15.4187 0.0365694 396 0.801606
15.942 0.0293955 486 0.644353
16.5482 0.0293323 560 0.642967
17.1639 0.0231042 558 0.506448
17.8011 0.0204939 708 0.449229
18.4303 0.0205213 672 0.44983
19.1824 0.0223298 998 0.489472
19.9469 0.0181683 924 0.398251
20.6808 0.016043 1014 0.351665
21.3842 0.0168046 1064 0.368358
22.2186 0.0122835 1434 0.269256
23.0657 0.0131908 1440 0.289144
23.935 0.0118744 1662 0.260288
24.8633 0.0100042 1898 0.219294
25.7971 0.0106198 2040 0.232787
26.7938 0.00942677 2378 0.206636
27.7886 0.00856644 2430 0.187777
28.8178 0.0072427 2964 0.158761
29.9415 0.00703051 3278 0.15411
31.0801 0.00736471 3618 0.161435
32.231 0.00614491 3896 0.134697
33.4697 0.00560259 4770 0.122809
34.7575 0.00498603 4902 0.109294
36.0407 0.00512714 5522 0.112388
37.3988 0.00451223 6402 0.0989086
38.8321 0.00424251 7118 0.0929964
40.2872 0.0040031 7634 0.0877486
41.8167 0.0034695 9090 0.076052
43.399 0.00319579 9566 0.070052
45.0279 0.00293279 11034 0.0642872
46.7308 0.00273912 12290 0.0600418
48.5017 0.00253253 13706 0.0555133
50.3097 0.00227283 14970 0.0498207
52.197 0.00210572 17198 0.0461576
54.1738 0.00189829 19016 0.0416107
56.2203 0.00175762 21458 0.0385272
58.3613 0.0016618 24186 0.0364269
60.5794 0.00155133 26624 0.0340055
62.8515 0.00144755 29594 0.0317306
65.2265 0.00135513 33536 0.0297047
67.6932 0.00125962 37166 0.0276111
70.2489 0.00119457 41720 0.0261851
72.8971 0.00111236 46280 0.024383
75.6319 0.00104608 51536 0.0229302
78.4853 0.000994933 58466 0.0218091
81.4754 0.000955328 65564 0.0209409
84.5539 0.000904456 72080 0.0198258
87.7413 0.000884413 81380 0.0193865
91.0485 0.000855078 90070 0.0187434
94.4801 0.000833115 101516 0.018262
98.0438 0.000825123 112736 0.0180868
101.721 0.000829214 122371 0.0181765
105.563 0.000818588 120908 0.0179436
109.542 0.000811271 118888 0.0177832
113.676 0.000806129 115424 0.0176705
117.973 0.0008078 110068 0.0177071
122.414 0.000831016 101516 0.018216
127.021 0.000854862 92536 0.0187387
131.796 0.000895689 78532 0.0196336
136.72 0.000944924 62872 0.0207128
141.817 0.00102675 43009 0.0225065
147.18 0.00107741 27262 0.023617
152.694 0.00114456 16264 0.0250889
158.385 0.00128493 8614 0.0281659
164.073 0.00157588 3046 0.0345436
169.186 0.002337 550 0.0512274
174.125 0.000517767 1 0.0113495
