# in Mpc/h Units 
# D1 = 0.154976 
# k P N P(z=0)
1.5708 0.208668 6 8.68817
2.22144 0.230563 12 9.59982
2.7207 0.30197 8 12.573
3.14159 0.0621582 6 2.58804
3.51241 0.0521801 24 2.17259
3.84765 0.0501152 24 2.08662
4.44288 0.0300308 12 1.25037
4.71239 2.44562 30 101.827
4.96729 0.0745036 24 3.10206
5.20974 0.123619 24 5.14704
5.4414 0.335518 8 13.9698
5.66359 0.0269666 24 1.12279
5.87738 0.107036 48 4.4566
6.28319 0.0393138 6 1.63689
6.55703 0.0645598 84 2.68804
6.84694 0.0867886 24 3.61356
7.02481 0.0345839 24 1.43995
7.25476 0.0355012 72 1.47814
7.6953 0.0487302 24 2.02895
7.96377 0.0275097 102 1.1454
8.1621 0.0180284 32 0.750639
8.51684 0.0224088 120 0.933023
8.88577 0.0325799 12 1.35651
9.15858 0.0256257 144 1.06696
9.48256 0.659698 54 27.4674
9.74593 0.0425079 96 1.76988
10.1275 0.0400694 168 1.66834
10.5564 0.0307013 144 1.27829
11.0536 0.0363518 146 1.51356
11.4241 0.0215944 240 0.899111
11.9234 0.0176267 192 0.733914
12.3255 0.013457 168 0.560301
12.7651 0.0127884 270 0.532462
13.1907 0.0117545 228 0.489417
13.6659 0.0130297 344 0.542511
14.2646 0.0460186 342 1.91605
14.7875 0.0136841 456 0.569754
15.4187 0.0128429 396 0.53473
15.942 0.0118088 486 0.491676
16.5482 0.00931119 560 0.387684
17.1639 0.00764988 558 0.318513
17.8011 0.00641036 708 0.266904
18.4303 0.00625221 672 0.260319
19.1824 0.00938586 998 0.390793
19.9469 0.00543954 924 0.226483
20.6808 0.00548711 1014 0.228463
21.3842 0.0050242 1064 0.20919
22.2186 0.00368762 1434 0.153539
23.0657 0.00386782 1440 0.161042
23.935 0.00417686 1662 0.173909
24.8633 0.00322513 1898 0.134283
25.7971 0.00323518 2040 0.134701
26.7938 0.00256965 2378 0.106991
27.7886 0.00250327 2430 0.104227
28.8178 0.00245014 2964 0.102015
29.9415 0.00230815 3278 0.0961029
31.0801 0.00225321 3618 0.0938155
32.231 0.00209229 3896 0.0871155
33.4697 0.0022882 4770 0.0952724
34.7575 0.00203223 4902 0.0846145
36.0407 0.00188986 5522 0.0786869
37.3988 0.00182216 6402 0.0758683
38.8321 0.00166943 7118 0.0695092
40.2872 0.00173231 7634 0.0721271
41.8167 0.00146899 9090 0.0611635
43.399 0.00135134 9566 0.0562648
45.0279 0.00126581 11034 0.0527038
46.7308 0.00112381 12290 0.0467914
48.5017 0.00100923 13706 0.0420206
50.3097 0.000920868 14970 0.0383416
52.197 0.000847021 17198 0.0352669
54.1738 0.000766029 19016 0.0318947
56.2203 0.000715436 21458 0.0297882
58.3613 0.000648799 24186 0.0270136
60.5794 0.000623366 26624 0.0259547
62.8515 0.00059899 29594 0.0249398
65.2265 0.00056878 33536 0.0236819
67.6932 0.000553167 37166 0.0230319
70.2489 0.00051609 41720 0.0214881
72.8971 0.00051032 46280 0.0212479
75.6319 0.000490125 51536 0.020407
78.4853 0.000477757 58466 0.0198921
81.4754 0.000462016 65564 0.0192367
84.5539 0.000449308 72080 0.0187076
87.7413 0.00043971 81380 0.0183079
91.0485 0.00044133 90070 0.0183754
94.4801 0.000446371 101516 0.0185853
98.0438 0.000464847 112736 0.0193546
101.721 0.000473808 122371 0.0197277
105.563 0.000472936 120908 0.0196914
109.542 0.000476583 118888 0.0198432
113.676 0.000484177 115424 0.0201594
117.973 0.00048992 110068 0.0203985
122.414 0.000510023 101516 0.0212355
127.021 0.000541512 92536 0.0225466
131.796 0.000596005 78532 0.0248155
136.72 0.000648191 62872 0.0269883
141.817 0.000675092 43009 0.0281084
147.18 0.000713422 27262 0.0297043
152.694 0.000793367 16264 0.0330329
158.385 0.000968798 8614 0.0403373
164.073 0.00128423 3046 0.0534705
169.186 0.00152782 550 0.0636131
174.125 0.0017817 1 0.0741837
