# in Mpc/h Units 
# D1 = 0.0322846 
# k P N P(z=0)
1.5708 0.0106311 6 10.1997
2.22144 0.0126758 12 12.1614
2.7207 0.0152776 8 14.6576
3.14159 0.00254475 6 2.44148
3.51241 0.00274972 24 2.63813
3.84765 0.00194854 24 1.86947
4.44288 0.00146341 12 1.40402
4.71239 1.05172 30 1009.04
4.96729 0.00114233 24 1.09597
5.20974 0.00277251 24 2.66
5.4414 0.00618537 8 5.93437
5.66359 0.00073099 24 0.701327
5.87738 0.00329821 48 3.16437
6.28319 0.000845999 6 0.811668
6.55703 0.00206725 84 1.98336
6.84694 0.00268027 24 2.5715
7.02481 0.000617349 24 0.592297
7.25476 0.00107721 72 1.0335
7.6953 0.000453653 24 0.435243
7.96377 0.000992598 102 0.952318
8.1621 0.000566975 32 0.543967
8.51684 0.000693728 120 0.665576
8.88577 0.000169607 12 0.162725
9.15858 0.000402295 144 0.38597
9.48256 0.445339 54 427.267
9.74593 0.000610172 96 0.585411
10.1275 0.0010142 168 0.973039
10.5564 0.00129403 144 1.24152
11.0536 0.00162222 146 1.55639
11.4241 0.000765797 240 0.734721
11.9234 0.000655534 192 0.628932
12.3255 0.000230686 168 0.221325
12.7651 0.000718587 270 0.689426
13.1907 0.00052076 228 0.499627
13.6659 0.000217217 344 0.208402
14.2646 0.0543078 342 52.104
14.7875 0.000497984 456 0.477776
15.4187 0.000714628 396 0.685628
15.942 0.000768252 486 0.737076
16.5482 0.000624777 560 0.599423
17.1639 0.000495504 558 0.475396
17.8011 0.000304266 708 0.291919
18.4303 0.000133644 672 0.128221
19.1824 0.0136559 998 13.1017
19.9469 0.000396763 924 0.380662
20.6808 0.000628231 1014 0.602737
21.3842 0.000241552 1064 0.23175
22.2186 0.00037038 1434 0.35535
23.0657 8.37931e-05 1440 0.0803928
23.935 0.00551002 1662 5.28642
24.8633 0.000382846 1898 0.36731
25.7971 0.000259264 2040 0.248743
26.7938 0.000286564 2378 0.274935
27.7886 0.00219507 2430 2.106
28.8178 0.000465469 2964 0.44658
29.9415 0.000235314 3278 0.225764
31.0801 0.000215425 3618 0.206683
32.231 9.55541e-05 3896 0.0916764
33.4697 0.000651336 4770 0.624904
34.7575 0.000129052 4902 0.123815
36.0407 9.52682e-05 5522 0.0914021
37.3988 0.000204277 6402 0.195988
38.8321 7.35223e-05 7118 0.0705387
40.2872 7.50361e-05 7634 0.0719911
41.8167 6.41078e-05 9090 0.0615063
43.399 4.55452e-05 9566 0.0436969
45.0279 4.16209e-05 11034 0.0399319
46.7308 3.17119e-05 12290 0.030425
48.5017 3.68726e-05 13706 0.0353763
50.3097 3.12962e-05 14970 0.0300262
52.197 3.90232e-05 17198 0.0374396
54.1738 3.33627e-05 19016 0.0320089
56.2203 4.25815e-05 21458 0.0408535
58.3613 4.42712e-05 24186 0.0424746
60.5794 6.10637e-05 26624 0.0585857
62.8515 8.37915e-05 29594 0.0803912
65.2265 0.000138885 33536 0.133249
67.6932 0.00013688 37166 0.131326
70.2489 0.000146288 41720 0.140352
72.8971 0.000176573 46280 0.169408
75.6319 0.000207789 51536 0.199356
78.4853 0.000226368 58466 0.217182
81.4754 0.000210524 65564 0.201981
84.5539 0.000201524 72080 0.193346
87.7413 0.0002372 81380 0.227574
91.0485 0.000343022 90070 0.329102
94.4801 0.000513067 101516 0.492247
98.0438 0.000608992 112736 0.584278
101.721 0.000347115 122371 0.333029
105.563 0.000234626 120908 0.225105
109.542 0.000233399 118888 0.223927
113.676 0.000217333 115424 0.208514
117.973 0.000226083 110068 0.216908
122.414 0.000273806 101516 0.262695
127.021 0.000367298 92536 0.352393
131.796 0.000527046 78532 0.505658
136.72 0.000750272 62872 0.719826
141.817 0.000550618 43009 0.528273
147.18 0.000519985 27262 0.498883
152.694 0.000460469 16264 0.441783
158.385 0.000719566 8614 0.690366
164.073 0.00135125 3046 1.29641
169.186 0.0023559 550 2.26029
174.125 0.00445563 1 4.27482
