# in Mpc/h Units 
# D1 = 0.0161409 
# k P N P(z=0)
1.5708 0.00289549 6 11.1139
2.22144 0.00352647 12 13.5359
2.7207 0.00453114 8 17.3922
3.14159 0.00064085 6 2.45981
3.51241 0.000838678 24 3.21915
3.84765 0.000602225 24 2.31156
4.44288 0.000474483 12 1.82124
4.71239 0.0908943 30 348.885
4.96729 0.000200336 24 0.768964
5.20974 0.000470638 24 1.80648
5.4414 0.000453649 8 1.74127
5.66359 0.000265724 24 1.01995
5.87738 0.000254681 48 0.977558
6.28319 0.000381395 6 1.46393
6.55703 0.000233432 84 0.895996
6.84694 0.000255204 24 0.979564
7.02481 0.000187714 24 0.720516
7.25476 0.000148115 72 0.568518
7.6953 0.000124273 24 0.477003
7.96377 0.000132665 102 0.509217
8.1621 8.03857e-05 32 0.308549
8.51684 8.97773e-05 120 0.344598
8.88577 4.98863e-05 12 0.191482
9.15858 6.85774e-05 144 0.263225
9.48256 0.00603087 54 23.1487
9.74593 8.66515e-05 96 0.3326
10.1275 6.9893e-05 168 0.268275
10.5564 6.42911e-05 144 0.246773
11.0536 5.94504e-05 146 0.228192
11.4241 4.70177e-05 240 0.180471
11.9234 3.60521e-05 192 0.138381
12.3255 4.07175e-05 168 0.156288
12.7651 2.81896e-05 270 0.108202
13.1907 2.97316e-05 228 0.114121
13.6659 2.98863e-05 344 0.114714
14.2646 0.000171954 342 0.660024
14.7875 2.27298e-05 456 0.0872453
15.4187 2.36582e-05 396 0.0908088
15.942 1.51735e-05 486 0.0582414
16.5482 1.61769e-05 560 0.0620927
17.1639 1.45737e-05 558 0.0559391
17.8011 1.32582e-05 708 0.0508897
18.4303 1.17698e-05 672 0.0451766
19.1824 1.89148e-05 998 0.0726018
19.9469 8.99037e-06 924 0.0345083
20.6808 8.74114e-06 1014 0.0335517
21.3842 8.13841e-06 1064 0.0312382
22.2186 7.09212e-06 1434 0.0272221
23.0657 6.57466e-06 1440 0.0252359
23.935 7.17123e-06 1662 0.0275258
24.8633 5.31526e-06 1898 0.0204019
25.7971 6.57806e-06 2040 0.025249
26.7938 1.0085e-05 2378 0.0387099
27.7886 4.96144e-06 2430 0.0190438
28.8178 0.000192998 2964 0.740797
29.9415 7.61536e-06 3278 0.0292305
31.0801 5.27604e-06 3618 0.0202514
32.231 4.34728e-06 3896 0.0166864
33.4697 3.48015e-06 4770 0.0133581
34.7575 3.37912e-06 4902 0.0129703
36.0407 3.35759e-06 5522 0.0128877
37.3988 3.2514e-06 6402 0.01248
38.8321 3.27869e-06 7118 0.0125848
40.2872 3.33107e-06 7634 0.0127858
41.8167 3.31659e-06 9090 0.0127303
43.399 3.40494e-06 9566 0.0130694
45.0279 3.48592e-06 11034 0.0133802
46.7308 3.60334e-06 12290 0.0138309
48.5017 3.75745e-06 13706 0.0144225
50.3097 3.57304e-06 14970 0.0137146
52.197 3.79243e-06 17198 0.0145567
54.1738 3.87426e-06 19016 0.0148708
56.2203 4.31681e-06 21458 0.0165695
58.3613 7.27675e-06 24186 0.0279308
60.5794 4.76557e-06 26624 0.018292
62.8515 5.14737e-06 29594 0.0197575
65.2265 5.97147e-06 33536 0.0229207
67.6932 7.12485e-06 37166 0.0273478
70.2489 9.59579e-06 41720 0.0368321
72.8971 1.47915e-05 46280 0.0567752
75.6319 2.89163e-05 51536 0.110991
78.4853 6.63204e-05 58466 0.254562
81.4754 0.000193458 65564 0.742564
84.5539 0.000110564 72080 0.424383
87.7413 0.000113848 81380 0.436992
91.0485 0.000104734 90070 0.402008
94.4801 0.000298016 101516 1.14389
98.0438 0.0005654 112736 2.17021
101.721 0.000754358 122371 2.8955
105.563 6.94586e-05 120908 0.266607
109.542 8.1264e-05 118888 0.311921
113.676 0.000124895 115424 0.479391
117.973 0.000164198 110068 0.63025
122.414 0.000232301 101516 0.891656
127.021 0.000246828 92536 0.947414
131.796 0.000422689 78532 1.62243
136.72 0.00165305 62872 6.34499
141.817 0.00206191 43009 7.91435
147.18 0.000424847 27262 1.63072
152.694 0.000698497 16264 2.68109
158.385 0.00176757 8614 6.7846
164.073 0.00550841 3046 21.1433
169.186 0.0265255 550 101.814
174.125 0.00727364 1 27.9189
