# in Mpc/h Units 
# D1 = 0.229384 
# k P N P(z=0)
1.5708 0.429598 6 8.16459
2.22144 0.458526 12 8.71438
2.7207 0.605726 8 11.5119
3.14159 0.114122 6 2.16892
3.51241 0.112134 24 2.13112
3.84765 0.117472 24 2.23257
4.44288 0.0721758 12 1.37171
4.71239 2.66474 30 50.644
4.96729 0.167743 24 3.188
5.20974 0.262842 24 4.99536
5.4414 0.757562 8 14.3976
5.66359 0.0679753 24 1.29188
5.87738 0.252466 48 4.79817
6.28319 0.114257 6 2.17148
6.55703 0.146514 84 2.78452
6.84694 0.230757 24 4.38558
7.02481 0.0936601 24 1.78003
7.25476 0.0839166 72 1.59485
7.6953 0.14242 24 2.70672
7.96377 0.0795152 102 1.5112
8.1621 0.065313 32 1.24129
8.51684 0.0653323 120 1.24165
8.88577 0.11083 12 2.10635
9.15858 0.0735379 144 1.3976
9.48256 0.745313 54 14.1648
9.74593 0.103059 96 1.95866
10.1275 0.106155 168 2.0175
10.5564 0.0891669 144 1.69464
11.0536 0.0859119 146 1.63277
11.4241 0.0719519 240 1.36746
11.9234 0.0598197 192 1.13689
12.3255 0.0496526 168 0.943658
12.7651 0.0435449 270 0.82758
13.1907 0.0487512 228 0.926527
13.6659 0.042977 344 0.816786
14.2646 0.075961 342 1.44365
14.7875 0.0451423 456 0.857938
15.4187 0.0454373 396 0.863545
15.942 0.0369869 486 0.702943
16.5482 0.0384177 560 0.730136
17.1639 0.0300042 558 0.570236
17.8011 0.0269406 708 0.512012
18.4303 0.0274349 672 0.521406
19.1824 0.0283573 998 0.538936
19.9469 0.0242659 924 0.461177
20.6808 0.0214072 1014 0.406847
21.3842 0.0226299 1064 0.430086
22.2186 0.0171647 1434 0.326218
23.0657 0.0180123 1440 0.342328
23.935 0.0160691 1662 0.305397
24.8633 0.0138259 1898 0.262764
25.7971 0.0143975 2040 0.273627
26.7938 0.0132578 2378 0.251967
27.7886 0.0121211 2430 0.230364
28.8178 0.0106901 2964 0.203167
29.9415 0.00993405 3278 0.188799
31.0801 0.0105133 3618 0.199808
32.231 0.00878396 3896 0.166941
33.4697 0.00786706 4770 0.149515
34.7575 0.00700073 4902 0.13305
36.0407 0.00714685 5522 0.135827
37.3988 0.00617273 6402 0.117314
38.8321 0.00590189 7118 0.112167
40.2872 0.00558013 7634 0.106051
41.8167 0.0050527 9090 0.0960276
43.399 0.00462283 9566 0.0878579
45.0279 0.00417089 11034 0.0792685
46.7308 0.00380277 12290 0.0722723
48.5017 0.00353358 13706 0.0671564
50.3097 0.00324623 14970 0.0616952
52.197 0.00301812 17198 0.05736
54.1738 0.00269023 19016 0.0511284
56.2203 0.00244785 21458 0.0465218
58.3613 0.00229643 24186 0.0436442
60.5794 0.0021233 26624 0.0403538
62.8515 0.00194622 29594 0.0369883
65.2265 0.00182402 33536 0.0346659
67.6932 0.00170836 37166 0.0324677
70.2489 0.00159755 41720 0.0303617
72.8971 0.00151971 46280 0.0288824
75.6319 0.00143648 51536 0.0273006
78.4853 0.00132946 58466 0.0252667
81.4754 0.00126432 65564 0.0240286
84.5539 0.00120276 72080 0.0228587
87.7413 0.00114542 81380 0.0217689
91.0485 0.00110546 90070 0.0210095
94.4801 0.00106553 101516 0.0202506
98.0438 0.00104664 112736 0.0198915
101.721 0.00102515 122371 0.0194833
105.563 0.000979615 120908 0.0186178
109.542 0.000940142 118888 0.0178676
113.676 0.000906117 115424 0.0172209
117.973 0.000895336 110068 0.017016
122.414 0.000894811 101516 0.0170061
127.021 0.000894533 92536 0.0170008
131.796 0.000923171 78532 0.017545
136.72 0.000994224 62872 0.0188954
141.817 0.00103737 43009 0.0197154
147.18 0.00104533 27262 0.0198666
152.694 0.0011136 16264 0.0211641
158.385 0.00128562 8614 0.0244334
164.073 0.00167946 3046 0.0319185
169.186 0.00234666 550 0.0445987
174.125 0.00482286 1 0.0916593
