# in Mpc/h Units 
# D1 = 0.0625605 
# k P N P(z=0)
1.5708 0.0367633 6 9.39319
2.22144 0.0426805 12 10.9051
2.7207 0.0510818 8 13.0516
3.14159 0.0100687 6 2.57261
3.51241 0.00879885 24 2.24815
3.84765 0.00668993 24 1.70931
4.44288 0.00444455 12 1.1356
4.71239 1.602 30 409.319
4.96729 0.00724346 24 1.85074
5.20974 0.0140921 24 3.6006
5.4414 0.0352056 8 8.99521
5.66359 0.00288334 24 0.736706
5.87738 0.0120653 48 3.08273
6.28319 0.00381835 6 0.975607
6.55703 0.0089385 84 2.28383
6.84694 0.00921505 24 2.35449
7.02481 0.00316343 24 0.80827
7.25476 0.00448717 72 1.14649
7.6953 0.00227793 24 0.582022
7.96377 0.00276669 102 0.706904
8.1621 0.00198199 32 0.506408
8.51684 0.00257651 120 0.65831
8.88577 0.000641495 12 0.163905
9.15858 0.00177807 144 0.454304
9.48256 0.380744 54 97.2819
9.74593 0.00375226 96 0.958721
10.1275 0.00336042 168 0.858604
10.5564 0.00266786 144 0.681652
11.0536 0.00497377 146 1.27082
11.4241 0.00175685 240 0.448884
11.9234 0.0015559 192 0.39754
12.3255 0.000723811 168 0.184937
12.7651 0.0010805 270 0.276073
13.1907 0.000903073 228 0.23074
13.6659 0.000732478 344 0.187152
14.2646 0.0115592 342 2.95343
14.7875 0.000786411 456 0.200932
15.4187 0.000701578 396 0.179257
15.942 0.000827188 486 0.21135
16.5482 0.000499056 560 0.127511
17.1639 0.000374153 558 0.0955978
17.8011 0.000357659 708 0.0913836
18.4303 0.000291332 672 0.0744367
19.1824 0.00029966 998 0.0765645
19.9469 0.000276144 924 0.0705562
20.6808 0.000259685 1014 0.0663508
21.3842 0.000180496 1064 0.0461176
22.2186 0.000220554 1434 0.0563526
23.0657 0.000174798 1440 0.0446617
23.935 0.000407009 1662 0.103993
24.8633 0.000188008 1898 0.048037
25.7971 0.000199323 2040 0.0509279
26.7938 0.000232945 2378 0.0595185
27.7886 0.000204137 2430 0.052158
28.8178 0.000235968 2964 0.0602911
29.9415 0.000190647 3278 0.0487113
31.0801 0.000196793 3618 0.0502814
32.231 0.000183213 3896 0.0468117
33.4697 0.000249114 4770 0.0636498
34.7575 0.000199736 4902 0.0510335
36.0407 0.000222613 5522 0.0568788
37.3988 0.000305434 6402 0.0780399
38.8321 0.000304979 7118 0.0779236
40.2872 0.000281878 7634 0.0720213
41.8167 0.000291715 9090 0.0745346
43.399 0.000283687 9566 0.0724834
45.0279 0.000240781 11034 0.0615207
46.7308 0.000210148 12290 0.0536938
48.5017 0.000220411 13706 0.0563162
50.3097 0.000182632 14970 0.0466633
52.197 0.000192881 17198 0.0492821
54.1738 0.000175656 19016 0.0448809
56.2203 0.000177297 21458 0.0453001
58.3613 0.000162061 24186 0.0414074
60.5794 0.000164279 26624 0.0419741
62.8515 0.000172945 29594 0.0441882
65.2265 0.000182143 33536 0.0465385
67.6932 0.000194349 37166 0.0496572
70.2489 0.000214462 41720 0.0547961
72.8971 0.000222394 46280 0.0568228
75.6319 0.000237123 51536 0.0605861
78.4853 0.000240506 58466 0.0614505
81.4754 0.000248194 65564 0.0634149
84.5539 0.000251421 72080 0.0642392
87.7413 0.000255805 81380 0.0653594
91.0485 0.000254303 90070 0.0649756
94.4801 0.00027065 101516 0.0691525
98.0438 0.000279119 112736 0.0713163
101.721 0.000274826 122371 0.0702194
105.563 0.000271844 120908 0.0694575
109.542 0.00028673 118888 0.073261
113.676 0.000294166 115424 0.0751608
117.973 0.000307304 110068 0.0785175
122.414 0.000335175 101516 0.0856388
127.021 0.000373088 92536 0.0953258
131.796 0.000421592 78532 0.107719
136.72 0.000475791 62872 0.121567
141.817 0.00049525 43009 0.126539
147.18 0.000554835 27262 0.141763
152.694 0.000623424 16264 0.159288
158.385 0.000786326 8614 0.20091
164.073 0.00110605 3046 0.2826
169.186 0.00145155 550 0.370878
174.125 3.14825e-07 1 8.04392e-05
