# in Mpc/h Units 
# D1 = 0.0260679 
# k P N P(z=0)
1.5708 0.00715483 6 10.529
2.22144 0.00858943 12 12.6401
2.7207 0.0105294 8 15.495
3.14159 0.00165198 6 2.43103
3.51241 0.0019312 24 2.84193
3.84765 0.00136364 24 2.00672
4.44288 0.00106172 12 1.56241
4.71239 0.753413 30 1108.71
4.96729 0.000682723 24 1.00469
5.20974 0.00165558 24 2.43633
5.4414 0.00305201 8 4.49131
5.66359 0.00052572 24 0.773644
5.87738 0.00199806 48 2.94032
6.28319 0.000678753 6 0.998847
6.55703 0.00118501 84 1.74385
6.84694 0.00162079 24 2.38513
7.02481 0.000400505 24 0.589379
7.25476 0.000633732 72 0.932594
7.6953 0.000352682 24 0.519003
7.96377 0.000655993 102 0.965352
8.1621 0.000333737 32 0.491123
8.51684 0.000401792 120 0.591272
8.88577 0.000177625 12 0.261391
9.15858 0.000291664 144 0.42921
9.48256 0.300844 54 442.719
9.74593 0.000333673 96 0.491031
10.1275 0.000561398 168 0.826147
10.5564 0.000814089 144 1.19801
11.0536 0.000810317 146 1.19245
11.4241 0.000454681 240 0.669104
11.9234 0.000347008 192 0.510653
12.3255 0.000219377 168 0.322832
12.7651 0.000424393 270 0.624532
13.1907 0.000271134 228 0.398997
13.6659 0.000187929 344 0.276554
14.2646 0.0392044 342 57.6928
14.7875 0.000282641 456 0.415932
15.4187 0.000500462 396 0.736475
15.942 0.000424413 486 0.624562
16.5482 0.000350492 560 0.515781
17.1639 0.000357665 558 0.526337
17.8011 0.000180833 708 0.266112
18.4303 0.000132687 672 0.195262
19.1824 0.0116271 998 17.1103
19.9469 0.000348369 924 0.512656
20.6808 0.000401202 1014 0.590404
21.3842 0.000171051 1064 0.251716
22.2186 0.000282163 1434 0.415228
23.0657 9.66939e-05 1440 0.142294
23.935 0.0061411 1662 9.03718
24.8633 0.000365612 1898 0.538031
25.7971 0.00019296 2040 0.283958
26.7938 0.000265222 2378 0.390298
27.7886 0.00364012 2430 5.35677
28.8178 0.000488297 2964 0.718573
29.9415 0.000230387 3278 0.339035
31.0801 0.000213037 3618 0.313503
32.231 0.000119609 3896 0.176016
33.4697 0.00174519 4770 2.5682
34.7575 0.000183228 4902 0.269637
36.0407 0.000185458 5522 0.272918
37.3988 0.00105327 6402 1.54998
38.8321 0.000205294 7118 0.302109
40.2872 0.000169548 7634 0.249504
41.8167 0.000669858 9090 0.985756
43.399 0.000171541 9566 0.252438
45.0279 0.000132042 11034 0.194312
46.7308 0.000431479 12290 0.634961
48.5017 0.000165754 13706 0.243922
50.3097 0.000107862 14970 0.158729
52.197 0.000306036 17198 0.45036
54.1738 0.000120899 19016 0.177913
56.2203 0.000210699 21458 0.310062
58.3613 0.000104728 24186 0.154116
60.5794 0.000161442 26624 0.237577
62.8515 0.000107684 29594 0.158467
65.2265 0.000131299 33536 0.193218
67.6932 0.000130331 37166 0.191793
70.2489 0.00021758 41720 0.320189
72.8971 0.00035294 46280 0.519383
75.6319 0.000530778 51536 0.781087
78.4853 0.000477866 58466 0.703222
81.4754 0.000413702 65564 0.608799
84.5539 0.000351017 72080 0.516553
87.7413 0.000354362 81380 0.521476
91.0485 0.000487488 90070 0.717383
94.4801 0.000940033 101516 1.38334
98.0438 0.00122301 112736 1.79977
101.721 0.000653888 122371 0.962255
105.563 0.000445811 120908 0.656051
109.542 0.000430395 118888 0.633365
113.676 0.000332286 115424 0.488989
117.973 0.000290089 110068 0.426892
122.414 0.000330333 101516 0.486114
127.021 0.000444659 92536 0.654356
131.796 0.000678833 78532 0.998964
136.72 0.00131154 62872 1.93005
141.817 0.0010321 43009 1.51882
147.18 0.000881403 27262 1.29706
152.694 0.000491419 16264 0.723168
158.385 0.00070402 8614 1.03603
164.073 0.00187818 3046 2.76392
169.186 0.00496597 550 7.30788
174.125 4.68623e-06 1 0.00689621
