# in Mpc/h Units 
# D1 = 0.0660142 
# k P N P(z=0)
1.5708 0.0407251 6 9.34517
2.22144 0.0471514 12 10.8198
2.7207 0.0565724 8 12.9816
3.14159 0.0112634 6 2.58461
3.51241 0.00973252 24 2.23332
3.84765 0.0074747 24 1.71522
4.44288 0.00492584 12 1.13033
4.71239 1.64025 30 376.388
4.96729 0.00847301 24 1.9443
5.20974 0.016172 24 3.71098
5.4414 0.0402712 8 9.24102
5.66359 0.00327055 24 0.750491
5.87738 0.0135919 48 3.11892
6.28319 0.00440315 6 1.01039
6.55703 0.0100727 84 2.31138
6.84694 0.0102993 24 2.36337
7.02481 0.00365703 24 0.839177
7.25476 0.00505618 72 1.16024
7.6953 0.00271749 24 0.623582
7.96377 0.00308853 102 0.708724
8.1621 0.0022189 32 0.509171
8.51684 0.00287012 120 0.658605
8.88577 0.00083762 12 0.192208
9.15858 0.00209584 144 0.480932
9.48256 0.376763 54 86.4557
9.74593 0.00440511 96 1.01084
10.1275 0.00381003 168 0.874287
10.5564 0.00294584 144 0.67598
11.0536 0.00549235 146 1.26033
11.4241 0.00196167 240 0.450144
11.9234 0.00170958 192 0.392298
12.3255 0.000847095 168 0.194383
12.7651 0.00119579 270 0.274397
13.1907 0.000988742 228 0.226886
13.6659 0.000871456 344 0.199973
14.2646 0.0107697 342 2.47132
14.7875 0.000876672 456 0.20117
15.4187 0.000777585 396 0.178432
15.942 0.000901525 486 0.206873
16.5482 0.000544443 560 0.124933
17.1639 0.000435855 558 0.100015
17.8011 0.000412799 708 0.0947249
18.4303 0.000342566 672 0.0786086
19.1824 0.000342772 998 0.0786558
19.9469 0.000306577 924 0.07035
20.6808 0.000299561 1014 0.0687402
21.3842 0.000208012 1064 0.0477324
22.2186 0.000241363 1434 0.0553855
23.0657 0.000200821 1440 0.0460824
23.935 0.000362935 1662 0.0832826
24.8633 0.000195841 1898 0.0449396
25.7971 0.000208152 2040 0.0477645
26.7938 0.00023871 2378 0.0547768
27.7886 0.000199052 2430 0.0456764
28.8178 0.000245577 2964 0.0563525
29.9415 0.000202353 3278 0.0464339
31.0801 0.000216382 3618 0.0496532
32.231 0.000206848 3896 0.0474653
33.4697 0.000342784 4770 0.0786585
34.7575 0.000251557 4902 0.0577248
36.0407 0.00027511 5522 0.0631295
37.3988 0.000356446 6402 0.0817936
38.8321 0.000370795 7118 0.0850862
40.2872 0.000330628 7634 0.0758692
41.8167 0.000311321 9090 0.0714386
43.399 0.00030406 9566 0.0697725
45.0279 0.000256979 11034 0.058969
46.7308 0.000218883 12290 0.0502269
48.5017 0.000218802 13706 0.0502085
50.3097 0.000195739 14970 0.0449161
52.197 0.000198925 17198 0.0456472
54.1738 0.000182086 19016 0.0417831
56.2203 0.000185173 21458 0.0424917
58.3613 0.000174044 24186 0.0399378
60.5794 0.000178886 26624 0.0410489
62.8515 0.000186921 29594 0.0428926
65.2265 0.000194423 33536 0.0446141
67.6932 0.000208603 37166 0.047868
70.2489 0.000227051 41720 0.0521014
72.8971 0.000232043 46280 0.0532468
75.6319 0.000240524 51536 0.0551931
78.4853 0.000240694 58466 0.0552319
81.4754 0.000251602 65564 0.0577349
84.5539 0.000250971 72080 0.0575901
87.7413 0.00025695 81380 0.0589622
91.0485 0.000257831 90070 0.0591644
94.4801 0.000273819 101516 0.0628331
98.0438 0.000286623 112736 0.0657713
101.721 0.000284284 122371 0.0652346
105.563 0.000278806 120908 0.0639776
109.542 0.000295054 118888 0.0677059
113.676 0.000302027 115424 0.069306
117.973 0.000316869 110068 0.0727119
122.414 0.00034791 101516 0.0798348
127.021 0.000378195 92536 0.0867843
131.796 0.000422338 78532 0.0969137
136.72 0.000476001 62872 0.109228
141.817 0.000502081 43009 0.115212
147.18 0.000542893 27262 0.124577
152.694 0.000619314 16264 0.142114
158.385 0.000782401 8614 0.179537
164.073 0.0010546 3046 0.241998
169.186 0.00138936 550 0.318816
174.125 0.00065789 1 0.150966
