# in Mpc/h Units 
# D1 = 0.0135272 
# k P N P(z=0)
1.5708 0.00204721 6 11.1879
2.22144 0.00249946 12 13.6594
2.7207 0.00324053 8 17.7093
3.14159 0.00045807 6 2.50332
3.51241 0.000592427 24 3.23757
3.84765 0.0004276 24 2.33681
4.44288 0.000327528 12 1.78992
4.71239 0.00112758 30 6.16216
4.96729 0.000121542 24 0.664218
5.20974 0.000302508 24 1.65319
5.4414 0.000246312 8 1.34608
5.66359 0.000198396 24 1.08422
5.87738 9.92118e-05 48 0.542186
6.28319 0.000226645 6 1.2386
6.55703 0.000129747 84 0.709059
6.84694 0.00011189 24 0.61147
7.02481 0.000129392 24 0.707119
7.25476 8.40281e-05 72 0.459208
7.6953 7.74793e-05 24 0.423419
7.96377 7.62565e-05 102 0.416737
8.1621 5.2296e-05 32 0.285794
8.51684 5.55194e-05 120 0.30341
8.88577 2.69391e-05 12 0.14722
9.15858 3.99261e-05 144 0.218194
9.48256 4.32604e-05 54 0.236415
9.74593 4.90142e-05 96 0.26786
10.1275 4.34129e-05 168 0.237249
10.5564 3.41779e-05 144 0.18678
11.0536 3.28367e-05 146 0.17945
11.4241 2.98228e-05 240 0.16298
11.9234 2.15235e-05 192 0.117624
12.3255 2.39773e-05 168 0.131035
12.7651 1.75745e-05 270 0.0960433
13.1907 1.64642e-05 228 0.0899759
13.6659 1.84945e-05 344 0.101071
14.2646 1.73164e-05 342 0.0946331
14.7875 1.35228e-05 456 0.073901
15.4187 1.17253e-05 396 0.064078
15.942 9.42868e-06 486 0.0515271
16.5482 1.04855e-05 560 0.0573024
17.1639 9.02177e-06 558 0.0493033
17.8011 8.00379e-06 708 0.0437402
18.4303 7.04204e-06 672 0.0384843
19.1824 6.89173e-06 998 0.0376628
19.9469 5.83781e-06 924 0.0319032
20.6808 5.48252e-06 1014 0.0299616
21.3842 5.13182e-06 1064 0.028045
22.2186 4.71936e-06 1434 0.025791
23.0657 4.62705e-06 1440 0.0252865
23.935 3.90639e-06 1662 0.0213482
24.8633 3.5025e-06 1898 0.0191409
25.7971 4.19285e-06 2040 0.0229136
26.7938 6.46312e-06 2378 0.0353205
27.7886 3.36866e-06 2430 0.0184095
28.8178 0.000187059 2964 1.02227
29.9415 5.26941e-06 3278 0.028797
31.0801 3.69913e-06 3618 0.0202155
32.231 3.19837e-06 3896 0.0174789
33.4697 2.61851e-06 4770 0.01431
34.7575 2.62467e-06 4902 0.0143436
36.0407 2.56776e-06 5522 0.0140326
37.3988 2.6058e-06 6402 0.0142405
38.8321 2.66069e-06 7118 0.0145405
40.2872 2.71584e-06 7634 0.0148419
41.8167 2.75587e-06 9090 0.0150607
43.399 2.73161e-06 9566 0.0149281
45.0279 2.92116e-06 11034 0.0159639
46.7308 3.08045e-06 12290 0.0168345
48.5017 3.24593e-06 13706 0.0177388
50.3097 2.94677e-06 14970 0.0161039
52.197 3.16705e-06 17198 0.0173077
54.1738 3.19012e-06 19016 0.0174338
56.2203 3.45501e-06 21458 0.0188814
58.3613 6.79542e-06 24186 0.0371365
60.5794 3.87601e-06 26624 0.0211822
62.8515 4.13851e-06 29594 0.0226167
65.2265 4.53225e-06 33536 0.0247684
67.6932 4.87366e-06 37166 0.0266342
70.2489 5.42276e-06 41720 0.029635
72.8971 6.24401e-06 46280 0.0341231
75.6319 7.20438e-06 51536 0.0393715
78.4853 8.9983e-06 58466 0.0491751
81.4754 1.22475e-05 65564 0.0669316
84.5539 1.7929e-05 72080 0.0979808
87.7413 3.08669e-05 81380 0.168685
91.0485 6.16754e-05 90070 0.337052
94.4801 0.000298135 101516 1.62929
98.0438 0.00109972 112736 6.00991
101.721 0.000753943 122371 4.12025
105.563 1.80024e-05 120908 0.0983819
109.542 1.9167e-05 118888 0.104746
113.676 2.18973e-05 115424 0.119668
117.973 2.79253e-05 110068 0.15261
122.414 4.48574e-05 101516 0.245143
127.021 9.88384e-05 92536 0.540145
131.796 0.000356139 78532 1.94628
136.72 0.00269101 62872 14.7062
141.817 0.00533707 43009 29.1667
147.18 8.02864e-05 27262 0.43876
152.694 0.000211498 16264 1.15582
158.385 0.0012761 8614 6.97382
164.073 0.0172545 3046 94.2946
169.186 0.320868 550 1753.52
174.125 0.00617608 1 33.7518
