# in Mpc/h Units 
# D1 = 0.0879357 
# k P N P(z=0)
1.5708 0.0705291 6 9.12091
2.22144 0.0804146 12 10.3993
2.7207 0.0986616 8 12.759
3.14159 0.0204168 6 2.64033
3.51241 0.0169325 24 2.18973
3.84765 0.0138835 24 1.79543
4.44288 0.00880461 12 1.13862
4.71239 1.87663 30 242.688
4.96729 0.0191057 24 2.47078
5.20974 0.0336148 24 4.34711
5.4414 0.0834992 8 10.7982
5.66359 0.00653026 24 0.844501
5.87738 0.026865 48 3.47421
6.28319 0.00945125 6 1.22225
6.55703 0.019273 84 2.4924
6.84694 0.0198645 24 2.5689
7.02481 0.00802454 24 1.03774
7.25476 0.00989798 72 1.28002
7.6953 0.00728795 24 0.942486
7.96377 0.00610871 102 0.789985
8.1621 0.00430628 32 0.556893
8.51684 0.00544012 120 0.703522
8.88577 0.00328969 12 0.425427
9.15858 0.00520084 144 0.672579
9.48256 0.408098 54 52.7757
9.74593 0.0103668 96 1.34065
10.1275 0.00827134 168 1.06966
10.5564 0.00585807 144 0.757572
11.0536 0.0102184 146 1.32146
11.4241 0.00412061 240 0.532882
11.9234 0.0034094 192 0.440907
12.3255 0.00212172 168 0.274383
12.7651 0.00249951 270 0.323239
13.1907 0.00201421 228 0.26048
13.6659 0.00230727 344 0.298379
14.2646 0.0132702 342 1.71612
14.7875 0.00203787 456 0.26354
15.4187 0.00174948 396 0.226245
15.942 0.00190879 486 0.246847
16.5482 0.0011963 560 0.154707
17.1639 0.00109197 558 0.141215
17.8011 0.000987532 708 0.127709
18.4303 0.000921802 672 0.119209
19.1824 0.000974705 998 0.12605
19.9469 0.000667869 924 0.0863696
20.6808 0.0007411 1014 0.0958399
21.3842 0.000550845 1064 0.071236
22.2186 0.000470899 1434 0.0608972
23.0657 0.00051208 1440 0.0662227
23.935 0.00046631 1662 0.0603037
24.8633 0.000427533 1898 0.0552891
25.7971 0.000427144 2040 0.0552388
26.7938 0.000435509 2378 0.0563205
27.7886 0.000603734 2430 0.0780756
28.8178 0.000602998 2964 0.0779804
29.9415 0.000531268 3278 0.0687042
31.0801 0.000510662 3618 0.0660394
32.231 0.000536125 3896 0.0693323
33.4697 0.000911104 4770 0.117825
34.7575 0.000702432 4902 0.0908393
36.0407 0.000623814 5522 0.0806724
37.3988 0.000620376 6402 0.0802278
38.8321 0.000723378 7118 0.0935481
40.2872 0.000615908 7634 0.0796499
41.8167 0.000519107 9090 0.0671316
43.399 0.000458173 9566 0.0592514
45.0279 0.000413321 11034 0.0534512
46.7308 0.000370437 12290 0.0479053
48.5017 0.000343971 13706 0.0444827
50.3097 0.000325498 14970 0.0420938
52.197 0.000294192 17198 0.0380452
54.1738 0.000298075 19016 0.0385475
56.2203 0.000281655 21458 0.0364239
58.3613 0.00026417 24186 0.0341628
60.5794 0.000257782 26624 0.0333367
62.8515 0.000257851 29594 0.0333456
65.2265 0.000264712 33536 0.0342328
67.6932 0.00027364 37166 0.0353875
70.2489 0.000275665 41720 0.0356494
72.8971 0.000280225 46280 0.036239
75.6319 0.000285641 51536 0.0369395
78.4853 0.000287208 58466 0.0371421
81.4754 0.000288304 65564 0.0372839
84.5539 0.000287429 72080 0.0371707
87.7413 0.000287529 81380 0.0371836
91.0485 0.000292575 90070 0.0378361
94.4801 0.000302048 101516 0.0390612
98.0438 0.000315033 112736 0.0407405
101.721 0.00032383 122371 0.0418781
105.563 0.000332341 120908 0.0429787
109.542 0.00033701 118888 0.0435825
113.676 0.000349782 115424 0.0452342
117.973 0.000366294 110068 0.0473696
122.414 0.000384629 101516 0.0497407
127.021 0.000412209 92536 0.0533074
131.796 0.000452255 78532 0.0584861
136.72 0.000502885 62872 0.0650337
141.817 0.000538452 43009 0.0696333
147.18 0.000577538 27262 0.0746879
152.694 0.000668282 16264 0.086423
158.385 0.000814204 8614 0.105294
164.073 0.00105832 3046 0.136864
169.186 0.00129806 550 0.167866
174.125 0.000173453 1 0.0224311
