# in Mpc/h Units 
# D1 = 0.0142625 
# k P N P(z=0)
1.5708 0.00227606 6 11.1889
2.22144 0.00277407 12 13.6372
2.7207 0.00359299 8 17.6629
3.14159 0.000502822 6 2.47184
3.51241 0.000657704 24 3.23323
3.84765 0.000474477 24 2.3325
4.44288 0.000368336 12 1.81072
4.71239 0.0133474 30 65.615
4.96729 0.000140636 24 0.691359
5.20974 0.000341589 24 1.67923
5.4414 0.000289741 8 1.42435
5.66359 0.000216165 24 1.06265
5.87738 0.000122434 48 0.601877
6.28319 0.000271944 6 1.33686
6.55703 0.000151144 84 0.743012
6.84694 0.000139301 24 0.684793
7.02481 0.000146591 24 0.72063
7.25476 9.96423e-05 72 0.489835
7.6953 8.71828e-05 24 0.428585
7.96377 8.741e-05 102 0.429702
8.1621 5.78995e-05 32 0.28463
8.51684 6.33458e-05 120 0.311404
8.88577 3.09057e-05 12 0.15193
9.15858 4.50666e-05 144 0.221545
9.48256 0.000180936 54 0.889469
9.74593 5.90257e-05 96 0.290167
10.1275 4.83732e-05 168 0.2378
10.5564 3.90208e-05 144 0.191824
11.0536 3.68865e-05 146 0.181332
11.4241 3.28849e-05 240 0.16166
11.9234 2.41683e-05 192 0.11881
12.3255 2.68816e-05 168 0.132148
12.7651 1.93992e-05 270 0.0953649
13.1907 1.90721e-05 228 0.0937571
13.6659 2.06412e-05 344 0.101471
14.2646 1.96613e-05 342 0.0966539
14.7875 1.52266e-05 456 0.0748529
15.4187 1.36637e-05 396 0.0671697
15.942 1.04821e-05 486 0.0515294
16.5482 1.1458e-05 560 0.0563266
17.1639 1.01103e-05 558 0.0497017
17.8011 9.30845e-06 708 0.0457597
18.4303 8.01061e-06 672 0.0393796
19.1824 7.6301e-06 998 0.0375091
19.9469 6.43619e-06 924 0.0316399
20.6808 6.01274e-06 1014 0.0295582
21.3842 5.81702e-06 1064 0.0285961
22.2186 5.36027e-06 1434 0.0263507
23.0657 5.15673e-06 1440 0.0253501
23.935 4.30544e-06 1662 0.0211653
24.8633 3.917e-06 1898 0.0192557
25.7971 4.73732e-06 2040 0.0232883
26.7938 7.33895e-06 2378 0.0360778
27.7886 3.89988e-06 2430 0.0191716
28.8178 0.000187065 2964 0.919601
29.9415 5.8585e-06 3278 0.0288
31.0801 4.08946e-06 3618 0.0201035
32.231 3.51884e-06 3896 0.0172984
33.4697 2.87534e-06 4770 0.014135
34.7575 2.92519e-06 4902 0.01438
36.0407 2.84507e-06 5522 0.0139862
37.3988 2.88378e-06 6402 0.0141765
38.8321 2.89534e-06 7118 0.0142333
40.2872 2.88654e-06 7634 0.01419
41.8167 2.94938e-06 9090 0.014499
43.399 2.93988e-06 9566 0.0144522
45.0279 3.12722e-06 11034 0.0153732
46.7308 3.24469e-06 12290 0.0159507
48.5017 3.40131e-06 13706 0.0167206
50.3097 3.15517e-06 14970 0.0155106
52.197 3.30894e-06 17198 0.0162665
54.1738 3.38514e-06 19016 0.0166411
56.2203 3.71758e-06 21458 0.0182754
58.3613 6.89509e-06 24186 0.0338958
60.5794 4.11796e-06 26624 0.0202436
62.8515 4.38891e-06 29594 0.0215756
65.2265 4.83317e-06 33536 0.0237595
67.6932 5.33162e-06 37166 0.0262099
70.2489 6.12445e-06 41720 0.0301074
72.8971 7.2041e-06 46280 0.0354149
75.6319 8.94338e-06 51536 0.043965
78.4853 1.21547e-05 58466 0.0597518
81.4754 1.95104e-05 65564 0.0959121
84.5539 4.42907e-05 72080 0.21773
87.7413 0.000148779 81380 0.731388
91.0485 0.00016064 90070 0.789697
94.4801 0.000412908 101516 2.02983
98.0438 0.000692034 112736 3.40199
101.721 0.000675105 122371 3.31877
105.563 1.94974e-05 120908 0.095848
109.542 2.14391e-05 118888 0.105393
113.676 2.71618e-05 115424 0.133526
117.973 4.646e-05 110068 0.228394
122.414 0.000160784 101516 0.790404
127.021 0.000419548 92536 2.06247
131.796 0.000866106 78532 4.25772
136.72 0.00178807 62872 8.79005
141.817 0.00294816 43009 14.493
147.18 0.000161388 27262 0.793372
152.694 0.000998975 16264 4.91089
158.385 0.00561333 8614 27.5948
164.073 0.0189864 3046 93.336
169.186 0.0803984 550 395.233
174.125 2.19528 1 10791.8
