# in Mpc/h Units 
# D1 = 0.143456 
# k P N P(z=0)
1.5708 0.180412 6 8.76654
2.22144 0.200156 12 9.72594
2.7207 0.260301 8 12.6485
3.14159 0.0539051 6 2.61935
3.51241 0.0448339 24 2.17856
3.84765 0.0422992 24 2.05539
4.44288 0.0253362 12 1.23113
4.71239 2.37735 30 115.519
4.96729 0.0633489 24 3.07824
5.20974 0.105602 24 5.1314
5.4414 0.282252 8 13.7151
5.66359 0.0223661 24 1.08681
5.87738 0.0895969 48 4.35367
6.28319 0.0326334 6 1.58572
6.55703 0.0554964 84 2.69667
6.84694 0.07133 24 3.46605
7.02481 0.0285501 24 1.3873
7.25476 0.0302948 72 1.47208
7.6953 0.038674 24 1.87924
7.96377 0.0225716 102 1.0968
8.1621 0.0147147 32 0.715016
8.51684 0.0184244 120 0.895277
8.88577 0.0246221 12 1.19643
9.15858 0.0211626 144 1.02833
9.48256 0.62498 54 30.3689
9.74593 0.0360945 96 1.7539
10.1275 0.0328192 168 1.59474
10.5564 0.0247246 144 1.20141
11.0536 0.0311963 146 1.51588
11.4241 0.0173536 240 0.843241
11.9234 0.0141109 192 0.685674
12.3255 0.0105774 168 0.513973
12.7651 0.010259 270 0.498501
13.1907 0.00910783 228 0.442566
13.6659 0.0105489 344 0.512592
14.2646 0.0404921 342 1.96758
14.7875 0.010807 456 0.52513
15.4187 0.00982996 396 0.477655
15.942 0.0093849 486 0.456029
16.5482 0.00702616 560 0.341414
17.1639 0.00577194 558 0.280469
17.8011 0.00490216 708 0.238205
18.4303 0.00476011 672 0.231302
19.1824 0.00747189 998 0.363072
19.9469 0.00403634 924 0.196133
20.6808 0.00429529 1014 0.208716
21.3842 0.00369321 1064 0.17946
22.2186 0.00272825 1434 0.132571
23.0657 0.00288313 1440 0.140096
23.935 0.00324252 1662 0.15756
24.8633 0.00245881 1898 0.119478
25.7971 0.00238242 2040 0.115766
26.7938 0.00194482 2378 0.0945024
27.7886 0.00196118 2430 0.0952973
28.8178 0.00204738 2964 0.0994859
29.9415 0.00191035 3278 0.0928275
31.0801 0.00173825 3618 0.0844649
32.231 0.00173983 3896 0.0845417
33.4697 0.00196482 4770 0.0954744
34.7575 0.00174621 4902 0.0848515
36.0407 0.00156589 5522 0.0760895
37.3988 0.00155058 6402 0.0753455
38.8321 0.00145769 7118 0.0708316
40.2872 0.00148764 7634 0.0722873
41.8167 0.00130236 9090 0.0632841
43.399 0.00116491 9566 0.0566052
45.0279 0.00109016 11034 0.0529726
46.7308 0.000975774 12290 0.0474146
48.5017 0.00087922 13706 0.0427229
50.3097 0.000784925 14970 0.0381409
52.197 0.000726442 17198 0.0352991
54.1738 0.000665204 19016 0.0323235
56.2203 0.000610574 21458 0.0296689
58.3613 0.000558744 24186 0.0271504
60.5794 0.000543491 26624 0.0264092
62.8515 0.000515614 29594 0.0250546
65.2265 0.0004963 33536 0.0241161
67.6932 0.00048458 37166 0.0235466
70.2489 0.000463991 41720 0.0225462
72.8971 0.000458007 46280 0.0222554
75.6319 0.000442433 51536 0.0214986
78.4853 0.000426792 58466 0.0207386
81.4754 0.000414567 65564 0.0201445
84.5539 0.000404631 72080 0.0196617
87.7413 0.000396912 81380 0.0192867
91.0485 0.000402544 90070 0.0195603
94.4801 0.000409911 101516 0.0199183
98.0438 0.000425337 112736 0.0206679
101.721 0.000433289 122371 0.0210543
105.563 0.000435641 120908 0.0211686
109.542 0.000436988 118888 0.021234
113.676 0.000444923 115424 0.0216196
117.973 0.000460789 110068 0.0223905
122.414 0.000477172 101516 0.0231866
127.021 0.000506075 92536 0.0245911
131.796 0.000548746 78532 0.0266645
136.72 0.000598028 62872 0.0290592
141.817 0.000647421 43009 0.0314594
147.18 0.00069448 27262 0.033746
152.694 0.000772256 16264 0.0375253
158.385 0.000941496 8614 0.045749
164.073 0.00117896 3046 0.0572877
169.186 0.00150336 550 0.073051
174.125 0.000186803 1 0.0090771
