#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.470222E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602679E+00   0.493610E+06   0.493610E+06   0.928651E-01
   0.474948E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602679E+00   0.493610E+06   0.493610E+06   0.937984E-01
   0.479721E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.947411E-01
   0.484542E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.956933E-01
   0.489412E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.966550E-01
   0.494331E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.976264E-01
   0.499299E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.986076E-01
   0.504317E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.995986E-01
   0.509385E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.100600E+00
   0.514505E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.101611E+00
   0.519676E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.102632E+00
   0.524898E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.103663E+00
   0.530174E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.104705E+00
   0.535502E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.105757E+00
   0.540884E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.106820E+00
   0.546320E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.107894E+00
   0.551810E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.108978E+00
   0.557356E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.110073E+00
   0.562958E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.111180E+00
   0.568616E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.112297E+00
   0.574330E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.113426E+00
   0.580102E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.114566E+00
   0.585933E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.115717E+00
   0.591821E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660418E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.116880E+00
   0.597769E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.118055E+00
   0.603777E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.119241E+00
   0.609845E-05   0.495315E+06   0.495315E+06   0.660418E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.120440E+00
   0.615974E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.121650E+00
   0.622165E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.122873E+00
   0.628417E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.124107E+00
   0.634733E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.125355E+00
   0.641112E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.126615E+00
   0.647556E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.127887E+00
   0.654064E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.129172E+00
   0.660637E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.130471E+00
   0.667277E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.131782E+00
   0.673983E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.133106E+00
   0.680757E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.134444E+00
   0.687598E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.135795E+00
   0.694509E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.137160E+00
   0.701489E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660417E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.138538E+00
   0.708539E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.139931E+00
   0.715660E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.141337E+00
   0.722852E-05   0.495315E+06   0.495315E+06   0.660417E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.142758E+00
   0.730117E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.144192E+00
   0.737455E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.145641E+00
   0.744866E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.147105E+00
   0.752352E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.148584E+00
   0.759914E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.150077E+00
   0.767551E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.151585E+00
   0.775265E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.153109E+00
   0.783056E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.154647E+00
   0.790926E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.156202E+00
   0.798875E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.157772E+00
   0.806904E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660416E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.159357E+00
   0.815014E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.160959E+00
   0.823205E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.162576E+00
   0.831478E-05   0.495315E+06   0.495315E+06   0.660416E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.164210E+00
   0.839834E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.165861E+00
   0.848275E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.167528E+00
   0.856800E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.169211E+00
   0.865411E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.170912E+00
   0.874109E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.172629E+00
   0.882894E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.174364E+00
   0.891767E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660415E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.176117E+00
   0.900729E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.177887E+00
   0.909782E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.179675E+00
   0.918925E-05   0.495315E+06   0.495315E+06   0.660415E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.181480E+00
   0.928161E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.183304E+00
   0.937489E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.185147E+00
   0.946911E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.187007E+00
   0.956427E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.188887E+00
   0.966040E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.190785E+00
   0.975748E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660414E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.192703E+00
   0.985555E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.194639E+00
   0.995460E-05   0.495315E+06   0.495315E+06   0.660414E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.196595E+00
   0.100546E-04   0.495315E+06   0.495315E+06   0.660414E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.198571E+00
   0.101557E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.200567E+00
   0.102578E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.202583E+00
   0.103609E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504998E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.204619E+00
   0.104650E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660413E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.206675E+00
   0.105702E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.208752E+00
   0.106764E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.210850E+00
   0.107837E-04   0.495315E+06   0.495315E+06   0.660413E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.212969E+00
   0.108921E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.215110E+00
   0.110015E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.217271E+00
   0.111121E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.219455E+00
   0.112238E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660412E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.221661E+00
   0.113366E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660411E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.223888E+00
   0.114505E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660411E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.226138E+00
   0.115656E-04   0.495315E+06   0.495315E+06   0.660412E+06   0.660411E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.228411E+00
   0.116818E-04   0.495315E+06   0.495315E+06   0.660411E+06   0.660411E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.230707E+00
   0.117992E-04   0.495315E+06   0.495315E+06   0.660411E+06   0.660411E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.233025E+00
   0.119178E-04   0.495315E+06   0.495315E+06   0.660411E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.235367E+00
   0.120376E-04   0.495315E+06   0.495315E+06   0.660411E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.237733E+00
   0.121586E-04   0.495315E+06   0.495315E+06   0.660411E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.240122E+00
   0.122808E-04   0.495315E+06   0.495315E+06   0.660410E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.242535E+00
   0.124042E-04   0.495315E+06   0.495315E+06   0.660410E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.244973E+00
   0.125289E-04   0.495315E+06   0.495315E+06   0.660410E+06   0.660410E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.247435E+00
   0.126548E-04   0.495315E+06   0.495315E+06   0.660410E+06   0.660409E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.249922E+00
   0.127820E-04   0.495315E+06   0.495315E+06   0.660410E+06   0.660409E+06   0.000000E+00   0.495315E+06   0.495315E+06   0.504997E+06  -0.602678E+00   0.493610E+06   0.493610E+06   0.252433E+00
