#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.421241E-05   0.253205E+07   0.253205E+07   0.337604E+07   0.337604E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.198897E-01
   0.425474E-05   0.253205E+07   0.253205E+07   0.337604E+07   0.337604E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.200896E-01
   0.429750E-05   0.253205E+07   0.253205E+07   0.337604E+07   0.337604E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.202915E-01
   0.434070E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.204954E-01
   0.438432E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.207014E-01
   0.442838E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.209094E-01
   0.447289E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.211196E-01
   0.451784E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.213318E-01
   0.456325E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.215462E-01
   0.460911E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.217628E-01
   0.465543E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.219815E-01
   0.470222E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.222024E-01
   0.474948E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.224256E-01
   0.479721E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.226509E-01
   0.484542E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337603E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.228786E-01
   0.489412E-05   0.253205E+07   0.253205E+07   0.337603E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.231085E-01
   0.494331E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.233408E-01
   0.499299E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.235753E-01
   0.504317E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.238123E-01
   0.509385E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.240516E-01
   0.514505E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.242933E-01
   0.519676E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.245375E-01
   0.524898E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252649E+07   0.252649E+07   0.247841E-01
   0.530174E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.250331E-01
   0.535502E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.252847E-01
   0.540884E-05   0.253205E+07   0.253205E+07   0.337602E+07   0.337602E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.255388E-01
   0.546320E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.257955E-01
   0.551810E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.260548E-01
   0.557356E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.263166E-01
   0.562958E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.265811E-01
   0.568616E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.268483E-01
   0.574330E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252649E+07   0.252649E+07   0.271181E-01
   0.580102E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.273906E-01
   0.585933E-05   0.253205E+07   0.253205E+07   0.337601E+07   0.337601E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252649E+07   0.252649E+07   0.276659E-01
   0.591821E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252649E+07   0.252649E+07   0.279439E-01
   0.597769E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.282248E-01
   0.603777E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.285085E-01
   0.609845E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.287950E-01
   0.615974E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.290844E-01
   0.622165E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252649E+07   0.252649E+07   0.293767E-01
   0.628417E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337600E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600409E+00   0.252650E+07   0.252650E+07   0.296719E-01
   0.634733E-05   0.253205E+07   0.253205E+07   0.337600E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.299701E-01
   0.641112E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.302713E-01
   0.647556E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.305755E-01
   0.654064E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.308828E-01
   0.660637E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.311932E-01
   0.667277E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337599E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.315067E-01
   0.673983E-05   0.253205E+07   0.253205E+07   0.337599E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.318233E-01
   0.680757E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.321432E-01
   0.687598E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.324662E-01
   0.694509E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.327925E-01
   0.701489E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.331221E-01
   0.708539E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337598E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.334550E-01
   0.715660E-05   0.253205E+07   0.253205E+07   0.337598E+07   0.337597E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.337912E-01
   0.722852E-05   0.253205E+07   0.253205E+07   0.337597E+07   0.337597E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.341308E-01
   0.730117E-05   0.253205E+07   0.253205E+07   0.337597E+07   0.337597E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.344738E-01
   0.737455E-05   0.253205E+07   0.253205E+07   0.337597E+07   0.337597E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.348203E-01
   0.744866E-05   0.253205E+07   0.253205E+07   0.337597E+07   0.337597E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.351702E-01
   0.752352E-05   0.253205E+07   0.253205E+07   0.337597E+07   0.337596E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.355237E-01
   0.759914E-05   0.253205E+07   0.253205E+07   0.337596E+07   0.337596E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.358807E-01
   0.767551E-05   0.253205E+07   0.253205E+07   0.337596E+07   0.337596E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.362413E-01
   0.775265E-05   0.253205E+07   0.253205E+07   0.337596E+07   0.337596E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.366055E-01
   0.783056E-05   0.253205E+07   0.253205E+07   0.337596E+07   0.337596E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.369734E-01
   0.790926E-05   0.253205E+07   0.253205E+07   0.337595E+07   0.337595E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.373450E-01
   0.798875E-05   0.253205E+07   0.253205E+07   0.337595E+07   0.337595E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.377203E-01
   0.806904E-05   0.253205E+07   0.253205E+07   0.337595E+07   0.337595E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.380994E-01
   0.815014E-05   0.253205E+07   0.253205E+07   0.337595E+07   0.337595E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.384823E-01
   0.823205E-05   0.253205E+07   0.253205E+07   0.337594E+07   0.337594E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.388691E-01
   0.831478E-05   0.253205E+07   0.253205E+07   0.337594E+07   0.337594E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.392597E-01
   0.839834E-05   0.253205E+07   0.253205E+07   0.337594E+07   0.337594E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.396543E-01
   0.848275E-05   0.253205E+07   0.253205E+07   0.337594E+07   0.337594E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.400528E-01
   0.856800E-05   0.253205E+07   0.253205E+07   0.337593E+07   0.337593E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.404554E-01
   0.865411E-05   0.253205E+07   0.253205E+07   0.337593E+07   0.337593E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.408619E-01
   0.874109E-05   0.253205E+07   0.253205E+07   0.337593E+07   0.337593E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.412726E-01
   0.882894E-05   0.253205E+07   0.253205E+07   0.337593E+07   0.337592E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.416874E-01
   0.891767E-05   0.253205E+07   0.253205E+07   0.337592E+07   0.337592E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.421064E-01
   0.900729E-05   0.253205E+07   0.253205E+07   0.337592E+07   0.337592E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.425295E-01
   0.909782E-05   0.253205E+07   0.253205E+07   0.337592E+07   0.337592E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.429570E-01
   0.918925E-05   0.253205E+07   0.253205E+07   0.337591E+07   0.337591E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.433887E-01
   0.928161E-05   0.253205E+07   0.253205E+07   0.337591E+07   0.337591E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.438248E-01
   0.937489E-05   0.253205E+07   0.253205E+07   0.337591E+07   0.337591E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.442652E-01
   0.946911E-05   0.253205E+07   0.253205E+07   0.337590E+07   0.337590E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.447101E-01
   0.956427E-05   0.253205E+07   0.253205E+07   0.337590E+07   0.337590E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.451594E-01
   0.966040E-05   0.253205E+07   0.253205E+07   0.337590E+07   0.337590E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.456133E-01
   0.975748E-05   0.253205E+07   0.253205E+07   0.337589E+07   0.337589E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.460717E-01
   0.985555E-05   0.253205E+07   0.253205E+07   0.337589E+07   0.337589E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.465347E-01
   0.995460E-05   0.253205E+07   0.253205E+07   0.337589E+07   0.337589E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.470024E-01
   0.100546E-04   0.253205E+07   0.253205E+07   0.337588E+07   0.337588E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.474748E-01
   0.101557E-04   0.253205E+07   0.253205E+07   0.337588E+07   0.337588E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.479519E-01
   0.102578E-04   0.253205E+07   0.253205E+07   0.337588E+07   0.337587E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.484338E-01
   0.103609E-04   0.253205E+07   0.253205E+07   0.337587E+07   0.337587E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.489206E-01
   0.104650E-04   0.253205E+07   0.253205E+07   0.337587E+07   0.337587E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.494122E-01
   0.105702E-04   0.253205E+07   0.253205E+07   0.337586E+07   0.337586E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.499088E-01
   0.106764E-04   0.253205E+07   0.253205E+07   0.337586E+07   0.337586E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.504104E-01
   0.107837E-04   0.253205E+07   0.253205E+07   0.337586E+07   0.337585E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.509170E-01
   0.108921E-04   0.253205E+07   0.253205E+07   0.337585E+07   0.337585E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.514288E-01
   0.110015E-04   0.253205E+07   0.253205E+07   0.337585E+07   0.337584E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.519456E-01
   0.111121E-04   0.253205E+07   0.253205E+07   0.337584E+07   0.337584E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.524677E-01
   0.112238E-04   0.253205E+07   0.253205E+07   0.337584E+07   0.337584E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.529950E-01
   0.113366E-04   0.253205E+07   0.253205E+07   0.337583E+07   0.337583E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.535276E-01
   0.114505E-04   0.253205E+07   0.253205E+07   0.337583E+07   0.337583E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.540655E-01
   0.115656E-04   0.253205E+07   0.253205E+07   0.337582E+07   0.337582E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.546089E-01
   0.116818E-04   0.253205E+07   0.253205E+07   0.337582E+07   0.337582E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.551577E-01
   0.117992E-04   0.253205E+07   0.253205E+07   0.337581E+07   0.337581E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.557121E-01
   0.119178E-04   0.253205E+07   0.253205E+07   0.337581E+07   0.337581E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.562720E-01
   0.120376E-04   0.253205E+07   0.253205E+07   0.337580E+07   0.337580E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.568375E-01
   0.121586E-04   0.253205E+07   0.253205E+07   0.337580E+07   0.337579E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.574087E-01
   0.122808E-04   0.253205E+07   0.253205E+07   0.337579E+07   0.337579E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.579857E-01
   0.124042E-04   0.253205E+07   0.253205E+07   0.337579E+07   0.337578E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.585685E-01
   0.125289E-04   0.253205E+07   0.253205E+07   0.337578E+07   0.337578E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.591571E-01
   0.126548E-04   0.253205E+07   0.253205E+07   0.337578E+07   0.337577E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.597516E-01
   0.127820E-04   0.253205E+07   0.253205E+07   0.337577E+07   0.337577E+07   0.000000E+00   0.253205E+07   0.253205E+07   0.254195E+07  -0.600408E+00   0.252649E+07   0.252649E+07   0.603521E-01
