#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.438432E-05   0.835664E+07   0.835664E+07   0.111418E+08   0.111418E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591646E+00   0.800393E+07   0.800393E+07   0.691313E-02
   0.442838E-05   0.835664E+07   0.835664E+07   0.111418E+08   0.111418E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.698260E-02
   0.447289E-05   0.835664E+07   0.835664E+07   0.111418E+08   0.111418E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.705278E-02
   0.451784E-05   0.835664E+07   0.835664E+07   0.111418E+08   0.111418E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.712366E-02
   0.456325E-05   0.835664E+07   0.835664E+07   0.111418E+08   0.111418E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.719526E-02
   0.460911E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.726757E-02
   0.465543E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.734061E-02
   0.470222E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.741438E-02
   0.474948E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.748890E-02
   0.479721E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.756416E-02
   0.484542E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.764018E-02
   0.489412E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.771697E-02
   0.494331E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.779452E-02
   0.499299E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.787286E-02
   0.504317E-05   0.835664E+07   0.835664E+07   0.111417E+08   0.111417E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.795198E-02
   0.509385E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.803190E-02
   0.514505E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.811262E-02
   0.519676E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.819416E-02
   0.524898E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.827651E-02
   0.530174E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.835969E-02
   0.535502E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.844370E-02
   0.540884E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.852856E-02
   0.546320E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.861428E-02
   0.551810E-05   0.835664E+07   0.835664E+07   0.111416E+08   0.111416E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.870085E-02
   0.557356E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.878830E-02
   0.562958E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.887662E-02
   0.568616E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.896583E-02
   0.574330E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.905594E-02
   0.580102E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.914695E-02
   0.585933E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.923888E-02
   0.591821E-05   0.835664E+07   0.835664E+07   0.111415E+08   0.111415E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.933173E-02
   0.597769E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.942551E-02
   0.603777E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.952024E-02
   0.609845E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.961592E-02
   0.615974E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.971256E-02
   0.622165E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.981017E-02
   0.628417E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111414E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.990877E-02
   0.634733E-05   0.835664E+07   0.835664E+07   0.111414E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.100084E-01
   0.641112E-05   0.835664E+07   0.835664E+07   0.111413E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.101089E-01
   0.647556E-05   0.835664E+07   0.835664E+07   0.111413E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.102105E-01
   0.654064E-05   0.835664E+07   0.835664E+07   0.111413E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.103131E-01
   0.660637E-05   0.835664E+07   0.835664E+07   0.111413E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.104168E-01
   0.667277E-05   0.835664E+07   0.835664E+07   0.111413E+08   0.111413E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.105215E-01
   0.673983E-05   0.835664E+07   0.835664E+07   0.111412E+08   0.111412E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.106272E-01
   0.680757E-05   0.835664E+07   0.835664E+07   0.111412E+08   0.111412E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.107340E-01
   0.687598E-05   0.835664E+07   0.835664E+07   0.111412E+08   0.111412E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800393E+07   0.800393E+07   0.108419E-01
   0.694509E-05   0.835664E+07   0.835664E+07   0.111412E+08   0.111412E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.109509E-01
   0.701489E-05   0.835664E+07   0.835664E+07   0.111412E+08   0.111412E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.110609E-01
   0.708539E-05   0.835664E+07   0.835664E+07   0.111411E+08   0.111411E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.111721E-01
   0.715660E-05   0.835664E+07   0.835664E+07   0.111411E+08   0.111411E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.112844E-01
   0.722852E-05   0.835664E+07   0.835664E+07   0.111411E+08   0.111411E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.113978E-01
   0.730117E-05   0.835664E+07   0.835664E+07   0.111411E+08   0.111411E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.115123E-01
   0.737455E-05   0.835664E+07   0.835664E+07   0.111411E+08   0.111411E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.116280E-01
   0.744866E-05   0.835664E+07   0.835664E+07   0.111410E+08   0.111410E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.117449E-01
   0.752352E-05   0.835664E+07   0.835664E+07   0.111410E+08   0.111410E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.118629E-01
   0.759914E-05   0.835664E+07   0.835664E+07   0.111410E+08   0.111410E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.119821E-01
   0.767551E-05   0.835664E+07   0.835664E+07   0.111410E+08   0.111410E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.121026E-01
   0.775265E-05   0.835664E+07   0.835664E+07   0.111409E+08   0.111409E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.122242E-01
   0.783056E-05   0.835664E+07   0.835664E+07   0.111409E+08   0.111409E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.123471E-01
   0.790926E-05   0.835664E+07   0.835664E+07   0.111409E+08   0.111409E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.124711E-01
   0.798875E-05   0.835664E+07   0.835664E+07   0.111409E+08   0.111409E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.125965E-01
   0.806904E-05   0.835664E+07   0.835664E+07   0.111408E+08   0.111408E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.127231E-01
   0.815014E-05   0.835664E+07   0.835664E+07   0.111408E+08   0.111408E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.128509E-01
   0.823205E-05   0.835664E+07   0.835664E+07   0.111408E+08   0.111408E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.129801E-01
   0.831478E-05   0.835664E+07   0.835664E+07   0.111408E+08   0.111407E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.131105E-01
   0.839834E-05   0.835664E+07   0.835664E+07   0.111407E+08   0.111407E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.132423E-01
   0.848275E-05   0.835664E+07   0.835664E+07   0.111407E+08   0.111407E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.133754E-01
   0.856800E-05   0.835664E+07   0.835664E+07   0.111407E+08   0.111407E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.135098E-01
   0.865411E-05   0.835664E+07   0.835664E+07   0.111406E+08   0.111406E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.136456E-01
   0.874109E-05   0.835664E+07   0.835664E+07   0.111406E+08   0.111406E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.137827E-01
   0.882894E-05   0.835664E+07   0.835664E+07   0.111406E+08   0.111406E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.139212E-01
   0.891767E-05   0.835664E+07   0.835664E+07   0.111405E+08   0.111405E+08   0.000000E+00   0.835664E+07   0.835664E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.140611E-01
   0.900729E-05   0.835663E+07   0.835663E+07   0.111405E+08   0.111405E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.142025E-01
   0.909782E-05   0.835663E+07   0.835663E+07   0.111405E+08   0.111405E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.143452E-01
   0.918925E-05   0.835663E+07   0.835663E+07   0.111404E+08   0.111404E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836644E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.144894E-01
   0.928161E-05   0.835663E+07   0.835663E+07   0.111404E+08   0.111404E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.146350E-01
   0.937489E-05   0.835663E+07   0.835663E+07   0.111404E+08   0.111404E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.147821E-01
   0.946911E-05   0.835663E+07   0.835663E+07   0.111403E+08   0.111403E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.149306E-01
   0.956427E-05   0.835663E+07   0.835663E+07   0.111403E+08   0.111403E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.150807E-01
   0.966040E-05   0.835663E+07   0.835663E+07   0.111403E+08   0.111402E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.152322E-01
   0.975748E-05   0.835663E+07   0.835663E+07   0.111402E+08   0.111402E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.153853E-01
   0.985555E-05   0.835663E+07   0.835663E+07   0.111402E+08   0.111402E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.155399E-01
   0.995460E-05   0.835663E+07   0.835663E+07   0.111401E+08   0.111401E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.156961E-01
   0.100546E-04   0.835663E+07   0.835663E+07   0.111401E+08   0.111401E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.158539E-01
   0.101557E-04   0.835663E+07   0.835663E+07   0.111400E+08   0.111400E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.160132E-01
   0.102578E-04   0.835663E+07   0.835663E+07   0.111400E+08   0.111400E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.161741E-01
   0.103609E-04   0.835663E+07   0.835663E+07   0.111400E+08   0.111400E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.163367E-01
   0.104650E-04   0.835663E+07   0.835663E+07   0.111399E+08   0.111399E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.165009E-01
   0.105702E-04   0.835663E+07   0.835663E+07   0.111399E+08   0.111399E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.166667E-01
   0.106764E-04   0.835663E+07   0.835663E+07   0.111398E+08   0.111398E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.168342E-01
   0.107837E-04   0.835663E+07   0.835663E+07   0.111398E+08   0.111398E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.170034E-01
   0.108921E-04   0.835663E+07   0.835663E+07   0.111397E+08   0.111397E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.171743E-01
   0.110015E-04   0.835663E+07   0.835663E+07   0.111397E+08   0.111397E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.173469E-01
   0.111121E-04   0.835663E+07   0.835663E+07   0.111396E+08   0.111396E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.175212E-01
   0.112238E-04   0.835663E+07   0.835663E+07   0.111396E+08   0.111396E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.176973E-01
   0.113366E-04   0.835663E+07   0.835663E+07   0.111395E+08   0.111395E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.178751E-01
   0.114505E-04   0.835663E+07   0.835663E+07   0.111395E+08   0.111395E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.180548E-01
   0.115656E-04   0.835663E+07   0.835663E+07   0.111394E+08   0.111394E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.182362E-01
   0.116818E-04   0.835663E+07   0.835663E+07   0.111394E+08   0.111393E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.184195E-01
   0.117992E-04   0.835663E+07   0.835663E+07   0.111393E+08   0.111393E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.186046E-01
   0.119178E-04   0.835663E+07   0.835663E+07   0.111392E+08   0.111392E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.187916E-01
   0.120376E-04   0.835663E+07   0.835663E+07   0.111392E+08   0.111392E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.189804E-01
   0.121586E-04   0.835663E+07   0.835663E+07   0.111391E+08   0.111391E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.191712E-01
   0.122808E-04   0.835663E+07   0.835663E+07   0.111391E+08   0.111390E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591645E+00   0.800392E+07   0.800392E+07   0.193638E-01
   0.124042E-04   0.835663E+07   0.835663E+07   0.111390E+08   0.111390E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591644E+00   0.800392E+07   0.800392E+07   0.195585E-01
   0.125289E-04   0.835663E+07   0.835663E+07   0.111389E+08   0.111389E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591644E+00   0.800392E+07   0.800392E+07   0.197550E-01
   0.126548E-04   0.835663E+07   0.835663E+07   0.111389E+08   0.111389E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591644E+00   0.800392E+07   0.800392E+07   0.199535E-01
   0.127820E-04   0.835663E+07   0.835663E+07   0.111388E+08   0.111388E+08   0.000000E+00   0.835663E+07   0.835663E+07   0.836643E+07  -0.591644E+00   0.800392E+07   0.800392E+07   0.201541E-01
