#           k/h    P           
    0.13069E-01    0.22219E+03
    0.13201E-01    0.22267E+03
    0.13333E-01    0.22314E+03
    0.13468E-01    0.22358E+03
    0.13603E-01    0.22402E+03
    0.13740E-01    0.22443E+03
    0.13878E-01    0.22482E+03
    0.14017E-01    0.22520E+03
    0.14158E-01    0.22556E+03
    0.14300E-01    0.22590E+03
    0.14444E-01    0.22622E+03
    0.14589E-01    0.22652E+03
    0.14736E-01    0.22679E+03
    0.14884E-01    0.22705E+03
    0.15033E-01    0.22729E+03
    0.15185E-01    0.22751E+03
    0.15337E-01    0.22771E+03
    0.15491E-01    0.22788E+03
    0.15647E-01    0.22804E+03
    0.15804E-01    0.22817E+03
    0.15963E-01    0.22828E+03
    0.16124E-01    0.22836E+03
    0.16286E-01    0.22842E+03
    0.16449E-01    0.22846E+03
    0.16615E-01    0.22848E+03
    0.16782E-01    0.22847E+03
    0.16950E-01    0.22844E+03
    0.17121E-01    0.22839E+03
    0.17293E-01    0.22831E+03
    0.17466E-01    0.22820E+03
    0.17642E-01    0.22807E+03
    0.17819E-01    0.22791E+03
    0.17998E-01    0.22773E+03
    0.18179E-01    0.22753E+03
    0.18362E-01    0.22729E+03
    0.18546E-01    0.22704E+03
    0.18733E-01    0.22675E+03
    0.18921E-01    0.22644E+03
    0.19111E-01    0.22610E+03
    0.19303E-01    0.22574E+03
    0.19497E-01    0.22534E+03
    0.19693E-01    0.22493E+03
    0.19891E-01    0.22448E+03
    0.20091E-01    0.22401E+03
    0.20293E-01    0.22351E+03
    0.20497E-01    0.22298E+03
    0.20703E-01    0.22243E+03
    0.20911E-01    0.22184E+03
    0.21121E-01    0.22123E+03
    0.21334E-01    0.22060E+03
    0.21548E-01    0.21993E+03
    0.21764E-01    0.21924E+03
    0.21983E-01    0.21852E+03
    0.22204E-01    0.21778E+03
    0.22427E-01    0.21700E+03
    0.22653E-01    0.21620E+03
    0.22880E-01    0.21537E+03
    0.23110E-01    0.21452E+03
    0.23343E-01    0.21364E+03
    0.23577E-01    0.21273E+03
    0.23814E-01    0.21180E+03
    0.24053E-01    0.21084E+03
    0.24295E-01    0.20986E+03
    0.24539E-01    0.20885E+03
    0.24786E-01    0.20781E+03
    0.25035E-01    0.20675E+03
    0.25287E-01    0.20567E+03
    0.25541E-01    0.20456E+03
    0.25798E-01    0.20343E+03
    0.26057E-01    0.20228E+03
    0.26319E-01    0.20110E+03
    0.26583E-01    0.19991E+03
    0.26850E-01    0.19869E+03
    0.27120E-01    0.19745E+03
    0.27393E-01    0.19619E+03
    0.27668E-01    0.19491E+03
    0.27946E-01    0.19361E+03
    0.28227E-01    0.19229E+03
    0.28511E-01    0.19095E+03
    0.28797E-01    0.18960E+03
    0.29087E-01    0.18823E+03
    0.29379E-01    0.18685E+03
    0.29674E-01    0.18545E+03
    0.29972E-01    0.18404E+03
    0.30274E-01    0.18261E+03
    0.30578E-01    0.18117E+03
    0.30885E-01    0.17973E+03
    0.31196E-01    0.17827E+03
    0.31509E-01    0.17680E+03
    0.31826E-01    0.17532E+03
    0.32146E-01    0.17383E+03
    0.32469E-01    0.17234E+03
    0.32795E-01    0.17084E+03
    0.33125E-01    0.16934E+03
    0.33458E-01    0.16783E+03
    0.33794E-01    0.16632E+03
    0.34133E-01    0.16481E+03
    0.34477E-01    0.16330E+03
    0.34823E-01    0.16179E+03
    0.35173E-01    0.16028E+03
    0.35526E-01    0.15877E+03
    0.35884E-01    0.15727E+03
    0.36244E-01    0.15577E+03
    0.36608E-01    0.15427E+03
    0.36976E-01    0.15279E+03
    0.37348E-01    0.15131E+03
    0.37723E-01    0.14983E+03
    0.38102E-01    0.14837E+03
    0.38485E-01    0.14692E+03
    0.38872E-01    0.14548E+03
    0.39263E-01    0.14405E+03
    0.39657E-01    0.14264E+03
    0.40056E-01    0.14124E+03
    0.40459E-01    0.13985E+03
    0.40865E-01    0.13848E+03
    0.41276E-01    0.13713E+03
    0.41691E-01    0.13579E+03
    0.42110E-01    0.13448E+03
    0.42533E-01    0.13318E+03
    0.42960E-01    0.13190E+03
    0.43392E-01    0.13065E+03
    0.43828E-01    0.12941E+03
    0.44269E-01    0.12820E+03
    0.44714E-01    0.12700E+03
    0.45163E-01    0.12583E+03
    0.45617E-01    0.12468E+03
    0.46075E-01    0.12356E+03
    0.46538E-01    0.12245E+03
    0.47006E-01    0.12137E+03
    0.47479E-01    0.12032E+03
    0.47956E-01    0.11928E+03
    0.48438E-01    0.11827E+03
    0.48925E-01    0.11729E+03
    0.49416E-01    0.11632E+03
    0.49913E-01    0.11538E+03
    0.50415E-01    0.11446E+03
    0.50921E-01    0.11356E+03
    0.51433E-01    0.11269E+03
    0.51950E-01    0.11183E+03
    0.52472E-01    0.11100E+03
    0.52999E-01    0.11018E+03
    0.53532E-01    0.10939E+03
    0.54070E-01    0.10861E+03
    0.54613E-01    0.10784E+03
    0.55162E-01    0.10710E+03
    0.55717E-01    0.10636E+03
    0.56277E-01    0.10564E+03
    0.56842E-01    0.10494E+03
    0.57413E-01    0.10424E+03
    0.57990E-01    0.10355E+03
    0.58573E-01    0.10287E+03
    0.59162E-01    0.10219E+03
    0.59757E-01    0.10152E+03
    0.60357E-01    0.10085E+03
    0.60964E-01    0.10019E+03
    0.61576E-01    0.99517E+02
    0.62195E-01    0.98845E+02
    0.62820E-01    0.98169E+02
    0.63452E-01    0.97486E+02
    0.64089E-01    0.96795E+02
    0.64734E-01    0.96095E+02
    0.65384E-01    0.95383E+02
    0.66041E-01    0.94657E+02
    0.66705E-01    0.93917E+02
    0.67375E-01    0.93160E+02
    0.68052E-01    0.92384E+02
    0.68736E-01    0.91590E+02
    0.69427E-01    0.90774E+02
    0.70125E-01    0.89936E+02
    0.70830E-01    0.89076E+02
    0.71542E-01    0.88192E+02
    0.72261E-01    0.87283E+02
    0.72987E-01    0.86350E+02
    0.73720E-01    0.85391E+02
    0.74461E-01    0.84407E+02
    0.75210E-01    0.83398E+02
    0.75965E-01    0.82364E+02
    0.76729E-01    0.81306E+02
    0.77500E-01    0.80225E+02
    0.78279E-01    0.79121E+02
    0.79066E-01    0.77996E+02
    0.79860E-01    0.76852E+02
    0.80663E-01    0.75690E+02
    0.81474E-01    0.74512E+02
    0.82292E-01    0.73320E+02
    0.83119E-01    0.72117E+02
    0.83955E-01    0.70905E+02
    0.84799E-01    0.69687E+02
    0.85651E-01    0.68467E+02
    0.86512E-01    0.67246E+02
    0.87381E-01    0.66028E+02
    0.88259E-01    0.64816E+02
    0.89146E-01    0.63612E+02
    0.90042E-01    0.62421E+02
    0.90947E-01    0.61244E+02
    0.91861E-01    0.60086E+02
    0.92784E-01    0.58949E+02
    0.93717E-01    0.57836E+02
    0.94659E-01    0.56749E+02
    0.95610E-01    0.55691E+02
    0.96571E-01    0.54665E+02
    0.97542E-01    0.53673E+02
    0.98522E-01    0.52716E+02
    0.99512E-01    0.51795E+02
    0.10051E+00    0.50913E+02
    0.10152E+00    0.50069E+02
    0.10254E+00    0.49266E+02
    0.10357E+00    0.48502E+02
    0.10461E+00    0.47779E+02
    0.10567E+00    0.47095E+02
    0.10673E+00    0.46451E+02
    0.10780E+00    0.45844E+02
    0.10888E+00    0.45273E+02
    0.10998E+00    0.44737E+02
    0.11108E+00    0.44234E+02
    0.11220E+00    0.43761E+02
    0.11333E+00    0.43314E+02
    0.11447E+00    0.42893E+02
    0.11562E+00    0.42493E+02
    0.11678E+00    0.42110E+02
    0.11795E+00    0.41741E+02
    0.11914E+00    0.41382E+02
    0.12033E+00    0.41029E+02
    0.12154E+00    0.40677E+02
    0.12277E+00    0.40322E+02
    0.12400E+00    0.39961E+02
    0.12525E+00    0.39590E+02
    0.12650E+00    0.39206E+02
    0.12778E+00    0.38806E+02
    0.12906E+00    0.38386E+02
    0.13036E+00    0.37945E+02
    0.13167E+00    0.37480E+02
    0.13299E+00    0.36991E+02
    0.13433E+00    0.36475E+02
    0.13568E+00    0.35933E+02
    0.13704E+00    0.35366E+02
    0.13842E+00    0.34773E+02
    0.13981E+00    0.34158E+02
    0.14121E+00    0.33523E+02
    0.14263E+00    0.32871E+02
    0.14407E+00    0.32204E+02
    0.14551E+00    0.31528E+02
    0.14698E+00    0.30847E+02
    0.14845E+00    0.30164E+02
    0.14995E+00    0.29484E+02
    0.15145E+00    0.28812E+02
    0.15298E+00    0.28151E+02
    0.15451E+00    0.27506E+02
    0.15607E+00    0.26882E+02
    0.15763E+00    0.26281E+02
    0.15922E+00    0.25707E+02
    0.16082E+00    0.25162E+02
    0.16244E+00    0.24649E+02
    0.16407E+00    0.24169E+02
    0.16572E+00    0.23721E+02
    0.16738E+00    0.23307E+02
    0.16906E+00    0.22924E+02
    0.17076E+00    0.22572E+02
    0.17248E+00    0.22248E+02
    0.17421E+00    0.21950E+02
    0.17596E+00    0.21676E+02
    0.17773E+00    0.21420E+02
    0.17952E+00    0.21179E+02
    0.18132E+00    0.20949E+02
    0.18315E+00    0.20725E+02
    0.18499E+00    0.20502E+02
    0.18684E+00    0.20277E+02
    0.18872E+00    0.20044E+02
    0.19062E+00    0.19802E+02
    0.19254E+00    0.19546E+02
    0.19447E+00    0.19275E+02
    0.19642E+00    0.18987E+02
    0.19840E+00    0.18680E+02
    0.20039E+00    0.18356E+02
    0.20241E+00    0.18015E+02
    0.20444E+00    0.17660E+02
    0.20650E+00    0.17292E+02
    0.20857E+00    0.16916E+02
    0.21067E+00    0.16535E+02
    0.21278E+00    0.16152E+02
    0.21492E+00    0.15773E+02
    0.21708E+00    0.15400E+02
    0.21926E+00    0.15039E+02
    0.22147E+00    0.14691E+02
    0.22369E+00    0.14361E+02
    0.22594E+00    0.14050E+02
    0.22821E+00    0.13760E+02
    0.23051E+00    0.13490E+02
    0.23282E+00    0.13241E+02
    0.23516E+00    0.13012E+02
    0.23753E+00    0.12801E+02
    0.23991E+00    0.12606E+02
    0.24232E+00    0.12423E+02
    0.24476E+00    0.12249E+02
    0.24722E+00    0.12082E+02
    0.24970E+00    0.11916E+02
    0.25221E+00    0.11750E+02
    0.25475E+00    0.11579E+02
    0.25731E+00    0.11403E+02
    0.25990E+00    0.11218E+02
    0.26251E+00    0.11024E+02
    0.26515E+00    0.10821E+02
    0.26781E+00    0.10610E+02
    0.27050E+00    0.10392E+02
    0.27322E+00    0.10169E+02
    0.27597E+00    0.99430E+01
    0.27874E+00    0.97178E+01
    0.28154E+00    0.94956E+01
    0.28437E+00    0.92793E+01
    0.28723E+00    0.90713E+01
    0.29012E+00    0.88733E+01
    0.29303E+00    0.86864E+01
    0.29598E+00    0.85112E+01
    0.29895E+00    0.83475E+01
    0.30196E+00    0.81946E+01
    0.30499E+00    0.80510E+01
    0.30806E+00    0.79149E+01
    0.31115E+00    0.77840E+01
    0.31428E+00    0.76561E+01
    0.31744E+00    0.75293E+01
    0.32063E+00    0.74016E+01
    0.32385E+00    0.72716E+01
    0.32710E+00    0.71381E+01
    0.33039E+00    0.70011E+01
    0.33371E+00    0.68609E+01
    0.33707E+00    0.67182E+01
    0.34045E+00    0.65744E+01
    0.34388E+00    0.64308E+01
    0.34733E+00    0.62891E+01
    0.35082E+00    0.61511E+01
    0.35435E+00    0.60178E+01
    0.35791E+00    0.58901E+01
    0.36151E+00    0.57686E+01
    0.36514E+00    0.56533E+01
    0.36881E+00    0.55437E+01
    0.37252E+00    0.54389E+01
    0.37626E+00    0.53378E+01
    0.38004E+00    0.52393E+01
    0.38386E+00    0.51421E+01
    0.38772E+00    0.50452E+01
    0.39162E+00    0.49479E+01
    0.39555E+00    0.48499E+01
    0.39953E+00    0.47512E+01
    0.40354E+00    0.46521E+01
    0.40760E+00    0.45532E+01
    0.41169E+00    0.44554E+01
    0.41583E+00    0.43594E+01
    0.42001E+00    0.42660E+01
    0.42423E+00    0.41756E+01
    0.42849E+00    0.40886E+01
    0.43280E+00    0.40049E+01
    0.43715E+00    0.39242E+01
    0.44154E+00    0.38460E+01
    0.44598E+00    0.37698E+01
    0.45046E+00    0.36949E+01
    0.45499E+00    0.36209E+01
    0.45956E+00    0.35474E+01
    0.46418E+00    0.34742E+01
    0.46885E+00    0.34014E+01
    0.47356E+00    0.33294E+01
    0.47832E+00    0.32583E+01
    0.48313E+00    0.31886E+01
    0.48798E+00    0.31205E+01
    0.49289E+00    0.30544E+01
    0.49784E+00    0.29901E+01
    0.50284E+00    0.29278E+01
    0.50790E+00    0.28671E+01
    0.51300E+00    0.28078E+01
    0.51816E+00    0.27496E+01
    0.52337E+00    0.26924E+01
    0.52862E+00    0.26359E+01
    0.53394E+00    0.25801E+01
    0.53930E+00    0.25251E+01
    0.54472E+00    0.24710E+01
    0.55020E+00    0.24179E+01
    0.55573E+00    0.23660E+01
    0.56131E+00    0.23154E+01
    0.56695E+00    0.22660E+01
    0.57265E+00    0.22178E+01
    0.57841E+00    0.21707E+01
    0.58422E+00    0.21245E+01
    0.59009E+00    0.20793E+01
    0.59602E+00    0.20348E+01
    0.60201E+00    0.19910E+01
    0.60806E+00    0.19481E+01
    0.61417E+00    0.19059E+01
    0.62035E+00    0.18646E+01
    0.62658E+00    0.18242E+01
    0.63288E+00    0.17847E+01
    0.63924E+00    0.17461E+01
    0.64566E+00    0.17084E+01
    0.65215E+00    0.16714E+01
    0.65871E+00    0.16352E+01
    0.66533E+00    0.15996E+01
    0.67201E+00    0.15648E+01
    0.67877E+00    0.15306E+01
    0.68559E+00    0.14971E+01
    0.69248E+00    0.14644E+01
    0.69944E+00    0.14323E+01
    0.70647E+00    0.14009E+01
    0.71357E+00    0.13702E+01
    0.72074E+00    0.13402E+01
    0.72798E+00    0.13107E+01
    0.73530E+00    0.12819E+01
    0.74269E+00    0.12537E+01
    0.75015E+00    0.12260E+01
    0.75769E+00    0.11989E+01
    0.76531E+00    0.11724E+01
    0.77300E+00    0.11465E+01
    0.78077E+00    0.11211E+01
    0.78862E+00    0.10962E+01
    0.79654E+00    0.10719E+01
    0.80455E+00    0.10481E+01
    0.81263E+00    0.10248E+01
    0.82080E+00    0.10019E+01
    0.82905E+00    0.97961E+00
    0.83738E+00    0.95775E+00
    0.84580E+00    0.93635E+00
    0.85430E+00    0.91541E+00
    0.86288E+00    0.89492E+00
    0.87155E+00    0.87487E+00
    0.88031E+00    0.85524E+00
    0.88916E+00    0.83604E+00
    0.89810E+00    0.81724E+00
    0.90712E+00    0.79886E+00
    0.91624E+00    0.78087E+00
    0.92545E+00    0.76326E+00
    0.93475E+00    0.74604E+00
    0.94414E+00    0.72920E+00
    0.95363E+00    0.71271E+00
    0.96322E+00    0.69658E+00
    0.97290E+00    0.68081E+00
    0.98268E+00    0.66537E+00
    0.99255E+00    0.65028E+00
    0.10025E+01    0.63551E+00
    0.10126E+01    0.62106E+00
    0.10228E+01    0.60693E+00
    0.10331E+01    0.59310E+00
    0.10434E+01    0.57958E+00
    0.10539E+01    0.56636E+00
    0.10645E+01    0.55342E+00
    0.10752E+01    0.54077E+00
    0.10860E+01    0.52840E+00
    0.10969E+01    0.51629E+00
    0.11080E+01    0.50446E+00
    0.11191E+01    0.49288E+00
    0.11303E+01    0.48157E+00
    0.11417E+01    0.47050E+00
    0.11532E+01    0.45967E+00
    0.11648E+01    0.44909E+00
    0.11765E+01    0.43874E+00
    0.11883E+01    0.42863E+00
    0.12002E+01    0.41874E+00
    0.12123E+01    0.40906E+00
    0.12245E+01    0.39961E+00
    0.12368E+01    0.39036E+00
    0.12492E+01    0.38132E+00
    0.12618E+01    0.37249E+00
    0.12745E+01    0.36385E+00
    0.12873E+01    0.35540E+00
    0.13002E+01    0.34714E+00
    0.13133E+01    0.33907E+00
    0.13265E+01    0.33118E+00
    0.13398E+01    0.32347E+00
    0.13533E+01    0.31593E+00
    0.13669E+01    0.30856E+00
    0.13806E+01    0.30135E+00
    0.13945E+01    0.29431E+00
    0.14085E+01    0.28743E+00
    0.14227E+01    0.28070E+00
    0.14370E+01    0.27413E+00
    0.14514E+01    0.26771E+00
    0.14660E+01    0.26143E+00
    0.14807E+01    0.25529E+00
    0.14956E+01    0.24930E+00
    0.15106E+01    0.24344E+00
    0.15258E+01    0.23771E+00
    0.15411E+01    0.23212E+00
    0.15566E+01    0.22665E+00
    0.15723E+01    0.22130E+00
    0.15881E+01    0.21608E+00
    0.16040E+01    0.21098E+00
    0.16202E+01    0.20600E+00
    0.16364E+01    0.20113E+00
    0.16529E+01    0.19637E+00
    0.16695E+01    0.19172E+00
    0.16863E+01    0.18717E+00
    0.17032E+01    0.18274E+00
    0.17203E+01    0.17840E+00
    0.17376E+01    0.17417E+00
    0.17551E+01    0.17003E+00
    0.17727E+01    0.16599E+00
    0.17906E+01    0.16204E+00
    0.18085E+01    0.15818E+00
    0.18267E+01    0.15441E+00
    0.18451E+01    0.15073E+00
    0.18636E+01    0.14713E+00
    0.18824E+01    0.14362E+00
    0.19013E+01    0.14019E+00
    0.19204E+01    0.13684E+00
    0.19397E+01    0.13356E+00
    0.19592E+01    0.13037E+00
    0.19789E+01    0.12725E+00
    0.19988E+01    0.12420E+00
    0.20188E+01    0.12122E+00
    0.20391E+01    0.11831E+00
    0.20596E+01    0.11547E+00
    0.20803E+01    0.11269E+00
    0.21012E+01    0.10998E+00
    0.21223E+01    0.10734E+00
    0.21437E+01    0.10475E+00
    0.21652E+01    0.10223E+00
    0.21870E+01    0.99766E-01
    0.22090E+01    0.97359E-01
    0.22312E+01    0.95010E-01
    0.22536E+01    0.92715E-01
    0.22762E+01    0.90475E-01
    0.22991E+01    0.88288E-01
    0.23222E+01    0.86152E-01
    0.23456E+01    0.84066E-01
    0.23691E+01    0.82030E-01
    0.23929E+01    0.80042E-01
    0.24170E+01    0.78101E-01
    0.24413E+01    0.76206E-01
    0.24658E+01    0.74356E-01
    0.24906E+01    0.72550E-01
    0.25156E+01    0.70787E-01
    0.25409E+01    0.69065E-01
    0.25664E+01    0.67385E-01
    0.25922E+01    0.65744E-01
    0.26183E+01    0.64142E-01
    0.26446E+01    0.62579E-01
    0.26712E+01    0.61053E-01
    0.26980E+01    0.59563E-01
    0.27252E+01    0.58109E-01
    0.27525E+01    0.56689E-01
    0.27802E+01    0.55304E-01
    0.28081E+01    0.53951E-01
    0.28364E+01    0.52631E-01
    0.28649E+01    0.51342E-01
    0.28937E+01    0.50085E-01
    0.29227E+01    0.48857E-01
    0.29521E+01    0.47659E-01
    0.29818E+01    0.46490E-01
    0.30118E+01    0.45349E-01
    0.30420E+01    0.44235E-01
    0.30726E+01    0.43148E-01
    0.31035E+01    0.42087E-01
    0.31347E+01    0.41052E-01
    0.31662E+01    0.40041E-01
    0.31980E+01    0.39055E-01
    0.32301E+01    0.38093E-01
    0.32626E+01    0.37154E-01
    0.32954E+01    0.36238E-01
    0.33285E+01    0.35344E-01
    0.33620E+01    0.34471E-01
    0.33957E+01    0.33620E-01
    0.34299E+01    0.32789E-01
    0.34643E+01    0.31978E-01
    0.34992E+01    0.31187E-01
    0.35343E+01    0.30415E-01
    0.35699E+01    0.29662E-01
    0.36057E+01    0.28927E-01
    0.36420E+01    0.28210E-01
    0.36786E+01    0.27511E-01
    0.37155E+01    0.26828E-01
    0.37529E+01    0.26162E-01
    0.37906E+01    0.25513E-01
    0.38287E+01    0.24879E-01
    0.38672E+01    0.24260E-01
    0.39060E+01    0.23657E-01
    0.39453E+01    0.23069E-01
    0.39849E+01    0.22494E-01
    0.40250E+01    0.21934E-01
    0.40654E+01    0.21388E-01
    0.41063E+01    0.20855E-01
    0.41476E+01    0.20335E-01
    0.41893E+01    0.19827E-01
    0.42314E+01    0.19332E-01
    0.42739E+01    0.18850E-01
    0.43168E+01    0.18379E-01
    0.43602E+01    0.17919E-01
    0.44040E+01    0.17471E-01
    0.44483E+01    0.17034E-01
    0.44930E+01    0.16608E-01
    0.45382E+01    0.16192E-01
    0.45838E+01    0.15786E-01
    0.46298E+01    0.15391E-01
    0.46764E+01    0.15005E-01
    0.47234E+01    0.14629E-01
    0.47708E+01    0.14262E-01
    0.48188E+01    0.13904E-01
    0.48672E+01    0.13554E-01
    0.49161E+01    0.13214E-01
    0.49655E+01    0.12882E-01
    0.50155E+01    0.12558E-01
    0.50659E+01    0.12242E-01
    0.51168E+01    0.11934E-01
    0.51682E+01    0.11633E-01
    0.52201E+01    0.11340E-01
    0.52726E+01    0.11055E-01
    0.53256E+01    0.10776E-01
    0.53791E+01    0.10504E-01
    0.54332E+01    0.10239E-01
    0.54878E+01    0.99808E-02
    0.55429E+01    0.97288E-02
    0.55986E+01    0.94831E-02
    0.56549E+01    0.92435E-02
    0.57117E+01    0.90098E-02
    0.57691E+01    0.87819E-02
    0.58271E+01    0.85598E-02
    0.58857E+01    0.83431E-02
    0.59448E+01    0.81319E-02
    0.60046E+01    0.79259E-02
    0.60649E+01    0.77251E-02
    0.61259E+01    0.75293E-02
    0.61875E+01    0.73383E-02
    0.62496E+01    0.71522E-02
    0.63124E+01    0.69707E-02
    0.63759E+01    0.67937E-02
    0.64400E+01    0.66212E-02
    0.65047E+01    0.64530E-02
    0.65701E+01    0.62889E-02
    0.66361E+01    0.61290E-02
    0.67028E+01    0.59732E-02
    0.67702E+01    0.58212E-02
    0.68382E+01    0.56730E-02
    0.69069E+01    0.55285E-02
    0.69763E+01    0.53877E-02
    0.70464E+01    0.52504E-02
    0.71173E+01    0.51166E-02
    0.71888E+01    0.49861E-02
    0.72610E+01    0.48589E-02
    0.73340E+01    0.47349E-02
    0.74077E+01    0.46141E-02
    0.74822E+01    0.44962E-02
    0.75574E+01    0.43814E-02
    0.76333E+01    0.42694E-02
    0.77100E+01    0.41603E-02
    0.77875E+01    0.40539E-02
    0.78658E+01    0.39502E-02
    0.79448E+01    0.38491E-02
    0.80247E+01    0.37506E-02
    0.81053E+01    0.36545E-02
    0.81868E+01    0.35609E-02
    0.82691E+01    0.34696E-02
    0.83522E+01    0.33807E-02
    0.84361E+01    0.32940E-02
    0.85209E+01    0.32095E-02
    0.86065E+01    0.31272E-02
    0.86930E+01    0.30469E-02
    0.87804E+01    0.29686E-02
    0.88687E+01    0.28924E-02
    0.89578E+01    0.28181E-02
    0.90478E+01    0.27456E-02
    0.91388E+01    0.26750E-02
    0.92306E+01    0.26062E-02
    0.93234E+01    0.25392E-02
    0.94171E+01    0.24738E-02
    0.95117E+01    0.24101E-02
    0.96073E+01    0.23481E-02
    0.97039E+01    0.22876E-02
    0.98014E+01    0.22286E-02
    0.98999E+01    0.21712E-02
    0.99994E+01    0.21152E-02
    0.10100E+02    0.20606E-02
    0.10201E+02    0.20075E-02
    0.10304E+02    0.19556E-02
    0.10407E+02    0.19051E-02
    0.10512E+02    0.18559E-02
    0.10618E+02    0.18080E-02
    0.10724E+02    0.17613E-02
    0.10832E+02    0.17157E-02
    0.10941E+02    0.16714E-02
    0.11051E+02    0.16281E-02
    0.11162E+02    0.15860E-02
    0.11274E+02    0.15450E-02
    0.11388E+02    0.15050E-02
    0.11502E+02    0.14660E-02
    0.11618E+02    0.14280E-02
    0.11734E+02    0.13910E-02
    0.11852E+02    0.13549E-02
    0.11971E+02    0.13198E-02
    0.12092E+02    0.12856E-02
    0.12213E+02    0.12522E-02
    0.12336E+02    0.12197E-02
    0.12460E+02    0.11881E-02
    0.12585E+02    0.11572E-02
    0.12712E+02    0.11272E-02
    0.12839E+02    0.10979E-02
    0.12969E+02    0.10693E-02
    0.13099E+02    0.10415E-02
    0.13230E+02    0.10144E-02
    0.13363E+02    0.98806E-03
    0.13498E+02    0.96235E-03
    0.13633E+02    0.93730E-03
    0.13770E+02    0.91290E-03
    0.13909E+02    0.88912E-03
    0.14049E+02    0.86596E-03
    0.14190E+02    0.84340E-03
    0.14332E+02    0.82141E-03
    0.14476E+02    0.80000E-03
    0.14622E+02    0.77913E-03
    0.14769E+02    0.75881E-03
    0.14917E+02    0.73901E-03
    0.15067E+02    0.71972E-03
    0.15219E+02    0.70093E-03
    0.15372E+02    0.68263E-03
    0.15526E+02    0.66480E-03
    0.15682E+02    0.64743E-03
    0.15840E+02    0.63050E-03
    0.15999E+02    0.61402E-03
    0.16160E+02    0.59797E-03
    0.16322E+02    0.58232E-03
    0.16486E+02    0.56709E-03
    0.16652E+02    0.55225E-03
    0.16819E+02    0.53779E-03
    0.16988E+02    0.52371E-03
    0.17159E+02    0.50999E-03
    0.17331E+02    0.49663E-03
    0.17506E+02    0.48362E-03
    0.17682E+02    0.47094E-03
    0.17859E+02    0.45859E-03
    0.18039E+02    0.44656E-03
    0.18220E+02    0.43485E-03
    0.18403E+02    0.42344E-03
    0.18588E+02    0.41233E-03
    0.18775E+02    0.40150E-03
    0.18964E+02    0.39096E-03
    0.19154E+02    0.38069E-03
    0.19347E+02    0.37069E-03
    0.19541E+02    0.36094E-03
    0.19738E+02    0.35146E-03
    0.19936E+02    0.34222E-03
    0.20136E+02    0.33322E-03
    0.20339E+02    0.32445E-03
    0.20543E+02    0.31591E-03
    0.20750E+02    0.30760E-03
    0.20958E+02    0.29950E-03
    0.21169E+02    0.29161E-03
    0.21381E+02    0.28393E-03
    0.21596E+02    0.27645E-03
    0.21813E+02    0.26917E-03
    0.22033E+02    0.26207E-03
    0.22254E+02    0.25516E-03
    0.22478E+02    0.24843E-03
    0.22704E+02    0.24188E-03
    0.22932E+02    0.23550E-03
    0.23162E+02    0.22928E-03
    0.23395E+02    0.22323E-03
    0.23630E+02    0.21734E-03
    0.23868E+02    0.21160E-03
    0.24108E+02    0.20601E-03
    0.24350E+02    0.20057E-03
    0.24595E+02    0.19526E-03
    0.24842E+02    0.19010E-03
    0.25091E+02    0.18508E-03
    0.25344E+02    0.18018E-03
    0.25598E+02    0.17541E-03
    0.25856E+02    0.17077E-03
    0.26115E+02    0.16625E-03
    0.26378E+02    0.16185E-03
    0.26643E+02    0.15757E-03
    0.26911E+02    0.15339E-03
    0.27181E+02    0.14933E-03
    0.27454E+02    0.14537E-03
    0.27730E+02    0.14152E-03
    0.28009E+02    0.13777E-03
    0.28290E+02    0.13411E-03
    0.28575E+02    0.13056E-03
    0.28862E+02    0.12709E-03
    0.29152E+02    0.12372E-03
    0.29445E+02    0.12044E-03
    0.29741E+02    0.11724E-03
    0.30040E+02    0.11413E-03
    0.30342E+02    0.11110E-03
    0.30647E+02    0.10815E-03
    0.30955E+02    0.10527E-03
    0.31266E+02    0.10247E-03
    0.31580E+02    0.99749E-04
    0.31897E+02    0.97098E-04
    0.32218E+02    0.94515E-04
    0.32542E+02    0.92001E-04
    0.32869E+02    0.89553E-04
    0.33199E+02    0.87169E-04
    0.33533E+02    0.84849E-04
    0.33870E+02    0.82590E-04
    0.34210E+02    0.80390E-04
    0.34554E+02    0.78249E-04
    0.34901E+02    0.76164E-04
    0.35252E+02    0.74134E-04
    0.35606E+02    0.72158E-04
    0.35964E+02    0.70234E-04
    0.36326E+02    0.68361E-04
    0.36691E+02    0.66538E-04
    0.37059E+02    0.64762E-04
    0.37432E+02    0.63034E-04
    0.37808E+02    0.61352E-04
    0.38188E+02    0.59714E-04
    0.38572E+02    0.58119E-04
    0.38960E+02    0.56567E-04
    0.39351E+02    0.55055E-04
    0.39747E+02    0.53584E-04
    0.40146E+02    0.52152E-04
    0.40550E+02    0.50758E-04
    0.40957E+02    0.49401E-04
    0.41369E+02    0.48079E-04
    0.41784E+02    0.46793E-04
    0.42204E+02    0.45541E-04
    0.42629E+02    0.44322E-04
    0.43057E+02    0.43135E-04
    0.43490E+02    0.41980E-04
    0.43927E+02    0.40856E-04
    0.44368E+02    0.39762E-04
    0.44814E+02    0.38696E-04
    0.45265E+02    0.37659E-04
    0.45719E+02    0.36649E-04
    0.46179E+02    0.35667E-04
    0.46643E+02    0.34710E-04
    0.47112E+02    0.33779E-04
    0.47585E+02    0.32873E-04
    0.48064E+02    0.31990E-04
    0.48547E+02    0.31132E-04
