#           k/h    P           
    0.13069E-01    0.14622E+00
    0.13201E-01    0.14654E+00
    0.13333E-01    0.14685E+00
    0.13468E-01    0.14715E+00
    0.13603E-01    0.14744E+00
    0.13740E-01    0.14772E+00
    0.13878E-01    0.14798E+00
    0.14017E-01    0.14824E+00
    0.14158E-01    0.14848E+00
    0.14300E-01    0.14871E+00
    0.14444E-01    0.14892E+00
    0.14589E-01    0.14912E+00
    0.14736E-01    0.14931E+00
    0.14884E-01    0.14949E+00
    0.15033E-01    0.14965E+00
    0.15185E-01    0.14980E+00
    0.15337E-01    0.14993E+00
    0.15491E-01    0.15005E+00
    0.15647E-01    0.15016E+00
    0.15804E-01    0.15025E+00
    0.15963E-01    0.15032E+00
    0.16124E-01    0.15038E+00
    0.16286E-01    0.15043E+00
    0.16449E-01    0.15046E+00
    0.16615E-01    0.15047E+00
    0.16782E-01    0.15047E+00
    0.16950E-01    0.15045E+00
    0.17121E-01    0.15042E+00
    0.17293E-01    0.15037E+00
    0.17466E-01    0.15031E+00
    0.17642E-01    0.15022E+00
    0.17819E-01    0.15013E+00
    0.17998E-01    0.15001E+00
    0.18179E-01    0.14988E+00
    0.18362E-01    0.14973E+00
    0.18546E-01    0.14956E+00
    0.18733E-01    0.14937E+00
    0.18921E-01    0.14917E+00
    0.19111E-01    0.14895E+00
    0.19303E-01    0.14872E+00
    0.19497E-01    0.14846E+00
    0.19693E-01    0.14819E+00
    0.19891E-01    0.14790E+00
    0.20091E-01    0.14759E+00
    0.20293E-01    0.14726E+00
    0.20497E-01    0.14692E+00
    0.20703E-01    0.14655E+00
    0.20911E-01    0.14617E+00
    0.21121E-01    0.14577E+00
    0.21334E-01    0.14536E+00
    0.21548E-01    0.14492E+00
    0.21764E-01    0.14447E+00
    0.21983E-01    0.14400E+00
    0.22204E-01    0.14351E+00
    0.22427E-01    0.14300E+00
    0.22653E-01    0.14247E+00
    0.22880E-01    0.14193E+00
    0.23110E-01    0.14137E+00
    0.23343E-01    0.14079E+00
    0.23577E-01    0.14020E+00
    0.23814E-01    0.13958E+00
    0.24053E-01    0.13895E+00
    0.24295E-01    0.13831E+00
    0.24539E-01    0.13764E+00
    0.24786E-01    0.13696E+00
    0.25035E-01    0.13627E+00
    0.25287E-01    0.13555E+00
    0.25541E-01    0.13483E+00
    0.25798E-01    0.13408E+00
    0.26057E-01    0.13332E+00
    0.26319E-01    0.13255E+00
    0.26583E-01    0.13176E+00
    0.26850E-01    0.13096E+00
    0.27120E-01    0.13015E+00
    0.27393E-01    0.12932E+00
    0.27668E-01    0.12847E+00
    0.27946E-01    0.12762E+00
    0.28227E-01    0.12675E+00
    0.28511E-01    0.12587E+00
    0.28797E-01    0.12498E+00
    0.29087E-01    0.12408E+00
    0.29379E-01    0.12317E+00
    0.29674E-01    0.12225E+00
    0.29972E-01    0.12132E+00
    0.30274E-01    0.12038E+00
    0.30578E-01    0.11943E+00
    0.30885E-01    0.11848E+00
    0.31196E-01    0.11752E+00
    0.31509E-01    0.11655E+00
    0.31826E-01    0.11558E+00
    0.32146E-01    0.11460E+00
    0.32469E-01    0.11362E+00
    0.32795E-01    0.11263E+00
    0.33125E-01    0.11164E+00
    0.33458E-01    0.11065E+00
    0.33794E-01    0.10965E+00
    0.34133E-01    0.10866E+00
    0.34477E-01    0.10766E+00
    0.34823E-01    0.10667E+00
    0.35173E-01    0.10567E+00
    0.35526E-01    0.10468E+00
    0.35884E-01    0.10369E+00
    0.36244E-01    0.10270E+00
    0.36608E-01    0.10172E+00
    0.36976E-01    0.10074E+00
    0.37348E-01    0.99762E-01
    0.37723E-01    0.98792E-01
    0.38102E-01    0.97829E-01
    0.38485E-01    0.96872E-01
    0.38872E-01    0.95923E-01
    0.39263E-01    0.94983E-01
    0.39657E-01    0.94051E-01
    0.40056E-01    0.93128E-01
    0.40459E-01    0.92215E-01
    0.40865E-01    0.91313E-01
    0.41276E-01    0.90422E-01
    0.41691E-01    0.89543E-01
    0.42110E-01    0.88675E-01
    0.42533E-01    0.87820E-01
    0.42960E-01    0.86978E-01
    0.43392E-01    0.86149E-01
    0.43828E-01    0.85334E-01
    0.44269E-01    0.84533E-01
    0.44714E-01    0.83747E-01
    0.45163E-01    0.82975E-01
    0.45617E-01    0.82217E-01
    0.46075E-01    0.81475E-01
    0.46538E-01    0.80748E-01
    0.47006E-01    0.80036E-01
    0.47479E-01    0.79340E-01
    0.47956E-01    0.78658E-01
    0.48438E-01    0.77992E-01
    0.48925E-01    0.77342E-01
    0.49416E-01    0.76706E-01
    0.49913E-01    0.76085E-01
    0.50415E-01    0.75479E-01
    0.50921E-01    0.74888E-01
    0.51433E-01    0.74310E-01
    0.51950E-01    0.73746E-01
    0.52472E-01    0.73196E-01
    0.52999E-01    0.72658E-01
    0.53532E-01    0.72133E-01
    0.54070E-01    0.71619E-01
    0.54613E-01    0.71116E-01
    0.55162E-01    0.70623E-01
    0.55717E-01    0.70140E-01
    0.56277E-01    0.69665E-01
    0.56842E-01    0.69198E-01
    0.57413E-01    0.68738E-01
    0.57990E-01    0.68284E-01
    0.58573E-01    0.67835E-01
    0.59162E-01    0.67390E-01
    0.59757E-01    0.66947E-01
    0.60357E-01    0.66506E-01
    0.60964E-01    0.66066E-01
    0.61576E-01    0.65625E-01
    0.62195E-01    0.65182E-01
    0.62820E-01    0.64736E-01
    0.63452E-01    0.64286E-01
    0.64089E-01    0.63831E-01
    0.64734E-01    0.63369E-01
    0.65384E-01    0.62899E-01
    0.66041E-01    0.62421E-01
    0.66705E-01    0.61933E-01
    0.67375E-01    0.61433E-01
    0.68052E-01    0.60922E-01
    0.68736E-01    0.60398E-01
    0.69427E-01    0.59861E-01
    0.70125E-01    0.59308E-01
    0.70830E-01    0.58741E-01
    0.71542E-01    0.58158E-01
    0.72261E-01    0.57559E-01
    0.72987E-01    0.56944E-01
    0.73720E-01    0.56312E-01
    0.74461E-01    0.55663E-01
    0.75210E-01    0.54998E-01
    0.75965E-01    0.54316E-01
    0.76729E-01    0.53618E-01
    0.77500E-01    0.52905E-01
    0.78279E-01    0.52178E-01
    0.79066E-01    0.51436E-01
    0.79860E-01    0.50682E-01
    0.80663E-01    0.49915E-01
    0.81474E-01    0.49139E-01
    0.82292E-01    0.48353E-01
    0.83119E-01    0.47560E-01
    0.83955E-01    0.46761E-01
    0.84799E-01    0.45959E-01
    0.85651E-01    0.45154E-01
    0.86512E-01    0.44349E-01
    0.87381E-01    0.43546E-01
    0.88259E-01    0.42746E-01
    0.89146E-01    0.41953E-01
    0.90042E-01    0.41167E-01
    0.90947E-01    0.40392E-01
    0.91861E-01    0.39628E-01
    0.92784E-01    0.38878E-01
    0.93717E-01    0.38144E-01
    0.94659E-01    0.37427E-01
    0.95610E-01    0.36730E-01
    0.96571E-01    0.36054E-01
    0.97542E-01    0.35399E-01
    0.98522E-01    0.34768E-01
    0.99512E-01    0.34161E-01
    0.10051E+00    0.33579E-01
    0.10152E+00    0.33023E-01
    0.10254E+00    0.32493E-01
    0.10357E+00    0.31989E-01
    0.10461E+00    0.31512E-01
    0.10567E+00    0.31061E-01
    0.10673E+00    0.30636E-01
    0.10780E+00    0.30235E-01
    0.10888E+00    0.29859E-01
    0.10998E+00    0.29505E-01
    0.11108E+00    0.29173E-01
    0.11220E+00    0.28861E-01
    0.11333E+00    0.28567E-01
    0.11447E+00    0.28289E-01
    0.11562E+00    0.28025E-01
    0.11678E+00    0.27772E-01
    0.11795E+00    0.27529E-01
    0.11914E+00    0.27292E-01
    0.12033E+00    0.27059E-01
    0.12154E+00    0.26826E-01
    0.12277E+00    0.26592E-01
    0.12400E+00    0.26354E-01
    0.12525E+00    0.26110E-01
    0.12650E+00    0.25856E-01
    0.12778E+00    0.25592E-01
    0.12906E+00    0.25315E-01
    0.13036E+00    0.25025E-01
    0.13167E+00    0.24718E-01
    0.13299E+00    0.24395E-01
    0.13433E+00    0.24055E-01
    0.13568E+00    0.23698E-01
    0.13704E+00    0.23324E-01
    0.13842E+00    0.22933E-01
    0.13981E+00    0.22528E-01
    0.14121E+00    0.22109E-01
    0.14263E+00    0.21678E-01
    0.14407E+00    0.21239E-01
    0.14551E+00    0.20794E-01
    0.14698E+00    0.20344E-01
    0.14845E+00    0.19894E-01
    0.14995E+00    0.19446E-01
    0.15145E+00    0.19002E-01
    0.15298E+00    0.18567E-01
    0.15451E+00    0.18141E-01
    0.15607E+00    0.17730E-01
    0.15763E+00    0.17333E-01
    0.15922E+00    0.16955E-01
    0.16082E+00    0.16596E-01
    0.16244E+00    0.16257E-01
    0.16407E+00    0.15940E-01
    0.16572E+00    0.15645E-01
    0.16738E+00    0.15372E-01
    0.16906E+00    0.15119E-01
    0.17076E+00    0.14887E-01
    0.17248E+00    0.14673E-01
    0.17421E+00    0.14477E-01
    0.17596E+00    0.14296E-01
    0.17773E+00    0.14127E-01
    0.17952E+00    0.13968E-01
    0.18132E+00    0.13816E-01
    0.18315E+00    0.13669E-01
    0.18499E+00    0.13522E-01
    0.18684E+00    0.13373E-01
    0.18872E+00    0.13220E-01
    0.19062E+00    0.13060E-01
    0.19254E+00    0.12891E-01
    0.19447E+00    0.12712E-01
    0.19642E+00    0.12522E-01
    0.19840E+00    0.12320E-01
    0.20039E+00    0.12106E-01
    0.20241E+00    0.11881E-01
    0.20444E+00    0.11647E-01
    0.20650E+00    0.11405E-01
    0.20857E+00    0.11156E-01
    0.21067E+00    0.10905E-01
    0.21278E+00    0.10653E-01
    0.21492E+00    0.10403E-01
    0.21708E+00    0.10157E-01
    0.21926E+00    0.99186E-02
    0.22147E+00    0.96895E-02
    0.22369E+00    0.94717E-02
    0.22594E+00    0.92666E-02
    0.22821E+00    0.90750E-02
    0.23051E+00    0.88973E-02
    0.23282E+00    0.87332E-02
    0.23516E+00    0.85820E-02
    0.23753E+00    0.84428E-02
    0.23991E+00    0.83139E-02
    0.24232E+00    0.81934E-02
    0.24476E+00    0.80790E-02
    0.24722E+00    0.79683E-02
    0.24970E+00    0.78591E-02
    0.25221E+00    0.77493E-02
    0.25475E+00    0.76369E-02
    0.25731E+00    0.75205E-02
    0.25990E+00    0.73987E-02
    0.26251E+00    0.72709E-02
    0.26515E+00    0.71370E-02
    0.26781E+00    0.69976E-02
    0.27050E+00    0.68537E-02
    0.27322E+00    0.67065E-02
    0.27597E+00    0.65578E-02
    0.27874E+00    0.64092E-02
    0.28154E+00    0.62627E-02
    0.28437E+00    0.61201E-02
    0.28723E+00    0.59829E-02
    0.29012E+00    0.58523E-02
    0.29303E+00    0.57290E-02
    0.29598E+00    0.56135E-02
    0.29895E+00    0.55055E-02
    0.30196E+00    0.54046E-02
    0.30499E+00    0.53099E-02
    0.30806E+00    0.52202E-02
    0.31115E+00    0.51338E-02
    0.31428E+00    0.50495E-02
    0.31744E+00    0.49658E-02
    0.32063E+00    0.48816E-02
    0.32385E+00    0.47958E-02
    0.32710E+00    0.47078E-02
    0.33039E+00    0.46175E-02
    0.33371E+00    0.45250E-02
    0.33707E+00    0.44309E-02
    0.34045E+00    0.43360E-02
    0.34388E+00    0.42413E-02
    0.34733E+00    0.41479E-02
    0.35082E+00    0.40569E-02
    0.35435E+00    0.39690E-02
    0.35791E+00    0.38848E-02
    0.36151E+00    0.38046E-02
    0.36514E+00    0.37286E-02
    0.36881E+00    0.36563E-02
    0.37252E+00    0.35872E-02
    0.37626E+00    0.35205E-02
    0.38004E+00    0.34555E-02
    0.38386E+00    0.33914E-02
    0.38772E+00    0.33275E-02
    0.39162E+00    0.32633E-02
    0.39555E+00    0.31987E-02
    0.39953E+00    0.31336E-02
    0.40354E+00    0.30682E-02
    0.40760E+00    0.30030E-02
    0.41169E+00    0.29385E-02
    0.41583E+00    0.28752E-02
    0.42001E+00    0.28136E-02
    0.42423E+00    0.27540E-02
    0.42849E+00    0.26966E-02
    0.43280E+00    0.26414E-02
    0.43715E+00    0.25882E-02
    0.44154E+00    0.25366E-02
    0.44598E+00    0.24863E-02
    0.45046E+00    0.24370E-02
    0.45499E+00    0.23881E-02
    0.45956E+00    0.23396E-02
    0.46418E+00    0.22914E-02
    0.46885E+00    0.22434E-02
    0.47356E+00    0.21958E-02
    0.47832E+00    0.21490E-02
    0.48313E+00    0.21030E-02
    0.48798E+00    0.20581E-02
    0.49289E+00    0.20145E-02
    0.49784E+00    0.19721E-02
    0.50284E+00    0.19310E-02
    0.50790E+00    0.18910E-02
    0.51300E+00    0.18519E-02
    0.51816E+00    0.18135E-02
    0.52337E+00    0.17757E-02
    0.52862E+00    0.17385E-02
    0.53394E+00    0.17017E-02
    0.53930E+00    0.16654E-02
    0.54472E+00    0.16297E-02
    0.55020E+00    0.15947E-02
    0.55573E+00    0.15605E-02
    0.56131E+00    0.15271E-02
    0.56695E+00    0.14945E-02
    0.57265E+00    0.14627E-02
    0.57841E+00    0.14316E-02
    0.58422E+00    0.14012E-02
    0.59009E+00    0.13714E-02
    0.59602E+00    0.13420E-02
    0.60201E+00    0.13132E-02
    0.60806E+00    0.12848E-02
    0.61417E+00    0.12570E-02
    0.62035E+00    0.12298E-02
    0.62658E+00    0.12031E-02
    0.63288E+00    0.11771E-02
    0.63924E+00    0.11516E-02
    0.64566E+00    0.11267E-02
    0.65215E+00    0.11024E-02
    0.65871E+00    0.10784E-02
    0.66533E+00    0.10550E-02
    0.67201E+00    0.10320E-02
    0.67877E+00    0.10095E-02
    0.68559E+00    0.98741E-03
    0.69248E+00    0.96580E-03
    0.69944E+00    0.94466E-03
    0.70647E+00    0.92397E-03
    0.71357E+00    0.90372E-03
    0.72074E+00    0.88390E-03
    0.72798E+00    0.86449E-03
    0.73530E+00    0.84547E-03
    0.74269E+00    0.82684E-03
    0.75015E+00    0.80860E-03
    0.75769E+00    0.79074E-03
    0.76531E+00    0.77326E-03
    0.77300E+00    0.75615E-03
    0.78077E+00    0.73941E-03
    0.78862E+00    0.72302E-03
    0.79654E+00    0.70697E-03
    0.80455E+00    0.69126E-03
    0.81263E+00    0.67588E-03
    0.82080E+00    0.66083E-03
    0.82905E+00    0.64609E-03
    0.83738E+00    0.63167E-03
    0.84580E+00    0.61756E-03
    0.85430E+00    0.60375E-03
    0.86288E+00    0.59024E-03
    0.87155E+00    0.57701E-03
    0.88031E+00    0.56407E-03
    0.88916E+00    0.55140E-03
    0.89810E+00    0.53901E-03
    0.90712E+00    0.52688E-03
    0.91624E+00    0.51501E-03
    0.92545E+00    0.50340E-03
    0.93475E+00    0.49205E-03
    0.94414E+00    0.48093E-03
    0.95363E+00    0.47006E-03
    0.96322E+00    0.45943E-03
    0.97290E+00    0.44902E-03
    0.98268E+00    0.43884E-03
    0.99255E+00    0.42888E-03
    0.10025E+01    0.41914E-03
    0.10126E+01    0.40961E-03
    0.10228E+01    0.40029E-03
    0.10331E+01    0.39118E-03
    0.10434E+01    0.38226E-03
    0.10539E+01    0.37354E-03
    0.10645E+01    0.36500E-03
    0.10752E+01    0.35666E-03
    0.10860E+01    0.34850E-03
    0.10969E+01    0.34052E-03
    0.11080E+01    0.33271E-03
    0.11191E+01    0.32508E-03
    0.11303E+01    0.31761E-03
    0.11417E+01    0.31031E-03
    0.11532E+01    0.30317E-03
    0.11648E+01    0.29620E-03
    0.11765E+01    0.28937E-03
    0.11883E+01    0.28270E-03
    0.12002E+01    0.27617E-03
    0.12123E+01    0.26979E-03
    0.12245E+01    0.26356E-03
    0.12368E+01    0.25746E-03
    0.12492E+01    0.25150E-03
    0.12618E+01    0.24567E-03
    0.12745E+01    0.23997E-03
    0.12873E+01    0.23440E-03
    0.13002E+01    0.22895E-03
    0.13133E+01    0.22363E-03
    0.13265E+01    0.21843E-03
    0.13398E+01    0.21334E-03
    0.13533E+01    0.20837E-03
    0.13669E+01    0.20351E-03
    0.13806E+01    0.19875E-03
    0.13945E+01    0.19411E-03
    0.14085E+01    0.18957E-03
    0.14227E+01    0.18514E-03
    0.14370E+01    0.18080E-03
    0.14514E+01    0.17656E-03
    0.14660E+01    0.17242E-03
    0.14807E+01    0.16838E-03
    0.14956E+01    0.16442E-03
    0.15106E+01    0.16056E-03
    0.15258E+01    0.15678E-03
    0.15411E+01    0.15309E-03
    0.15566E+01    0.14948E-03
    0.15723E+01    0.14596E-03
    0.15881E+01    0.14252E-03
    0.16040E+01    0.13915E-03
    0.16202E+01    0.13586E-03
    0.16364E+01    0.13265E-03
    0.16529E+01    0.12951E-03
    0.16695E+01    0.12645E-03
    0.16863E+01    0.12345E-03
    0.17032E+01    0.12052E-03
    0.17203E+01    0.11766E-03
    0.17376E+01    0.11487E-03
    0.17551E+01    0.11214E-03
    0.17727E+01    0.10947E-03
    0.17906E+01    0.10687E-03
    0.18085E+01    0.10433E-03
    0.18267E+01    0.10184E-03
    0.18451E+01    0.99411E-04
    0.18636E+01    0.97040E-04
    0.18824E+01    0.94723E-04
    0.19013E+01    0.92460E-04
    0.19204E+01    0.90250E-04
    0.19397E+01    0.88091E-04
    0.19592E+01    0.85983E-04
    0.19789E+01    0.83924E-04
    0.19988E+01    0.81912E-04
    0.20188E+01    0.79948E-04
    0.20391E+01    0.78029E-04
    0.20596E+01    0.76155E-04
    0.20803E+01    0.74326E-04
    0.21012E+01    0.72539E-04
    0.21223E+01    0.70793E-04
    0.21437E+01    0.69089E-04
    0.21652E+01    0.67425E-04
    0.21870E+01    0.65800E-04
    0.22090E+01    0.64213E-04
    0.22312E+01    0.62663E-04
    0.22536E+01    0.61150E-04
    0.22762E+01    0.59672E-04
    0.22991E+01    0.58230E-04
    0.23222E+01    0.56821E-04
    0.23456E+01    0.55445E-04
    0.23691E+01    0.54103E-04
    0.23929E+01    0.52792E-04
    0.24170E+01    0.51511E-04
    0.24413E+01    0.50262E-04
    0.24658E+01    0.49041E-04
    0.24906E+01    0.47850E-04
    0.25156E+01    0.46687E-04
    0.25409E+01    0.45552E-04
    0.25664E+01    0.44443E-04
    0.25922E+01    0.43361E-04
    0.26183E+01    0.42305E-04
    0.26446E+01    0.41274E-04
    0.26712E+01    0.40267E-04
    0.26980E+01    0.39285E-04
    0.27252E+01    0.38325E-04
    0.27525E+01    0.37389E-04
    0.27802E+01    0.36475E-04
    0.28081E+01    0.35583E-04
    0.28364E+01    0.34713E-04
    0.28649E+01    0.33863E-04
    0.28937E+01    0.33033E-04
    0.29227E+01    0.32224E-04
    0.29521E+01    0.31433E-04
    0.29818E+01    0.30662E-04
    0.30118E+01    0.29909E-04
    0.30420E+01    0.29175E-04
    0.30726E+01    0.28458E-04
    0.31035E+01    0.27758E-04
    0.31347E+01    0.27075E-04
    0.31662E+01    0.26409E-04
    0.31980E+01    0.25759E-04
    0.32301E+01    0.25124E-04
    0.32626E+01    0.24505E-04
    0.32954E+01    0.23900E-04
    0.33285E+01    0.23311E-04
    0.33620E+01    0.22735E-04
    0.33957E+01    0.22174E-04
    0.34299E+01    0.21626E-04
    0.34643E+01    0.21091E-04
    0.34992E+01    0.20569E-04
    0.35343E+01    0.20060E-04
    0.35699E+01    0.19563E-04
    0.36057E+01    0.19079E-04
    0.36420E+01    0.18606E-04
    0.36786E+01    0.18145E-04
    0.37155E+01    0.17694E-04
    0.37529E+01    0.17255E-04
    0.37906E+01    0.16827E-04
    0.38287E+01    0.16409E-04
    0.38672E+01    0.16001E-04
    0.39060E+01    0.15603E-04
    0.39453E+01    0.15215E-04
    0.39849E+01    0.14836E-04
    0.40250E+01    0.14467E-04
    0.40654E+01    0.14106E-04
    0.41063E+01    0.13755E-04
    0.41476E+01    0.13412E-04
    0.41893E+01    0.13077E-04
    0.42314E+01    0.12751E-04
    0.42739E+01    0.12432E-04
    0.43168E+01    0.12122E-04
    0.43602E+01    0.11819E-04
    0.44040E+01    0.11523E-04
    0.44483E+01    0.11235E-04
    0.44930E+01    0.10954E-04
    0.45382E+01    0.10679E-04
    0.45838E+01    0.10412E-04
    0.46298E+01    0.10151E-04
    0.46764E+01    0.98966E-05
    0.47234E+01    0.96484E-05
    0.47708E+01    0.94063E-05
    0.48188E+01    0.91702E-05
    0.48672E+01    0.89399E-05
    0.49161E+01    0.87153E-05
    0.49655E+01    0.84962E-05
    0.50155E+01    0.82826E-05
    0.50659E+01    0.80742E-05
    0.51168E+01    0.78710E-05
    0.51682E+01    0.76729E-05
    0.52201E+01    0.74796E-05
    0.52726E+01    0.72912E-05
    0.53256E+01    0.71074E-05
    0.53791E+01    0.69281E-05
    0.54332E+01    0.67534E-05
    0.54878E+01    0.65829E-05
    0.55429E+01    0.64167E-05
    0.55986E+01    0.62546E-05
    0.56549E+01    0.60966E-05
    0.57117E+01    0.59425E-05
    0.57691E+01    0.57922E-05
    0.58271E+01    0.56456E-05
    0.58857E+01    0.55028E-05
    0.59448E+01    0.53634E-05
    0.60046E+01    0.52276E-05
    0.60649E+01    0.50951E-05
    0.61259E+01    0.49660E-05
    0.61875E+01    0.48401E-05
    0.62496E+01    0.47173E-05
    0.63124E+01    0.45976E-05
    0.63759E+01    0.44808E-05
    0.64400E+01    0.43671E-05
    0.65047E+01    0.42561E-05
    0.65701E+01    0.41479E-05
    0.66361E+01    0.40425E-05
    0.67028E+01    0.39397E-05
    0.67702E+01    0.38394E-05
    0.68382E+01    0.37417E-05
    0.69069E+01    0.36464E-05
    0.69763E+01    0.35535E-05
    0.70464E+01    0.34630E-05
    0.71173E+01    0.33747E-05
    0.71888E+01    0.32887E-05
    0.72610E+01    0.32048E-05
    0.73340E+01    0.31230E-05
    0.74077E+01    0.30433E-05
    0.74822E+01    0.29656E-05
    0.75574E+01    0.28898E-05
    0.76333E+01    0.28160E-05
    0.77100E+01    0.27440E-05
    0.77875E+01    0.26738E-05
    0.78658E+01    0.26054E-05
    0.79448E+01    0.25387E-05
    0.80247E+01    0.24737E-05
    0.81053E+01    0.24104E-05
    0.81868E+01    0.23486E-05
    0.82691E+01    0.22885E-05
    0.83522E+01    0.22298E-05
    0.84361E+01    0.21726E-05
    0.85209E+01    0.21169E-05
    0.86065E+01    0.20626E-05
    0.86930E+01    0.20096E-05
    0.87804E+01    0.19580E-05
    0.88687E+01    0.19077E-05
    0.89578E+01    0.18587E-05
    0.90478E+01    0.18110E-05
    0.91388E+01    0.17644E-05
    0.92306E+01    0.17190E-05
    0.93234E+01    0.16748E-05
    0.94171E+01    0.16317E-05
    0.95117E+01    0.15897E-05
    0.96073E+01    0.15487E-05
    0.97039E+01    0.15088E-05
    0.98014E+01    0.14700E-05
    0.98999E+01    0.14321E-05
    0.99994E+01    0.13951E-05
    0.10100E+02    0.13592E-05
    0.10201E+02    0.13241E-05
    0.10304E+02    0.12899E-05
    0.10407E+02    0.12566E-05
    0.10512E+02    0.12242E-05
    0.10618E+02    0.11925E-05
    0.10724E+02    0.11617E-05
    0.10832E+02    0.11317E-05
    0.10941E+02    0.11024E-05
    0.11051E+02    0.10739E-05
    0.11162E+02    0.10461E-05
    0.11274E+02    0.10190E-05
    0.11388E+02    0.99266E-06
    0.11502E+02    0.96696E-06
    0.11618E+02    0.94191E-06
    0.11734E+02    0.91750E-06
    0.11852E+02    0.89372E-06
    0.11971E+02    0.87055E-06
    0.12092E+02    0.84797E-06
    0.12213E+02    0.82597E-06
    0.12336E+02    0.80453E-06
    0.12460E+02    0.78365E-06
    0.12585E+02    0.76330E-06
    0.12712E+02    0.74348E-06
    0.12839E+02    0.72416E-06
    0.12969E+02    0.70534E-06
    0.13099E+02    0.68700E-06
    0.13230E+02    0.66914E-06
    0.13363E+02    0.65173E-06
    0.13498E+02    0.63478E-06
    0.13633E+02    0.61826E-06
    0.13770E+02    0.60216E-06
    0.13909E+02    0.58648E-06
    0.14049E+02    0.57120E-06
    0.14190E+02    0.55632E-06
    0.14332E+02    0.54182E-06
    0.14476E+02    0.52770E-06
    0.14622E+02    0.51394E-06
    0.14769E+02    0.50053E-06
    0.14917E+02    0.48747E-06
    0.15067E+02    0.47475E-06
    0.15219E+02    0.46236E-06
    0.15372E+02    0.45029E-06
    0.15526E+02    0.43852E-06
    0.15682E+02    0.42707E-06
    0.15840E+02    0.41591E-06
    0.15999E+02    0.40504E-06
    0.16160E+02    0.39444E-06
    0.16322E+02    0.38413E-06
    0.16486E+02    0.37408E-06
    0.16652E+02    0.36429E-06
    0.16819E+02    0.35476E-06
    0.16988E+02    0.34547E-06
    0.17159E+02    0.33642E-06
    0.17331E+02    0.32761E-06
    0.17506E+02    0.31902E-06
    0.17682E+02    0.31066E-06
    0.17859E+02    0.30252E-06
    0.18039E+02    0.29458E-06
    0.18220E+02    0.28686E-06
    0.18403E+02    0.27933E-06
    0.18588E+02    0.27200E-06
    0.18775E+02    0.26486E-06
    0.18964E+02    0.25791E-06
    0.19154E+02    0.25114E-06
    0.19347E+02    0.24454E-06
    0.19541E+02    0.23811E-06
    0.19738E+02    0.23185E-06
    0.19936E+02    0.22576E-06
    0.20136E+02    0.21982E-06
    0.20339E+02    0.21404E-06
    0.20543E+02    0.20841E-06
    0.20750E+02    0.20293E-06
    0.20958E+02    0.19758E-06
    0.21169E+02    0.19238E-06
    0.21381E+02    0.18732E-06
    0.21596E+02    0.18238E-06
    0.21813E+02    0.17758E-06
    0.22033E+02    0.17290E-06
    0.22254E+02    0.16834E-06
    0.22478E+02    0.16390E-06
    0.22704E+02    0.15958E-06
    0.22932E+02    0.15537E-06
    0.23162E+02    0.15127E-06
    0.23395E+02    0.14728E-06
    0.23630E+02    0.14339E-06
    0.23868E+02    0.13960E-06
    0.24108E+02    0.13592E-06
    0.24350E+02    0.13233E-06
    0.24595E+02    0.12883E-06
    0.24842E+02    0.12543E-06
    0.25091E+02    0.12211E-06
    0.25344E+02    0.11888E-06
    0.25598E+02    0.11574E-06
    0.25856E+02    0.11268E-06
    0.26115E+02    0.10969E-06
    0.26378E+02    0.10679E-06
    0.26643E+02    0.10397E-06
    0.26911E+02    0.10121E-06
    0.27181E+02    0.98532E-07
    0.27454E+02    0.95922E-07
    0.27730E+02    0.93381E-07
    0.28009E+02    0.90906E-07
    0.28290E+02    0.88496E-07
    0.28575E+02    0.86150E-07
    0.28862E+02    0.83865E-07
    0.29152E+02    0.81641E-07
    0.29445E+02    0.79475E-07
    0.29741E+02    0.77366E-07
    0.30040E+02    0.75312E-07
    0.30342E+02    0.73313E-07
    0.30647E+02    0.71366E-07
    0.30955E+02    0.69470E-07
    0.31266E+02    0.67625E-07
    0.31580E+02    0.65828E-07
    0.31897E+02    0.64078E-07
    0.32218E+02    0.62375E-07
    0.32542E+02    0.60716E-07
    0.32869E+02    0.59102E-07
    0.33199E+02    0.57529E-07
    0.33533E+02    0.55999E-07
    0.33870E+02    0.54508E-07
    0.34210E+02    0.53057E-07
    0.34554E+02    0.51645E-07
    0.34901E+02    0.50270E-07
    0.35252E+02    0.48931E-07
    0.35606E+02    0.47627E-07
    0.35964E+02    0.46358E-07
    0.36326E+02    0.45122E-07
    0.36691E+02    0.43919E-07
    0.37059E+02    0.42748E-07
    0.37432E+02    0.41608E-07
    0.37808E+02    0.40498E-07
    0.38188E+02    0.39418E-07
    0.38572E+02    0.38366E-07
    0.38960E+02    0.37341E-07
    0.39351E+02    0.36344E-07
    0.39747E+02    0.35374E-07
    0.40146E+02    0.34429E-07
    0.40550E+02    0.33509E-07
    0.40957E+02    0.32614E-07
    0.41369E+02    0.31742E-07
    0.41784E+02    0.30894E-07
    0.42204E+02    0.30068E-07
    0.42629E+02    0.29263E-07
    0.43057E+02    0.28481E-07
    0.43490E+02    0.27719E-07
    0.43927E+02    0.26977E-07
    0.44368E+02    0.26255E-07
    0.44814E+02    0.25552E-07
    0.45265E+02    0.24868E-07
    0.45719E+02    0.24202E-07
    0.46179E+02    0.23553E-07
    0.46643E+02    0.22922E-07
    0.47112E+02    0.22308E-07
    0.47585E+02    0.21710E-07
    0.48064E+02    0.21128E-07
    0.48547E+02    0.20561E-07
