#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.376388E-04   0.631548E+07   0.631548E+07   0.840411E+07   0.840403E+07   0.000000E+00   0.631548E+07   0.631548E+07   0.632534E+07  -0.596574E+00   0.619737E+07   0.619737E+07   0.772822E-01
   0.380170E-04   0.631548E+07   0.631548E+07   0.840377E+07   0.840369E+07   0.000000E+00   0.631548E+07   0.631548E+07   0.632533E+07  -0.596574E+00   0.619737E+07   0.619737E+07   0.780587E-01
   0.383991E-04   0.631547E+07   0.631547E+07   0.840343E+07   0.840335E+07   0.000000E+00   0.631547E+07   0.631547E+07   0.632533E+07  -0.596574E+00   0.619737E+07   0.619737E+07   0.788430E-01
   0.387850E-04   0.631547E+07   0.631547E+07   0.840308E+07   0.840300E+07   0.000000E+00   0.631547E+07   0.631547E+07   0.632533E+07  -0.596574E+00   0.619736E+07   0.619736E+07   0.796352E-01
   0.391748E-04   0.631547E+07   0.631547E+07   0.840272E+07   0.840264E+07   0.000000E+00   0.631547E+07   0.631547E+07   0.632533E+07  -0.596574E+00   0.619736E+07   0.619736E+07   0.804353E-01
   0.395685E-04   0.631547E+07   0.631547E+07   0.840236E+07   0.840227E+07   0.000000E+00   0.631547E+07   0.631547E+07   0.632532E+07  -0.596573E+00   0.619736E+07   0.619736E+07   0.812435E-01
   0.399662E-04   0.631547E+07   0.631547E+07   0.840199E+07   0.840190E+07   0.000000E+00   0.631547E+07   0.631547E+07   0.632532E+07  -0.596573E+00   0.619736E+07   0.619736E+07   0.820598E-01
   0.403679E-04   0.631546E+07   0.631546E+07   0.840161E+07   0.840152E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632532E+07  -0.596573E+00   0.619736E+07   0.619736E+07   0.828843E-01
   0.407736E-04   0.631546E+07   0.631546E+07   0.840122E+07   0.840113E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632532E+07  -0.596573E+00   0.619736E+07   0.619736E+07   0.837171E-01
   0.411834E-04   0.631546E+07   0.631546E+07   0.840083E+07   0.840074E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632532E+07  -0.596572E+00   0.619735E+07   0.619735E+07   0.845582E-01
   0.415973E-04   0.631546E+07   0.631546E+07   0.840043E+07   0.840033E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632531E+07  -0.596572E+00   0.619735E+07   0.619735E+07   0.854078E-01
   0.420153E-04   0.631546E+07   0.631546E+07   0.840002E+07   0.839992E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632531E+07  -0.596572E+00   0.619735E+07   0.619735E+07   0.862659E-01
   0.424376E-04   0.631546E+07   0.631546E+07   0.839960E+07   0.839950E+07   0.000000E+00   0.631546E+07   0.631546E+07   0.632531E+07  -0.596572E+00   0.619735E+07   0.619735E+07   0.871326E-01
   0.428641E-04   0.631545E+07   0.631545E+07   0.839917E+07   0.839907E+07   0.000000E+00   0.631545E+07   0.631545E+07   0.632530E+07  -0.596571E+00   0.619735E+07   0.619735E+07   0.880080E-01
   0.432949E-04   0.631545E+07   0.631545E+07   0.839874E+07   0.839863E+07   0.000000E+00   0.631545E+07   0.631545E+07   0.632530E+07  -0.596571E+00   0.619734E+07   0.619734E+07   0.888923E-01
   0.437300E-04   0.631545E+07   0.631545E+07   0.839829E+07   0.839819E+07   0.000000E+00   0.631545E+07   0.631545E+07   0.632530E+07  -0.596571E+00   0.619734E+07   0.619734E+07   0.897854E-01
   0.441695E-04   0.631545E+07   0.631545E+07   0.839784E+07   0.839773E+07   0.000000E+00   0.631545E+07   0.631545E+07   0.632530E+07  -0.596571E+00   0.619734E+07   0.619734E+07   0.906874E-01
   0.446134E-04   0.631544E+07   0.631544E+07   0.839738E+07   0.839727E+07   0.000000E+00   0.631544E+07   0.631544E+07   0.632529E+07  -0.596570E+00   0.619734E+07   0.619734E+07   0.915985E-01
   0.450618E-04   0.631544E+07   0.631544E+07   0.839691E+07   0.839679E+07   0.000000E+00   0.631544E+07   0.631544E+07   0.632529E+07  -0.596570E+00   0.619733E+07   0.619733E+07   0.925188E-01
   0.455147E-04   0.631544E+07   0.631544E+07   0.839643E+07   0.839631E+07   0.000000E+00   0.631544E+07   0.631544E+07   0.632529E+07  -0.596570E+00   0.619733E+07   0.619733E+07   0.934483E-01
   0.459721E-04   0.631544E+07   0.631544E+07   0.839594E+07   0.839582E+07   0.000000E+00   0.631544E+07   0.631544E+07   0.632528E+07  -0.596569E+00   0.619733E+07   0.619733E+07   0.943872E-01
   0.464341E-04   0.631543E+07   0.631543E+07   0.839544E+07   0.839531E+07   0.000000E+00   0.631543E+07   0.631543E+07   0.632528E+07  -0.596569E+00   0.619733E+07   0.619733E+07   0.953354E-01
   0.469008E-04   0.631543E+07   0.631543E+07   0.839492E+07   0.839480E+07   0.000000E+00   0.631543E+07   0.631543E+07   0.632528E+07  -0.596569E+00   0.619732E+07   0.619732E+07   0.962932E-01
   0.473721E-04   0.631543E+07   0.631543E+07   0.839440E+07   0.839428E+07   0.000000E+00   0.631543E+07   0.631543E+07   0.632528E+07  -0.596568E+00   0.619732E+07   0.619732E+07   0.972606E-01
   0.478482E-04   0.631543E+07   0.631543E+07   0.839387E+07   0.839374E+07   0.000000E+00   0.631543E+07   0.631543E+07   0.632527E+07  -0.596568E+00   0.619732E+07   0.619732E+07   0.982377E-01
   0.483291E-04   0.631542E+07   0.631542E+07   0.839333E+07   0.839320E+07   0.000000E+00   0.631542E+07   0.631542E+07   0.632527E+07  -0.596568E+00   0.619732E+07   0.619732E+07   0.992246E-01
   0.488148E-04   0.631542E+07   0.631542E+07   0.839278E+07   0.839264E+07   0.000000E+00   0.631542E+07   0.631542E+07   0.632526E+07  -0.596567E+00   0.619731E+07   0.619731E+07   0.100221E+00
   0.493054E-04   0.631542E+07   0.631542E+07   0.839221E+07   0.839208E+07   0.000000E+00   0.631542E+07   0.631542E+07   0.632526E+07  -0.596567E+00   0.619731E+07   0.619731E+07   0.101228E+00
   0.498010E-04   0.631541E+07   0.631541E+07   0.839164E+07   0.839150E+07   0.000000E+00   0.631541E+07   0.631541E+07   0.632526E+07  -0.596567E+00   0.619731E+07   0.619731E+07   0.102245E+00
   0.503015E-04   0.631541E+07   0.631541E+07   0.839105E+07   0.839091E+07   0.000000E+00   0.631541E+07   0.631541E+07   0.632525E+07  -0.596566E+00   0.619731E+07   0.619731E+07   0.103272E+00
   0.508070E-04   0.631541E+07   0.631541E+07   0.839045E+07   0.839031E+07   0.000000E+00   0.631541E+07   0.631541E+07   0.632525E+07  -0.596566E+00   0.619730E+07   0.619730E+07   0.104310E+00
   0.513176E-04   0.631541E+07   0.631540E+07   0.838984E+07   0.838969E+07   0.000000E+00   0.631541E+07   0.631541E+07   0.632525E+07  -0.596566E+00   0.619730E+07   0.619730E+07   0.105358E+00
   0.518334E-04   0.631540E+07   0.631540E+07   0.838922E+07   0.838907E+07   0.000000E+00   0.631540E+07   0.631540E+07   0.632524E+07  -0.596565E+00   0.619730E+07   0.619730E+07   0.106416E+00
   0.523543E-04   0.631540E+07   0.631540E+07   0.838858E+07   0.838843E+07   0.000000E+00   0.631540E+07   0.631540E+07   0.632524E+07  -0.596565E+00   0.619729E+07   0.619729E+07   0.107485E+00
   0.528805E-04   0.631540E+07   0.631540E+07   0.838793E+07   0.838778E+07   0.000000E+00   0.631540E+07   0.631540E+07   0.632523E+07  -0.596564E+00   0.619729E+07   0.619729E+07   0.108565E+00
   0.534120E-04   0.631539E+07   0.631539E+07   0.838727E+07   0.838711E+07   0.000000E+00   0.631539E+07   0.631539E+07   0.632523E+07  -0.596564E+00   0.619729E+07   0.619729E+07   0.109655E+00
   0.539488E-04   0.631539E+07   0.631539E+07   0.838660E+07   0.838643E+07   0.000000E+00   0.631539E+07   0.631539E+07   0.632523E+07  -0.596564E+00   0.619728E+07   0.619728E+07   0.110757E+00
   0.544909E-04   0.631539E+07   0.631538E+07   0.838591E+07   0.838574E+07   0.000000E+00   0.631539E+07   0.631539E+07   0.632522E+07  -0.596563E+00   0.619728E+07   0.619728E+07   0.111870E+00
   0.550386E-04   0.631538E+07   0.631538E+07   0.838520E+07   0.838503E+07   0.000000E+00   0.631538E+07   0.631538E+07   0.632522E+07  -0.596563E+00   0.619728E+07   0.619728E+07   0.112993E+00
   0.555917E-04   0.631538E+07   0.631538E+07   0.838449E+07   0.838431E+07   0.000000E+00   0.631538E+07   0.631538E+07   0.632521E+07  -0.596562E+00   0.619727E+07   0.619727E+07   0.114128E+00
   0.561504E-04   0.631537E+07   0.631537E+07   0.838376E+07   0.838358E+07   0.000000E+00   0.631537E+07   0.631537E+07   0.632521E+07  -0.596562E+00   0.619727E+07   0.619727E+07   0.115275E+00
   0.567148E-04   0.631537E+07   0.631537E+07   0.838301E+07   0.838283E+07   0.000000E+00   0.631537E+07   0.631537E+07   0.632520E+07  -0.596561E+00   0.619727E+07   0.619727E+07   0.116433E+00
   0.572848E-04   0.631537E+07   0.631537E+07   0.838225E+07   0.838207E+07   0.000000E+00   0.631537E+07   0.631537E+07   0.632520E+07  -0.596561E+00   0.619726E+07   0.619726E+07   0.117602E+00
   0.578605E-04   0.631536E+07   0.631536E+07   0.838147E+07   0.838129E+07   0.000000E+00   0.631536E+07   0.631536E+07   0.632519E+07  -0.596560E+00   0.619726E+07   0.619726E+07   0.118783E+00
   0.584420E-04   0.631536E+07   0.631536E+07   0.838068E+07   0.838049E+07   0.000000E+00   0.631536E+07   0.631536E+07   0.632519E+07  -0.596560E+00   0.619725E+07   0.619725E+07   0.119976E+00
   0.590293E-04   0.631535E+07   0.631535E+07   0.837987E+07   0.837968E+07   0.000000E+00   0.631535E+07   0.631535E+07   0.632518E+07  -0.596559E+00   0.619725E+07   0.619725E+07   0.121182E+00
   0.596226E-04   0.631535E+07   0.631535E+07   0.837905E+07   0.837885E+07   0.000000E+00   0.631535E+07   0.631535E+07   0.632518E+07  -0.596559E+00   0.619725E+07   0.619725E+07   0.122399E+00
   0.602218E-04   0.631535E+07   0.631535E+07   0.837821E+07   0.837801E+07   0.000000E+00   0.631535E+07   0.631535E+07   0.632517E+07  -0.596558E+00   0.619724E+07   0.619724E+07   0.123628E+00
   0.608270E-04   0.631534E+07   0.631534E+07   0.837735E+07   0.837715E+07   0.000000E+00   0.631534E+07   0.631534E+07   0.632517E+07  -0.596558E+00   0.619724E+07   0.619724E+07   0.124870E+00
   0.614384E-04   0.631534E+07   0.631534E+07   0.837648E+07   0.837627E+07   0.000000E+00   0.631534E+07   0.631534E+07   0.632516E+07  -0.596557E+00   0.619723E+07   0.619723E+07   0.126124E+00
   0.620558E-04   0.631533E+07   0.631533E+07   0.837559E+07   0.837537E+07   0.000000E+00   0.631533E+07   0.631533E+07   0.632516E+07  -0.596557E+00   0.619723E+07   0.619723E+07   0.127391E+00
   0.626795E-04   0.631533E+07   0.631533E+07   0.837468E+07   0.837446E+07   0.000000E+00   0.631533E+07   0.631533E+07   0.632515E+07  -0.596556E+00   0.619722E+07   0.619722E+07   0.128670E+00
   0.633094E-04   0.631532E+07   0.631532E+07   0.837375E+07   0.837352E+07   0.000000E+00   0.631532E+07   0.631532E+07   0.632514E+07  -0.596555E+00   0.619722E+07   0.619722E+07   0.129963E+00
   0.639457E-04   0.631532E+07   0.631532E+07   0.837280E+07   0.837257E+07   0.000000E+00   0.631532E+07   0.631532E+07   0.632514E+07  -0.596555E+00   0.619722E+07   0.619722E+07   0.131268E+00
   0.645884E-04   0.631531E+07   0.631531E+07   0.837184E+07   0.837160E+07   0.000000E+00   0.631531E+07   0.631531E+07   0.632513E+07  -0.596554E+00   0.619721E+07   0.619721E+07   0.132586E+00
   0.652375E-04   0.631531E+07   0.631531E+07   0.837085E+07   0.837061E+07   0.000000E+00   0.631531E+07   0.631531E+07   0.632513E+07  -0.596554E+00   0.619721E+07   0.619721E+07   0.133918E+00
   0.658931E-04   0.631530E+07   0.631530E+07   0.836984E+07   0.836960E+07   0.000000E+00   0.631530E+07   0.631530E+07   0.632512E+07  -0.596553E+00   0.619720E+07   0.619720E+07   0.135263E+00
   0.665554E-04   0.631530E+07   0.631530E+07   0.836882E+07   0.836857E+07   0.000000E+00   0.631530E+07   0.631530E+07   0.632511E+07  -0.596552E+00   0.619720E+07   0.619720E+07   0.136621E+00
   0.672243E-04   0.631529E+07   0.631529E+07   0.836777E+07   0.836752E+07   0.000000E+00   0.631529E+07   0.631529E+07   0.632511E+07  -0.596552E+00   0.619719E+07   0.619719E+07   0.137993E+00
   0.678999E-04   0.631529E+07   0.631529E+07   0.836671E+07   0.836645E+07   0.000000E+00   0.631529E+07   0.631529E+07   0.632510E+07  -0.596551E+00   0.619719E+07   0.619719E+07   0.139379E+00
   0.685823E-04   0.631528E+07   0.631528E+07   0.836562E+07   0.836535E+07   0.000000E+00   0.631528E+07   0.631528E+07   0.632509E+07  -0.596550E+00   0.619718E+07   0.619718E+07   0.140778E+00
   0.692716E-04   0.631528E+07   0.631528E+07   0.836451E+07   0.836424E+07   0.000000E+00   0.631528E+07   0.631528E+07   0.632509E+07  -0.596550E+00   0.619717E+07   0.619717E+07   0.142192E+00
   0.699678E-04   0.631527E+07   0.631527E+07   0.836338E+07   0.836310E+07   0.000000E+00   0.631527E+07   0.631527E+07   0.632508E+07  -0.596549E+00   0.619717E+07   0.619717E+07   0.143620E+00
   0.706709E-04   0.631526E+07   0.631526E+07   0.836222E+07   0.836194E+07   0.000000E+00   0.631526E+07   0.631526E+07   0.632507E+07  -0.596548E+00   0.619716E+07   0.619716E+07   0.145062E+00
   0.713812E-04   0.631526E+07   0.631526E+07   0.836104E+07   0.836076E+07   0.000000E+00   0.631526E+07   0.631526E+07   0.632506E+07  -0.596548E+00   0.619716E+07   0.619716E+07   0.146519E+00
   0.720986E-04   0.631525E+07   0.631525E+07   0.835984E+07   0.835955E+07   0.000000E+00   0.631525E+07   0.631525E+07   0.632506E+07  -0.596547E+00   0.619715E+07   0.619715E+07   0.147990E+00
   0.728232E-04   0.631525E+07   0.631524E+07   0.835861E+07   0.835832E+07   0.000000E+00   0.631525E+07   0.631525E+07   0.632505E+07  -0.596546E+00   0.619715E+07   0.619715E+07   0.149476E+00
   0.735551E-04   0.631524E+07   0.631524E+07   0.835736E+07   0.835706E+07   0.000000E+00   0.631524E+07   0.631524E+07   0.632504E+07  -0.596545E+00   0.619714E+07   0.619714E+07   0.150977E+00
   0.742943E-04   0.631523E+07   0.631523E+07   0.835609E+07   0.835578E+07   0.000000E+00   0.631523E+07   0.631523E+07   0.632503E+07  -0.596544E+00   0.619713E+07   0.619713E+07   0.152493E+00
   0.750410E-04   0.631523E+07   0.631523E+07   0.835478E+07   0.835447E+07   0.000000E+00   0.631523E+07   0.631523E+07   0.632503E+07  -0.596544E+00   0.619713E+07   0.619713E+07   0.154024E+00
   0.757952E-04   0.631522E+07   0.631522E+07   0.835346E+07   0.835314E+07   0.000000E+00   0.631522E+07   0.631522E+07   0.632502E+07  -0.596543E+00   0.619712E+07   0.619712E+07   0.155571E+00
   0.765569E-04   0.631521E+07   0.631521E+07   0.835210E+07   0.835178E+07   0.000000E+00   0.631521E+07   0.631521E+07   0.632501E+07  -0.596542E+00   0.619711E+07   0.619711E+07   0.157133E+00
   0.773263E-04   0.631521E+07   0.631520E+07   0.835072E+07   0.835039E+07   0.000000E+00   0.631521E+07   0.631521E+07   0.632500E+07  -0.596541E+00   0.619711E+07   0.619711E+07   0.158710E+00
   0.781035E-04   0.631520E+07   0.631520E+07   0.834931E+07   0.834897E+07   0.000000E+00   0.631520E+07   0.631520E+07   0.632499E+07  -0.596540E+00   0.619710E+07   0.619710E+07   0.160304E+00
   0.788884E-04   0.631519E+07   0.631519E+07   0.834788E+07   0.834753E+07   0.000000E+00   0.631519E+07   0.631519E+07   0.632498E+07  -0.596539E+00   0.619709E+07   0.619709E+07   0.161913E+00
   0.796813E-04   0.631518E+07   0.631518E+07   0.834641E+07   0.834606E+07   0.000000E+00   0.631518E+07   0.631518E+07   0.632497E+07  -0.596538E+00   0.619708E+07   0.619708E+07   0.163539E+00
   0.804821E-04   0.631518E+07   0.631518E+07   0.834491E+07   0.834455E+07   0.000000E+00   0.631518E+07   0.631518E+07   0.632496E+07  -0.596537E+00   0.619708E+07   0.619708E+07   0.165181E+00
   0.812909E-04   0.631517E+07   0.631517E+07   0.834339E+07   0.834302E+07   0.000000E+00   0.631517E+07   0.631517E+07   0.632495E+07  -0.596537E+00   0.619707E+07   0.619707E+07   0.166839E+00
   0.821079E-04   0.631516E+07   0.631516E+07   0.834183E+07   0.834146E+07   0.000000E+00   0.631516E+07   0.631516E+07   0.632494E+07  -0.596536E+00   0.619706E+07   0.619706E+07   0.168514E+00
   0.829331E-04   0.631515E+07   0.631515E+07   0.834024E+07   0.833986E+07   0.000000E+00   0.631515E+07   0.631515E+07   0.632493E+07  -0.596535E+00   0.619706E+07   0.619706E+07   0.170205E+00
   0.837666E-04   0.631514E+07   0.631514E+07   0.833863E+07   0.833824E+07   0.000000E+00   0.631514E+07   0.631514E+07   0.632492E+07  -0.596534E+00   0.619705E+07   0.619705E+07   0.171914E+00
   0.846085E-04   0.631514E+07   0.631513E+07   0.833698E+07   0.833658E+07   0.000000E+00   0.631513E+07   0.631513E+07   0.632491E+07  -0.596532E+00   0.619704E+07   0.619704E+07   0.173640E+00
   0.854588E-04   0.631513E+07   0.631513E+07   0.833529E+07   0.833488E+07   0.000000E+00   0.631513E+07   0.631513E+07   0.632490E+07  -0.596531E+00   0.619703E+07   0.619703E+07   0.175383E+00
   0.863177E-04   0.631512E+07   0.631512E+07   0.833357E+07   0.833316E+07   0.000000E+00   0.631512E+07   0.631512E+07   0.632489E+07  -0.596530E+00   0.619702E+07   0.619702E+07   0.177143E+00
   0.871852E-04   0.631511E+07   0.631511E+07   0.833182E+07   0.833140E+07   0.000000E+00   0.631511E+07   0.631511E+07   0.632488E+07  -0.596529E+00   0.619701E+07   0.619701E+07   0.178921E+00
   0.880614E-04   0.631510E+07   0.631510E+07   0.833003E+07   0.832960E+07   0.000000E+00   0.631510E+07   0.631510E+07   0.632487E+07  -0.596528E+00   0.619700E+07   0.619700E+07   0.180717E+00
   0.889465E-04   0.631509E+07   0.631509E+07   0.832821E+07   0.832777E+07   0.000000E+00   0.631509E+07   0.631509E+07   0.632486E+07  -0.596527E+00   0.619700E+07   0.619700E+07   0.182531E+00
   0.898404E-04   0.631508E+07   0.631508E+07   0.832635E+07   0.832590E+07   0.000000E+00   0.631508E+07   0.631508E+07   0.632485E+07  -0.596526E+00   0.619699E+07   0.619699E+07   0.184363E+00
   0.907433E-04   0.631507E+07   0.631507E+07   0.832445E+07   0.832400E+07   0.000000E+00   0.631507E+07   0.631507E+07   0.632483E+07  -0.596525E+00   0.619698E+07   0.619698E+07   0.186213E+00
   0.916553E-04   0.631506E+07   0.631506E+07   0.832252E+07   0.832205E+07   0.000000E+00   0.631506E+07   0.631506E+07   0.632482E+07  -0.596523E+00   0.619697E+07   0.619697E+07   0.188082E+00
   0.925764E-04   0.631505E+07   0.631505E+07   0.832055E+07   0.832007E+07   0.000000E+00   0.631505E+07   0.631505E+07   0.632481E+07  -0.596522E+00   0.619696E+07   0.619696E+07   0.189969E+00
   0.935068E-04   0.631504E+07   0.631504E+07   0.831853E+07   0.831805E+07   0.000000E+00   0.631504E+07   0.631504E+07   0.632480E+07  -0.596521E+00   0.619695E+07   0.619695E+07   0.191876E+00
   0.944466E-04   0.631503E+07   0.631503E+07   0.831648E+07   0.831598E+07   0.000000E+00   0.631503E+07   0.631503E+07   0.632478E+07  -0.596520E+00   0.619694E+07   0.619694E+07   0.193801E+00
   0.953958E-04   0.631502E+07   0.631502E+07   0.831439E+07   0.831388E+07   0.000000E+00   0.631502E+07   0.631502E+07   0.632477E+07  -0.596518E+00   0.619693E+07   0.619693E+07   0.195746E+00
   0.963545E-04   0.631501E+07   0.631501E+07   0.831225E+07   0.831174E+07   0.000000E+00   0.631501E+07   0.631501E+07   0.632476E+07  -0.596517E+00   0.619692E+07   0.619692E+07   0.197710E+00
   0.973229E-04   0.631500E+07   0.631500E+07   0.831007E+07   0.830955E+07   0.000000E+00   0.631500E+07   0.631500E+07   0.632474E+07  -0.596516E+00   0.619690E+07   0.619690E+07   0.199694E+00
   0.983010E-04   0.631499E+07   0.631498E+07   0.830785E+07   0.830732E+07   0.000000E+00   0.631498E+07   0.631498E+07   0.632473E+07  -0.596514E+00   0.619689E+07   0.619689E+07   0.201698E+00
   0.992890E-04   0.631497E+07   0.631497E+07   0.830558E+07   0.830504E+07   0.000000E+00   0.631497E+07   0.631497E+07   0.632472E+07  -0.596513E+00   0.619688E+07   0.619688E+07   0.203722E+00
   0.100287E-03   0.631496E+07   0.631496E+07   0.830327E+07   0.830272E+07   0.000000E+00   0.631496E+07   0.631496E+07   0.632470E+07  -0.596511E+00   0.619687E+07   0.619687E+07   0.205766E+00
   0.101295E-03   0.631495E+07   0.631495E+07   0.830092E+07   0.830035E+07   0.000000E+00   0.631495E+07   0.631495E+07   0.632469E+07  -0.596510E+00   0.619686E+07   0.619686E+07   0.207830E+00
   0.102313E-03   0.631494E+07   0.631494E+07   0.829851E+07   0.829793E+07   0.000000E+00   0.631494E+07   0.631494E+07   0.632467E+07  -0.596508E+00   0.619685E+07   0.619685E+07   0.209915E+00
   0.103341E-03   0.631492E+07   0.631492E+07   0.829606E+07   0.829547E+07   0.000000E+00   0.631492E+07   0.631492E+07   0.632466E+07  -0.596507E+00   0.619684E+07   0.619684E+07   0.212021E+00
   0.104380E-03   0.631491E+07   0.631491E+07   0.829356E+07   0.829296E+07   0.000000E+00   0.631491E+07   0.631491E+07   0.632464E+07  -0.596505E+00   0.619682E+07   0.619682E+07   0.214148E+00
   0.105429E-03   0.631490E+07   0.631490E+07   0.829101E+07   0.829039E+07   0.000000E+00   0.631490E+07   0.631490E+07   0.632462E+07  -0.596504E+00   0.619681E+07   0.619681E+07   0.216297E+00
   0.106488E-03   0.631488E+07   0.631488E+07   0.828841E+07   0.828778E+07   0.000000E+00   0.631488E+07   0.631488E+07   0.632461E+07  -0.596502E+00   0.619680E+07   0.619680E+07   0.218466E+00
   0.107558E-03   0.631487E+07   0.631487E+07   0.828575E+07   0.828511E+07   0.000000E+00   0.631487E+07   0.631487E+07   0.632459E+07  -0.596500E+00   0.619678E+07   0.619678E+07   0.220658E+00
   0.108639E-03   0.631486E+07   0.631486E+07   0.828305E+07   0.828240E+07   0.000000E+00   0.631486E+07   0.631486E+07   0.632457E+07  -0.596499E+00   0.619677E+07   0.619677E+07   0.222871E+00
   0.109731E-03   0.631484E+07   0.631484E+07   0.828029E+07   0.827962E+07   0.000000E+00   0.631484E+07   0.631484E+07   0.632456E+07  -0.596497E+00   0.619676E+07   0.619676E+07   0.225106E+00
   0.110834E-03   0.631483E+07   0.631483E+07   0.827747E+07   0.827680E+07   0.000000E+00   0.631483E+07   0.631483E+07   0.632454E+07  -0.596495E+00   0.619674E+07   0.619674E+07   0.227364E+00
   0.111948E-03   0.631481E+07   0.631481E+07   0.827460E+07   0.827391E+07   0.000000E+00   0.631481E+07   0.631481E+07   0.632452E+07  -0.596493E+00   0.619673E+07   0.619673E+07   0.229644E+00
   0.113073E-03   0.631480E+07   0.631480E+07   0.827167E+07   0.827097E+07   0.000000E+00   0.631480E+07   0.631480E+07   0.632450E+07  -0.596492E+00   0.619671E+07   0.619671E+07   0.231947E+00
   0.114210E-03   0.631478E+07   0.631478E+07   0.826869E+07   0.826797E+07   0.000000E+00   0.631478E+07   0.631478E+07   0.632448E+07  -0.596490E+00   0.619670E+07   0.619670E+07   0.234273E+00
   0.115357E-03   0.631477E+07   0.631477E+07   0.826564E+07   0.826491E+07   0.000000E+00   0.631477E+07   0.631477E+07   0.632446E+07  -0.596488E+00   0.619668E+07   0.619668E+07   0.236623E+00
   0.116517E-03   0.631475E+07   0.631475E+07   0.826254E+07   0.826179E+07   0.000000E+00   0.631475E+07   0.631475E+07   0.632444E+07  -0.596486E+00   0.619667E+07   0.619667E+07   0.238995E+00
   0.117688E-03   0.631474E+07   0.631473E+07   0.825937E+07   0.825861E+07   0.000000E+00   0.631474E+07   0.631474E+07   0.632442E+07  -0.596484E+00   0.619665E+07   0.619665E+07   0.241392E+00
   0.118870E-03   0.631472E+07   0.631472E+07   0.825614E+07   0.825536E+07   0.000000E+00   0.631472E+07   0.631472E+07   0.632440E+07  -0.596482E+00   0.619664E+07   0.619664E+07   0.243812E+00
   0.120065E-03   0.631470E+07   0.631470E+07   0.825285E+07   0.825205E+07   0.000000E+00   0.631470E+07   0.631470E+07   0.632438E+07  -0.596480E+00   0.619662E+07   0.619662E+07   0.246257E+00
   0.121272E-03   0.631468E+07   0.631468E+07   0.824949E+07   0.824868E+07   0.000000E+00   0.631468E+07   0.631468E+07   0.632436E+07  -0.596478E+00   0.619660E+07   0.619660E+07   0.248726E+00
   0.122491E-03   0.631467E+07   0.631466E+07   0.824606E+07   0.824524E+07   0.000000E+00   0.631467E+07   0.631467E+07   0.632434E+07  -0.596475E+00   0.619659E+07   0.619659E+07   0.251219E+00
   0.123722E-03   0.631465E+07   0.631465E+07   0.824257E+07   0.824173E+07   0.000000E+00   0.631465E+07   0.631465E+07   0.632432E+07  -0.596473E+00   0.619657E+07   0.619657E+07   0.253737E+00
   0.124965E-03   0.631463E+07   0.631463E+07   0.823900E+07   0.823815E+07   0.000000E+00   0.631463E+07   0.631463E+07   0.632429E+07  -0.596471E+00   0.619655E+07   0.619655E+07   0.256281E+00
   0.126221E-03   0.631461E+07   0.631461E+07   0.823537E+07   0.823450E+07   0.000000E+00   0.631461E+07   0.631461E+07   0.632427E+07  -0.596469E+00   0.619653E+07   0.619653E+07   0.258850E+00
   0.127490E-03   0.631459E+07   0.631459E+07   0.823167E+07   0.823078E+07   0.000000E+00   0.631459E+07   0.631459E+07   0.632425E+07  -0.596466E+00   0.619651E+07   0.619651E+07   0.261444E+00
   0.128771E-03   0.631457E+07   0.631457E+07   0.822789E+07   0.822698E+07   0.000000E+00   0.631457E+07   0.631457E+07   0.632422E+07  -0.596464E+00   0.619650E+07   0.619650E+07   0.264064E+00
   0.130065E-03   0.631455E+07   0.631455E+07   0.822404E+07   0.822311E+07   0.000000E+00   0.631455E+07   0.631455E+07   0.632420E+07  -0.596462E+00   0.619648E+07   0.619648E+07   0.266711E+00
   0.131372E-03   0.631453E+07   0.631453E+07   0.822011E+07   0.821916E+07   0.000000E+00   0.631453E+07   0.631453E+07   0.632417E+07  -0.596459E+00   0.619646E+07   0.619646E+07   0.269384E+00
   0.132692E-03   0.631451E+07   0.631451E+07   0.821610E+07   0.821514E+07   0.000000E+00   0.631451E+07   0.631451E+07   0.632415E+07  -0.596457E+00   0.619644E+07   0.619644E+07   0.272083E+00
   0.134026E-03   0.631449E+07   0.631449E+07   0.821201E+07   0.821103E+07   0.000000E+00   0.631449E+07   0.631449E+07   0.632412E+07  -0.596454E+00   0.619642E+07   0.619642E+07   0.274809E+00
   0.135373E-03   0.631447E+07   0.631447E+07   0.820785E+07   0.820685E+07   0.000000E+00   0.631447E+07   0.631447E+07   0.632410E+07  -0.596451E+00   0.619640E+07   0.619640E+07   0.277563E+00
   0.136734E-03   0.631445E+07   0.631444E+07   0.820360E+07   0.820258E+07   0.000000E+00   0.631445E+07   0.631445E+07   0.632407E+07  -0.596449E+00   0.619637E+07   0.619637E+07   0.280344E+00
   0.138108E-03   0.631442E+07   0.631442E+07   0.819927E+07   0.819823E+07   0.000000E+00   0.631442E+07   0.631442E+07   0.632404E+07  -0.596446E+00   0.619635E+07   0.619635E+07   0.283152E+00
